FIPS,EIAcode,2016,2017,2018,2019,2020,2021,2022,2023
p01067,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01069,JEA,6.87180338149737e-05,6.742882886927011e-05,6.532368371172783e-05,6.520910524247274e-05,6.722658819221945e-05,6.37402941770726e-05,6.287740359584246e-05,6.4589357142362e-05
p01069,SOCO,0.9999312819661851,0.9999325711711308,0.9999346763162882,0.9999347908947575,0.9999327734118079,0.9999362597058229,0.9999371225964042,0.9999354106428576
p01071,SOCO,2.281640826199957e-11,2.3125474168794395e-11,2.2703001422998475e-11,2.3126820074063463e-11,2.2935171436307078e-11,2.252076491435352e-11,2.2495770655705636e-11,2.2502581584937688e-11
p01071,TVA,0.9999999999771836,0.9999999999768745,0.999999999977297,0.9999999999768732,0.9999999999770648,0.9999999999774792,0.9999999999775043,0.9999999999774973
p01073,SOCO,0.946882026390948,0.9475547028732227,0.9466308504014412,0.9475575949561316,0.9471425437396532,0.946222215297526,0.9461656813275806,0.9461810985987804
p01073,TVA,0.05311797360905194,0.052445297126777216,0.05336914959855876,0.0524424050438684,0.05285745626034684,0.05377778470247401,0.05383431867241934,0.05381890140121948
p01075,SOCO,0.9997792233726005,0.9997821733516907,0.9997781207860459,0.9997821860257279,0.9997803663496362,0.9997763257560238,0.999776077295096,0.9997761450553342
p01075,TVA,0.00022077662739947805,0.0002178266483092641,0.00022187921395419973,0.00021781397427213456,0.00021963365036384866,0.00022367424397613008,0.0002239227049040305,0.00022385494466573092
p01077,TVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01079,SOCO,0.24838117899166676,0.25090153223548844,0.247452116795256,0.25091247078476403,0.24935166600225558,0.24595436132053913,0.2457484748315648,0.2458045899919179
p01079,TVA,0.7516188210083332,0.7490984677645116,0.752547883204744,0.749087529215236,0.7506483339977443,0.754045638679461,0.7542515251684352,0.754195410008082
p01081,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01083,TVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01085,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01087,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01089,TVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01091,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01093,SOCO,0.9999793317153114,0.9999796079358914,0.9999792284745063,0.9999796091226186,0.9999794387378655,0.9999790603962444,0.9999790371314756,0.999979043476242
p01093,TVA,2.066828468857983e-05,2.0392064108582372e-05,2.0771525493775367e-05,2.0390877381362627e-05,2.05612621344356e-05,2.0939603755609737e-05,2.096286852430514e-05,2.0956523757977653e-05
p01095,SOCO,3.431387527823173e-10,3.477868327313121e-10,3.414332134690052e-10,3.4780707396516175e-10,3.4492484667699465e-10,3.3869253634094437e-10,3.3831664463011944e-10,3.3841907502733224e-10
p01095,TVA,0.9999999996568613,0.9999999996522132,0.9999999996585667,0.9999999996521929,0.9999999996550751,0.9999999996613075,0.9999999996616834,0.9999999996615809
p01097,8910,5.595657181386817e-05,5.6799377589220134e-05,5.755313363979583e-05,5.7827824194733865e-05,5.8959095393040325e-05,5.9899112229619915e-05,6.0924575774934635e-05,6.436010238742273e-05
p01097,SOCO,0.9999440434281861,0.9999432006224108,0.9999424468663602,0.9999421721758053,0.999941040904607,0.9999401008877704,0.9999390754242251,0.9999356398976125
p01099,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01101,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01103,TVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01105,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01107,SOCO,0.9999479100233091,0.9999486061564287,0.9999476498352291,0.9999486091472286,0.9999481797422609,0.9999472262435871,0.9999471676116225,0.9999471836017281
p01107,TVA,5.208997669102377e-05,5.139384357123622e-05,5.235016477096074e-05,5.139085277138258e-05,5.182025773908956e-05,5.2773756412889245e-05,5.283238837752558e-05,5.281639827204721e-05
p01109,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01111,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01113,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01115,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01117,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01119,SOCO,0.9985608982448946,0.9985801041538525,0.9985537199895018,0.9985801866698217,0.998568339549822,0.9985420338522073,0.9985404163217307,0.9985408574540334
p01119,TVA,0.0014391017551055214,0.0014198958461475036,0.0014462800104982493,0.0014198133301782869,0.0014316604501780248,0.0014579661477927266,0.0014595836782691628,0.0014591425459665921
p01121,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01123,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01125,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01127,SOCO,0.998983527621641,0.9989970988845134,0.9989784552896293,0.9989971571915457,0.9989887858083228,0.9989701975314534,0.9989690545337767,0.9989693662517806
p01127,TVA,0.0010164723783590772,0.001002901115486676,0.0010215447103708037,0.0010028428084542238,0.001011214191677117,0.0010298024685465794,0.0010309454662233413,0.001030633748219399
p01129,8910,9.756300327002397e-05,9.903241404828367e-05,0.00010034656729970299,0.00010082548247334521,0.00010279781958586353,0.00010443670798009134,0.00010622456728375826,0.00011221426615760458
p01129,SOCO,0.99990243699673,0.9999009675859517,0.9998996534327003,0.9998991745175266,0.9998972021804141,0.9998955632920199,0.9998937754327163,0.9998877857338424
p01131,SOCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p01133,SOCO,0.7140694864363563,0.7168086894438107,0.7130510425800975,0.7168205032247631,0.7151283116692307,0.7113991938676998,0.7111711538549877,0.7112333304147616
p01133,TVA,0.2859305135636437,0.28319131055618935,0.2869489574199024,0.283179496775237,0.2848716883307692,0.28860080613230016,0.2888288461450122,0.28876666958523833
p04001,AZPS,0.002229024984942877,0.002137271691181364,0.0020384606747218376,0.0020017703861054227,0.002197705289347354,0.0021132188509539866,0.002142218789351914,0.0022514295377997207
p04001,PACE,0.7428052154017666,0.7507094468342755,0.7490079500028453,0.7459749421313706,0.734533045023465,0.7403823722146575,0.7413519365165847,0.7454543538423419
p04001,PNM,0.1776690459115905,0.16654687692042314,0.16683913822139088,0.17140997979328224,0.17481830989880784,0.17347581315510316,0.1776961700802766,0.18166764489229165
p04001,WACM,4.4499863296554015e-06,4.509600937399089e-06,4.487749054980676e-06,3.89289660135983e-06,3.597369169841679e-06,3.5761538327236147e-06,4.468291624178356e-06,5.53084249849347e-06
p04001,WALC,0.07729226371537049,0.08060189495318253,0.08210996335198714,0.0806094147926403,0.08844734241921008,0.08402501962545247,0.07880520632216266,0.07062104088506822
p04003,AZPS,0.661556006948914,0.6429609319120648,0.6277689834652997,0.6276476595285013,0.6280820101816968,0.6307284263625812,0.6482825954207024,0.6831297896399345
p04003,PNM,0.006572755323508855,0.006245185738505092,0.006404415050519071,0.006699181928944875,0.006227558743509003,0.006453879836902845,0.006702898146606506,0.006870786687829088
p04003,WALC,0.3318712377275771,0.3507938823494302,0.3658266014841812,0.36565315854255376,0.3656904310747942,0.362817693800516,0.3450145064326911,0.3099994236722363
p04005,AZPS,0.41178214150910575,0.3983805810223165,0.387148133775354,0.38414110245016925,0.4075121138067194,0.39766805126440236,0.40217901940729184,0.4154001707851506
p04005,PACE,0.5327606948124836,0.5432690564213828,0.5522883989014357,0.5557832047742398,0.5287946702270875,0.5409248781167608,0.540361842605649,0.5339911110230291
p04005,PNM,3.782482882474841e-07,3.5775651409806964e-07,3.6516185126218646e-07,3.790750944197825e-07,3.7356881674088804e-07,3.762077921407507e-07,3.844556820448299e-07,3.8627671292144614e-07
p04005,TEPC,1.6650723458679467e-05,1.645043962769166e-05,1.4416616579017564e-05,1.4291625089589684e-05,1.593230949858974e-05,1.4658173624989275e-05,1.4620141429843877e-05,1.540192092721681e-05
p04005,WACM,4.155147553376755e-06,4.248657688903845e-06,4.308028810515554e-06,3.7759356935380086e-06,3.371563010497497e-06,3.401477633285356e-06,4.240062895548819e-06,5.157922410604593e-06
p04005,WALC,0.05543597955911047,0.05832930570246989,0.060544377515969396,0.060057246139713465,0.06367353852486729,0.06138863475978637,0.05743989332705172,0.05058777207176949
p04007,AZPS,0.7595038145124444,0.7494422377451436,0.7383570829757535,0.7362017142430229,0.738343181289013,0.7391663521214833,0.7489557801435207,0.7684514138811669
p04007,PACE,0.0002523057518310484,0.0002624142997565898,0.0002704504566670952,0.00027349159731372783,0.0002460012634077847,0.00025816119748977337,0.0002583770664121007,0.00025363915288115386
p04007,PNM,0.04844039876291626,0.046730006574763235,0.04835517531452014,0.05044284633868064,0.046995540499305516,0.04855316679136341,0.04971086688299793,0.04961540686364216
p04007,SRP,0.03709050216608633,0.03753044224013991,0.03830009003046056,0.03892370642071125,0.03985344085000436,0.0393661774414661,0.03922115318825153,0.040078035865503736
p04007,WALC,0.15471297880672202,0.1660348991401966,0.17471720122259862,0.17415824140027153,0.17456183609826936,0.17265614244819733,0.16185382271881782,0.14160150423680615
p04009,AZPS,0.00026360016021538643,0.0002423788601094121,0.00022693141976963814,0.00022699423738905438,0.00022713105874099638,0.0002298917714913431,0.0002484755138833236,0.000291388010024308
p04009,PACE,8.22650046918164e-05,7.972900336188089e-05,7.808869571365936e-05,7.921989464172266e-05,7.109316670534258e-05,7.54300628925331e-05,8.052924894332333e-05,9.03532591349403e-05
p04009,PNM,7.231408170920753e-05,6.500576455244213e-05,6.392498025970736e-05,6.689860284359644e-05,6.21833852423476e-05,6.495285640738794e-05,7.09378812223823e-05,8.092286983823904e-05
p04009,WALC,0.9995818207533836,0.9996128863719763,0.999631054904257,0.9996268872651256,0.9996395923893113,0.9996297253092087,0.9996000573559509,0.9995373358610026
p04011,PACE,4.105226491947157e-05,4.2174769359621224e-05,4.167677759217121e-05,4.1263610810957695e-05,3.849888259312437e-05,3.9917857094645315e-05,4.061897675759837e-05,4.22692717804315e-05
p04011,PNM,0.5603868165676475,0.5339877442779355,0.5298093323946049,0.5411193372063732,0.5229229040211648,0.5337821442197869,0.5556439384488935,0.587888896038462
p04011,WALC,0.4395721311674329,0.4659700809527049,0.470148990827803,0.45883939918281574,0.477038597096242,0.4661779379231185,0.4443154425743489,0.41206883468975747
p04012,AZPS,0.813096271830723,0.8000386773956505,0.7893692049630873,0.7894129936547294,0.7895141566743535,0.7915198567157574,0.8040165358106225,0.8278267937935381
p04012,IID,3.654406654757643e-05,3.7390934583362325e-05,3.722586903538102e-05,3.8563510242813146e-05,3.873378766311985e-05,3.912151916539546e-05,3.9716042669737674e-05,3.736286917116629e-05
p04012,PACE,0.00016905921635101585,0.00017533152275668313,0.00018096773185430554,0.0001835486200755307,0.00016464125984434785,0.00017302556744975384,0.00017360509100787364,0.00017101690748786235
p04012,SCE,0.00015735392182486817,0.0001606042693380395,0.0001620162424825428,0.0001619974888779118,0.0001530571506506914,0.00015840492811623958,0.00016297013892412437,0.00015728697536529366
p04012,TEPC,0.0005122181418696369,0.0005146805041932298,0.0004579454456216503,0.00045755414450743384,0.00048088974890192975,0.0004545360791752978,0.00045534915001880144,0.0004781840478492539
p04012,WALC,0.186028552822684,0.1990733153734782,0.2097926397479189,0.20974534258156693,0.2096485213785865,0.20765505519033603,0.19515182376675694,0.1713293554065884
p04013,AZPS,0.39610263154771547,0.38914715284316026,0.38029519259792127,0.37613699186729604,0.3716430033347077,0.37475961227690957,0.3796914238908974,0.38290999200265985
p04013,SRP,0.5635556337009866,0.567748097470744,0.5747123092536957,0.5793749646503801,0.5844264055366191,0.5814738009353876,0.5792836672024462,0.5818124751004541
p04013,WALC,0.04034173475129796,0.04310474968609579,0.044992498148383,0.04448804348232393,0.04393059112867314,0.04376658678770282,0.04102490890665646,0.035277532896886066
p04015,AZPS,2.3954228007275446e-06,2.3172531037198218e-06,2.428984325120957e-06,2.4182367795165996e-06,2.4327759490646275e-06,2.4863244934003273e-06,2.5258236241291333e-06,2.5463660314445597e-06
p04015,NEVP,0.0006646775152964775,0.0006607906435561462,0.0007246162636558076,0.0007250494434046885,0.0006882763739637035,0.0007243760868787355,0.0007265291869167374,0.0006834666273703805
p04015,PACE,0.3151294400081261,0.32131604364884514,0.35233484240867036,0.355758751477488,0.3209894728168337,0.34388734411552857,0.3450725505105724,0.33283601910492183
p04015,SCE,4.0269781146787364e-08,4.0409275475389506e-08,4.330764586420389e-08,4.310864008516043e-08,4.096918311044179e-08,4.322412109061941e-08,4.447414057051575e-08,4.202769799629801e-08
p04015,TEPC,0.6513670497268448,0.6434737380235054,0.6082594943528333,0.6050171213544332,0.6396145448538187,0.6163039839237747,0.6174662011090268,0.6349025291486745
p04015,WALC,0.03283639705715081,0.034547070021714275,0.0386785746828696,0.03849661637925454,0.038705232210251746,0.03908176632520351,0.036732148895719394,0.031575396725303836
p04017,AZPS,0.21724998871246132,0.2106330431211354,0.20284341046452453,0.1997343193659194,0.21496794089236163,0.20846818653331836,0.21055609233356223,0.21878916626861836
p04017,PACE,0.5569539049214702,0.5691649301801109,0.5733825561198329,0.5726142559336621,0.5527325802711495,0.5618894335733494,0.5605674766255136,0.5572986514673673
p04017,PNM,0.16784203986536367,0.15909166054680063,0.16091652928962136,0.16577486786895487,0.1657430449288744,0.16587403031675044,0.16928801323586742,0.1711154377804896
p04017,WACM,9.312352607521686e-07,9.542469707766278e-07,9.588331474093063e-07,8.340022294280911e-07,7.555185997319904e-07,7.574734474202419e-07,9.429776655931759e-07,1.1540235037626563e-06
p04017,WALC,0.05795313526544408,0.06110941190498219,0.0628565452928738,0.06187572282923423,0.06655567838901488,0.06376759210313436,0.05958747482739111,0.052795590460020865
p04019,AZPS,0.27382494049175765,0.2691812448380887,0.28845372907358174,0.2886344009830263,0.2790280956759106,0.29057777600396467,0.29406195023450604,0.29150711078596725
p04019,SRP,5.23255078895113e-07,5.27470298676994e-07,5.854869290174379e-07,5.97135858750115e-07,5.893362924025376e-07,6.05551590061033e-07,6.025744481350847e-07,5.949039674353251e-07
p04019,TEPC,0.6982863564734065,0.7010017462049299,0.6774188706535963,0.6772264042783481,0.6879883763478462,0.6754862460870126,0.6741646100734503,0.6816356971581653
p04019,WALC,0.02788817977975703,0.029816481486682644,0.03412681478589285,0.034138597602766954,0.032982938639950915,0.03393537235743264,0.03177283711759567,0.02685659715190013
p04021,AZPS,0.5909580110495767,0.582713422178259,0.5729542355841661,0.5690282337317228,0.5647547517324142,0.5679997028113762,0.5743590508803154,0.5805270946355052
p04021,SRP,0.3488547029257296,0.3527408375421305,0.3592596874121473,0.3636690845423903,0.36848740861252566,0.36566582153935445,0.3635824024094411,0.36598873117262026
p04021,WALC,0.06018728602469367,0.06454574027961042,0.06778607700368663,0.06730268172588678,0.06675783965506013,0.06633447564926932,0.06205854671024353,0.053484174191874546
p04023,AZPS,0.0004629588241564411,0.0004306286822566516,0.00041471021753278616,0.0004148671488698929,0.00041182747736398913,0.0004199380252585536,0.0004492783807597191,0.0005104512675314199
p04023,TEPC,0.18786802245566708,0.17845437449680715,0.15498005516683508,0.15489763276758658,0.16158402731593138,0.15534213139208747,0.16390514311912507,0.18993605033825037
p04023,WALC,0.8116690187201766,0.8211149968209362,0.8446052346156321,0.8446875000835435,0.8380041452067046,0.844237930582654,0.8356455785001152,0.8095534983942182
p04025,AZPS,0.9074350480349946,0.9001411260085144,0.8940667802761088,0.8940920589191245,0.8941562291500121,0.8952909977388084,0.902353757389035,0.9155119041761715
p04025,PACE,9.085876163165355e-05,9.499790071060344e-05,9.870639817432751e-05,0.00010011138582020742,8.979384070222999e-05,9.424689862897884e-05,9.38271855793747e-05,9.107893590797312e-05
p04025,SRP,3.1797887075303674e-06,3.2344919920640627e-06,3.32776973650217e-06,3.391950932961719e-06,3.4631469566603948e-06,3.4213321158343786e-06,3.3907125420260483e-06,3.426131051966022e-06
p04025,TEPC,1.8829140392332246e-05,1.9073891014860484e-05,1.708462619996672e-05,1.7069563615838315e-05,1.793911285332143e-05,1.6934513419780876e-05,1.683287655323191e-05,1.741893340466726e-05
p04025,WALC,0.09245208427427384,0.09974156770776807,0.10581410092978041,0.10578736818050645,0.10573257474947566,0.10459439951702708,0.09753219183629035,0.08437617182346396
p04027,AZPS,0.9042206208831799,0.896726416397257,0.8905006392971959,0.8905058387896361,0.8905602330409603,0.8917206700167335,0.8989550939243705,0.9124981241366897
p04027,IID,0.0006667888301409729,0.0006876291937842616,0.0006890296439430975,0.0007137531948572577,0.0007168567018706233,0.0007231389194661252,0.000728581251324405,0.0006757277064943513
p04027,SRP,3.491739464046638e-07,3.5509139689695815e-07,3.652601184521898e-07,3.7229637348975185e-07,3.801066990131086e-07,3.7552993404030066e-07,3.7225183746735843e-07,3.7631945099796113e-07
p04027,WALC,0.09511224111273271,0.1025855993175618,0.10880996579874264,0.10878003571913311,0.10872253015046995,0.10755581553386633,0.10031595257246771,0.08682577183736491
p05001,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05003,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05005,8910,0.567267615736176,0.5656157706866347,0.5617165396582912,0.5588154907724384,0.5603805996236118,0.5627859851810051,0.5573820391012246,0.5586100570046671
p05005,AECI,1.5417715469258285e-06,1.559039334306874e-06,1.7098033137089708e-06,1.7745785612918405e-06,1.8220664299708035e-06,1.8181621778150277e-06,1.8320983617173546e-06,1.7116000587296243e-06
p05005,CSWS,0.04352668659011502,0.04319590505333115,0.04416343818758389,0.0432235167097866,0.0424053163152969,0.04137143491169231,0.04114683346212077,0.03999863747791071
p05005,OKGE,0.38920415590216206,0.39118676522069984,0.39411831235081124,0.3979592179392137,0.3972122619946613,0.3958407617451248,0.4014692953382929,0.4013895939173634
p05007,AECI,2.9669528432812987e-05,3.0230484331990912e-05,3.243039062634546e-05,3.438422252597592e-05,3.5977827020409733e-05,3.679217756593863e-05,3.7272242012794914e-05,3.581411707919006e-05
p05007,CSWS,0.9942967735399459,0.9942610247266785,0.9943486914993719,0.9941544976332322,0.99394152391789,0.9937868875586909,0.9936717762901506,0.9934979119650131
p05007,GRDA,0.0006907014901530549,0.0006623364686415491,0.0006455989048660261,0.0006811726719927599,0.0008045043039182385,0.0008472237098852745,0.0008572062799056102,0.0008786358521935775
p05007,OKGE,0.004982855441468287,0.005046408320348,0.004973279205135705,0.00512994547224906,0.005217993951171342,0.005329096553857905,0.005433745187931015,0.005587638065714036
p05009,8910,0.5724084959666467,0.570460357153007,0.5669260015225515,0.5632836985599975,0.5644342846554251,0.566338128474388,0.5604941393416653,0.5610955640492632
p05009,AECI,1.0463147553092982e-05,1.0575119294631517e-05,1.160591971333648e-05,1.2030348827761738e-05,1.2342943586270955e-05,1.2305220204959412e-05,1.2390565718949067e-05,1.1562576548899792e-05
p05009,EDE,0.0006116849007525344,0.0005962553957198739,0.0006113623527393277,0.0005918335524244325,0.0005885867962518647,0.000583456632147175,0.0005873880590996235,0.0005687715748840695
p05009,OKGE,0.4269693559850476,0.4289328123319784,0.432451030204996,0.43611243753875034,0.4349647856047366,0.43306610967325987,0.43890608203351617,0.43832410179930376
p05011,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05013,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05015,8910,3.3402812001207995e-05,3.3144127060225486e-05,3.266654511902661e-05,3.219367905312137e-05,3.234512698268942e-05,3.259751395010684e-05,3.1833424960377385e-05,3.191689294440119e-05
p05015,AECI,7.872414348807449e-05,7.922003450073676e-05,8.622337679562717e-05,8.865235638978019e-05,9.119748362087805e-05,9.13201686266317e-05,9.073441904026256e-05,8.48021823740313e-05
p05015,EDE,0.0075082921117470705,0.007287018634915359,0.007409893448587188,0.007115074506268591,0.007094837167459564,0.00706404897720938,0.007017361453071248,0.006805469591265155
p05015,OKGE,0.9923795809327636,0.9926006172035237,0.9924712166294982,0.9927640794582885,0.9927816202219368,0.992812033340214,0.9928600707029281,0.9930778113334164
p05017,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05019,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05021,0035,0.0001748796910378011,0.00017452538090786178,0.0001743098833089337,0.00016973006370254697,0.00017305163435811505,0.000172831493930612,0.00016874991690170196,0.00016698085059443292
p05021,8910,0.5603683761380857,0.5585971273394109,0.555410071144052,0.5515203242860199,0.553235265499244,0.5559178613562072,0.550738449970052,0.5540582047033521
p05021,AECI,2.5823136223436265e-05,2.6105835249940818e-05,2.8664609231578474e-05,2.9695568771202458e-05,3.0499611239804872e-05,3.04511224577169e-05,3.069336802884107e-05,2.8784074192484785e-05
p05021,OKGE,0.4184312963707602,0.42045779152562845,0.42411557047405574,0.4274572794905705,0.4267863049769099,0.4255483702338788,0.4317236373904504,0.4332851584063195
p05021,SPA,0.02099962466389291,0.02074444991880283,0.02027138388935171,0.020822970590935814,0.019774878278248167,0.018330485793525593,0.017338469354567246,0.012460871965541466
p05023,8910,0.5767926032409809,0.5777856635498815,0.5708604920587507,0.57446883430154,0.5795965477429931,0.586364689207852,0.585087532190156,0.5920969704630811
p05023,CSWS,0.40192977075143305,0.4007289378297917,0.4076040852146825,0.403534815988501,0.3983142843655375,0.3914605440545985,0.39225380793584613,0.3850278659374595
p05023,OKGE,0.021277626007585974,0.02148539862032696,0.021535422726566802,0.021996349709959024,0.022089167891469468,0.022174766737549468,0.022658659873997813,0.022875163599459476
p05025,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05027,8910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p05029,8910,0.9684938065341293,0.9686372801851114,0.9677420512125083,0.968248095189383,0.9689147577040503,0.9697754417031537,0.969651949754408,0.970536799250531
p05029,CSWS,0.03150619346587078,0.031362719814888675,0.03225794878749172,0.031751904810616884,0.03108524229594964,0.03022455829684636,0.030348050245591954,0.029463200749469017
p05031,0035,9.357323744152617e-07,9.387320130224973e-07,9.308171782155182e-07,9.193967271723805e-07,9.435727147123516e-07,9.497361603844256e-07,9.342774647777687e-07,9.310486430430418e-07
