FIPS,2016,2017,2018,2019,2020,2021,2022,2023
p41013,258058.87020510633,278378.8040966545,280825.7804433215,291452.5110143188,299427.58949070965,327460.191191047,350269.2561443551,368967.194519339
p41017,2090131.0788342035,2253872.594503605,2261988.306231925,2360999.418433155,2395805.074819484,2609347.5051731896,2741958.7828962686,2854498.984521035
p41021,21483.69595493959,22473.068858789105,22312.831159672933,22834.666491533255,24214.610309810687,25587.19683516721,26664.922710613984,27735.51261858789
p41023,82903.69693758595,86754.2529307068,84689.74742855257,85976.34104212756,86961.19972372489,92637.60086174795,95943.26025108866,98771.82800745885
p41027,266897.61210579233,282397.88676581497,274248.62260544644,279246.951833175,287812.7441684939,306156.593627341,319169.03254462505,325064.04103078455
p41031,266504.26495314395,285463.4933663157,284656.5623381412,294485.98658380075,295247.68652056373,319109.07925825776,336286.106934058,348459.890520008
p41039,4267515.811352927,4529180.296576066,4461965.09385263,4562956.340178157,4603994.964599661,4882553.221818809,5075112.961387034,5218287.480486649
p41041,552918.8372506342,588463.7048055748,580204.3322787852,596687.0330805358,606686.491442727,648425.0731010357,673953.2656419725,695728.7693925248
p41043,1420318.723043607,1509087.0917071404,1502267.640851281,1549568.5892311446,1549218.5775643315,1653952.335912547,1734574.4692758066,1800152.5011321981
p41047,3880045.7279265206,4109976.697933573,4071378.571856813,4153926.793803407,4160084.4646839937,4421526.083611401,4604200.865189925,4746811.145548758
p41049,129827.69844175124,135152.21540317958,133900.56100046725,138572.50800275124,146789.06378779584,157094.96556673202,163229.6961946549,168411.78491306427
p41051,9292386.858028507,9750620.42695104,9536548.828324828,9707778.677288318,9807325.556797998,10236391.340337815,10551275.390295606,10810799.03448846
p41053,942135.8447961552,1010334.62257685,1001802.5070908198,1028097.4188931173,1056458.4644889429,1136018.1533777441,1189736.2651454376,1229411.50578099
p41055,19759.909903627795,20940.26555853872,20037.936065210768,21258.21462077887,22472.9840722499,24239.83326610227,25854.882727871227,26708.778439716178
p41057,302136.889369522,320102.4340885095,314831.33664810564,322886.0058917851,329839.98696315044,353466.8502694137,365460.8256567766,375332.94642834365
p41059,887182.9337644035,930785.7520890525,912562.9694733429,930942.6009492768,962194.4457828942,1018822.9448232277,1065813.4271297753,1095908.682949564
p41061,301500.5925049438,318424.7989803614,314725.2534571722,320485.49963404547,314369.5414874381,334146.16512810515,347454.03522072453,355167.8871553032
p41063,79999.86942832917,84786.9542067634,83192.79573426918,86083.82639695173,88955.0614853462,96069.56466974356,101586.98144232917,105055.44118215374
p41065,298272.8320464472,317374.7683731033,311554.54475038295,318658.2486020347,319978.77909392695,339878.8157851644,352632.9793726864,360493.21509638446
p41067,6766843.619280406,7137021.829581586,7035720.111216805,7184703.2865975285,7220301.932309771,7657766.26673472,7968748.411215888,8198335.520400117
p41069,15259.555715974862,16269.439753838727,15924.265661235146,15907.832513976096,17464.3072373337,18392.783815443097,19055.85861042384,19658.537078130412
p41071,1203989.3581209278,1270150.8166279525,1253750.0855578082,1279075.7224075375,1296550.649748271,1378899.5031672996,1438976.272294598,1487313.4417245127
p41011,732539.6576041033,768912.068128752,757575.427519545,770156.452949532,780476.7675204308,827815.0924426725,862134.8491739002,879048.7345828064
p41015,261541.14940943418,273128.6510603638,268685.14859204675,273789.0843715481,282491.7757323599,301491.6650438803,313565.1493853227,318917.3257466059
p41019,1250797.669286079,1317933.2439168603,1297916.0540497757,1325413.8531539543,1336788.221443641,1425523.3670477732,1491137.5354456396,1539211.432019215
p41029,2480007.5213121055,2615976.25288244,2586202.1117670354,2638693.804029981,2685947.9947816795,2851745.837834212,2943618.9005672764,3022267.349348673
p41033,989198.6747071376,1045009.7712510182,1027238.8988724226,1044841.2486112814,1059845.6272406129,1126662.8742566896,1165926.4013903923,1202250.96430257
p41035,765846.9062062956,806351.0904703008,797828.104968189,814953.9602768024,835416.0669039001,892895.2950239225,932077.1539133444,958326.3029807543
p41001,184769.0404396016,194110.83053485776,188993.09815858203,192565.98457608902,200959.6453836521,214561.29288505838,224912.24897891885,231521.71244104562
p41025,83794.51254799539,87599.10514344324,85950.95869853937,88293.2475794484,90168.19424392303,96628.84766067617,100020.01885276122,101852.03054407399
p41037,90585.53544812977,95033.80461552384,92351.31121819199,93978.02856792636,98155.65250583975,105373.99988253163,111187.94713942774,113529.42060510829
p41045,351004.48856912606,366726.2069142357,360128.8591766968,365103.8647032757,380058.8786820584,402645.620540284,423053.3404953886,438675.60037020256
p06035,199645.54362589415,199962.03835629192,195642.39129129826,191078.1156893906,201677.52708780553,198131.42547322702,190127.51276004457,173671.28461193558
p06049,58234.55344655569,57401.78048028613,56230.09482537804,55255.34363032422,54178.016792487695,53694.641603078395,54587.24292068035,51148.81394274115
p06093,281886.17233543127,282106.8576060209,278275.07155059243,272114.2864292146,274572.2668800249,274277.0264689593,277312.5674121023,258181.16026038933
p06001,10728973.999842776,10736616.307599043,10650209.992132705,10445634.907174092,10487768.133533537,10216006.763524618,10312352.891377661,9761528.49319381
p06003,6804.104169015044,7184.923176385521,6958.474234640532,7056.134256151571,7520.390535070576,7636.93027776685,7536.7002060110935,6865.976083372665
p06005,243238.6007087527,249170.03155981796,251789.41893113882,248445.9246683235,252916.03853422002,256188.2518240616,262790.16945211624,251598.0070305824
p06007,1470199.895186669,1478994.7711491117,1471816.3422707673,1369890.0292903793,1311549.8683283126,1282159.1910441827,1313342.8445548862,1246659.068487714
p06009,294532.57798290334,295422.5703154518,292000.326514787,286901.54386947554,283016.32363849005,287388.4364657763,294855.97881601047,280205.2377933814
p06011,139695.34213672148,139553.0668075816,136856.38306476668,134666.54102506457,136452.96154255857,136203.31550721853,138757.61749033365,132607.81327719844
p06013,7390725.826253487,7408263.700144723,7351567.325954445,7209419.241772805,7277422.631401836,7232657.660239402,7327819.609797268,6950371.626378188
p06015,177946.49508688628,176881.0385214405,177252.5943699985,173822.14874409875,172276.23263907735,171405.2764702366,171710.0974666998,159999.507520417
p06017,1208596.062021721,1220201.7281703365,1218825.6440410863,1205248.979946003,1193557.7492776534,1203664.7213381203,1220989.7669044207,1156655.2084710577
p06019,6348092.717687646,6371610.567466893,6338345.745685653,6244278.823255351,6300601.913246117,6295359.621803441,6430635.617206066,6120779.9867795855
p06021,180922.8844941536,180599.60812218007,178703.07522515312,177453.33918061253,180389.5170337593,178451.88260122732,179614.13264073498,169266.46910533716
p06023,885703.3020010127,882801.3573707095,870569.6635669097,847223.6027417136,850409.5062985783,838241.6466069282,854649.1366386227,806255.7454256675
p06031,970783.8481144272,967895.1639907642,967298.2062335657,955859.3207580348,953897.5692467446,949334.4370918068,968921.9785016968,918765.08357713
p06033,415284.3063157291,414610.80986611353,410971.7055549817,402405.89921751554,425629.140333011,426555.80058364966,431757.9213816708,408456.37562416284
p06039,1000508.7501861319,1005132.596618692,1002442.015499427,983277.6210075803,975747.2682204227,987804.9296464483,1015421.51876433,979999.2401278751
p06041,1693305.6260619846,1679816.9308217487,1659183.9639258308,1617635.9654408207,1630807.6092590473,1611137.5171349335,1622315.8861937528,1530896.036321288
p06043,113440.7281512193,112617.68874309403,111214.18186769371,107516.98636720591,106839.47350196946,106426.12275615365,108002.81396059427,101810.2097761456
p06045,567236.134090237,566360.784964121,558473.4679355529,542172.3565871503,570220.3502222352,567463.0674499158,570046.8701196979,536208.0603305622
p06047,1739225.205869301,1753198.859968865,1751765.5370991153,1735471.5325493077,1758897.6468870877,1768549.0043573824,1838004.8460390584,1756630.7960194114
p06053,2820115.966052135,2810165.0832830835,2772846.5510764546,2712836.750539776,2735562.340342909,2716472.8774353135,2741610.867209165,2591878.892689329
p06055,915272.2360688432,904601.8758473933,886831.6625817491,860885.8786353782,857879.9689296817,846742.3143205043,851013.787127488,801628.2821407301
p06057,642802.6319673209,642614.0965507651,635834.576804968,623458.5232262178,638234.6374016536,643248.2600191953,648542.5527695311,614008.4150912329
p06061,2462624.303838651,2490568.577024041,2506903.761686428,2489515.4137454377,2533385.5342154307,2566648.6089835344,2647813.7831326737,2548781.5038119275
p06063,121297.61634638566,120675.66739095753,119750.93262754657,117541.82192687564,123234.5489672229,124017.782330082,123139.54798779302,115120.93641630365
p06067,9819401.094582172,9877174.034398545,9832253.80592854,9700203.384706905,9901739.360717664,9872767.448835434,10034451.321344417,9533464.958084412
p06069,384883.5428939026,389085.25471112377,392760.8225717627,392543.5609923542,402730.95537602017,414525.61586619104,428407.5731388306,410243.57535839744
p06075,5663666.124686379,5678352.786492838,5627456.771855811,5509590.874558159,5432892.388222878,5045314.064343879,5115924.766563365,4868091.375754151
p06077,4762281.539629174,4806952.886871874,4808254.577868585,4763346.86541843,4871821.326402646,4898783.183237271,5030544.71994384,4819812.912899726
p06079,1831343.808157542,1826826.538063509,1810570.7146761555,1769414.7257691121,1759234.6602388667,1736572.0774172782,1786299.2826089116,1694764.8011787853
p06081,4990365.24929481,4972542.407962199,4911705.172780274,4791002.661772257,4758622.286132845,4593026.344899178,4616570.877703749,4370834.641617866
p06083,2887617.6183955534,2879776.7062089285,2848437.6899155704,2790572.975409584,2798608.801077584,2718728.537069837,2811474.1781104323,2655267.3169331923
p06085,12531821.153959123,12497692.06804391,12347215.084612105,12048877.35871596,12052396.306083962,11714348.871056603,11896174.606267098,11298423.984515205
p06087,1783208.1829618453,1777515.0716189188,1749784.7042132213,1707553.2405012748,1688024.9872055429,1618575.6013843126,1673527.4474255221,1573861.0400331907
p06089,1160473.4341596805,1160090.2421896853,1148301.603519757,1125481.5383948404,1135872.2972314649,1131775.6681375632,1145939.4329201926,1085353.7618348766
p06091,19177.565809707157,19414.166854643867,19150.18115814295,18780.941930678007,20127.186286807144,20468.71304716355,20406.09080988886,19256.024072561377
p06095,2851991.926843939,2868220.0385975866,2848086.251822912,2797722.858127952,2825438.8084719973,2800329.975969458,2842950.984853185,2703172.6943212114
p06097,3265885.518458456,3249505.997763507,3186220.8152285204,3089549.321212527,3047362.1006185324,3010771.2133875643,3056917.270365688,2899307.334515294
p06099,3504438.5803841525,3522727.090793152,3502406.472301723,3441568.546937488,3452870.295652732,3434586.667142495,3491113.5359316566,3318234.173228912
p06101,622195.359455433,622158.7302079141,615642.8609358548,606058.8086388609,620847.2448450505,616124.4189594294,624273.1114338718,589402.826831013
p06103,412359.9062430865,412903.50138855656,409061.16028761945,406768.32765931694,409951.7784872871,406677.4116832622,413562.173741444,390512.1681915447
p06105,83364.8980707975,82300.02911132506,80300.40928074157,76779.9905552011,100423.73784217481,99932.55714161634,99927.77802558239,94294.34288032398
p06109,349433.31534664653,349066.97872959933,347521.15537134494,340481.9149748674,345619.67422545515,342580.63722014986,345719.2051643089,326172.977759099
p06113,1401288.032141554,1412907.7054970113,1406506.365087791,1378102.3945805328,1349869.5346231952,1324445.0417685143,1406120.2574270344,1327125.17908093
p06115,487088.0760993463,495235.86588771414,495572.4391331641,491666.9350424551,511498.8941687256,517167.4501445904,534238.0440988687,515832.7798587832
p06025,1170923.2904192565,1174738.172877816,1159892.6707939883,1132575.1720358785,1120956.335921242,1113152.4947913734,1133291.7099694328,1077476.8444876943
p06027,116469.10689311138,115553.74195828667,114671.05474275388,112741.90066139787,118497.63907832783,117592.57003780299,118699.8615639159,111486.36187260768
p06029,5724389.667528095,5738600.081102385,5710920.12397048,5626170.212272947,5653773.435374096,5671517.4913672125,5806115.504673005,5498918.724371261
p06037,65673629.3540102,65341482.74653585,64370078.36840281,62743389.55170153,62365025.978365324,60955392.47876596,61558785.61166338,58149251.231708005
p06051,92755.47163739419,92828.43138959295,92032.05179203635,90273.51921687626,82555.78920988679,82465.17633543033,82346.36645256827,78624.75329127717
p06059,20568189.529583808,20528373.181499206,20293779.881004587,19847749.43152037,19882127.652159773,19639842.019644395,19952444.79110217,18869429.301767092
p06065,15467353.442878218,15617759.508313846,15628062.203734832,15440659.222319078,15121870.227172,15245270.225014575,15670262.734807642,14998288.484832194
p06071,13854897.730824558,13910328.156283127,13845082.57422413,13625307.750063948,13626517.021376166,13627707.495587362,13901145.861996133,13212105.709368924
p06107,2984415.2608000226,2989781.695615155,2968623.127821313,2913670.9561971496,2957691.5850933087,2965142.263810964,3026612.135503702,2885202.296882143
p06111,5506469.872781599,5490833.405374499,5419443.759702929,5287450.768387747,5263468.287097931,5216421.071771534,5274873.140571988,4992064.06573631
p06073,21485170.91502844,21478697.29574178,21302650.018707912,20864220.25805002,20565915.26094357,20347118.700804442,20755540.364987068,19677087.126445543
p32001,294881.6434318642,295090.9974558109,304213.83988985716,296974.56915136764,311405.8729382767,315685.1709790023,316186.5172169505,305681.83139125706
p32005,590084.0249297102,590034.5784023395,601935.2355512643,583064.0051526611,603096.1933860532,615022.7113380275,608669.4634478717,586947.4997589362
p32007,642487.6904793486,643190.5147077095,652211.3333050357,629239.3837838083,653499.326034713,662417.3093656964,661579.6578360249,643195.8947302841
p32009,10189.601634651934,10356.009777080411,10266.255022807143,10408.237940870527,8938.366601622676,9041.014676962543,9155.412371542832,8719.212025887115
p32011,23882.649836181772,23906.04392194363,24802.874891860545,24190.509486857158,22552.93589401253,23469.736059380317,22833.377842281523,22710.230235904346
p32013,207184.45454476905,205388.0515575414,208279.597064883,200665.58165268254,210319.5225839581,216885.9466451749,211983.95231352723,203006.00173315435
p32015,70118.27565540145,68536.39210715494,68859.63314572095,65954.60743287028,69753.35680394372,70864.33408704927,70608.20705817705,68343.93230617224
p32017,63580.153541157466,63769.92497369445,65011.33924358042,61793.69673256809,54129.48166786484,54024.67545744148,54417.71208788511,52741.75535224108
p32019,650197.7401423722,662084.3973140555,692854.2824521585,685656.0870326048,724141.6484543494,749862.9873772974,755327.6487730143,741405.4975762137
p32021,53982.68372062574,54728.379071047726,56408.540294601764,53710.32293656555,55456.84128581698,56792.333011613686,55606.56750962495,53642.10876795768
p32023,533510.7645223085,540244.6523922483,560932.2847165219,554664.8954445814,632785.2094279552,655922.5396385723,671262.0885904009,660101.2147859103
p32027,81122.05853446867,79469.78321225764,82986.59592196584,80178.00704737032,80579.25313751669,79056.600447399,79052.75742496824,75392.75181079564
p32029,49171.61273089904,48844.003408863246,49419.54201426268,49155.97368867032,50025.62670226969,50949.500397250136,51047.24568604538,49483.897598003365
p32031,5547818.663366309,5609554.4347549835,5764421.505272779,5621628.8037128635,5939142.74560953,6080236.12901032,6091106.881404762,5899944.852658087
p32033,120264.43866370666,118559.72759027645,118428.14137555036,114216.40260428368,110316.9796241142,108787.39292932888,107193.08781996468,100958.05011495923
p32510,667961.6945659785,669909.7570151234,685269.4193095525,666651.8129458379,714655.2893499024,722838.3489483359,711658.6604466327,687538.3004543269
p32003,26384850.849700246,26800751.35233787,27634660.5805276,27024638.103253536,27702689.3504981,28233920.269631147,28465549.762170326,27680808.96869991
p16009,123664.67217929362,126842.77370227307,125081.59600488079,124794.0544691995,126662.50306298629,131371.12606370996,139059.51282055248,135496.31638457475
p16017,580652.3134351335,604695.2542534705,606614.5312864174,613890.6493188553,627003.1989029594,658953.3198504413,694648.9530236267,686654.9269032934
p16021,160403.53942688333,165739.19267748142,163048.43323873373,164347.51526945017,160563.5050837083,167549.63223082566,179340.96338104876,177155.32464323269
p16055,2097665.9430443775,2179196.806687955,2187489.586716297,2223919.1700777533,2285440.7468398167,2390542.922362758,2476748.431141684,2417607.6279593185
p16057,535318.1962755144,550492.3741074626,540450.7363070511,538313.6090181387,524294.9348799761,536371.2473950362,552994.995886531,539698.4630146901
p16061,52723.01620680227,53801.17211528106,51997.46972127394,51512.108093438124,46651.9056289842,48990.344130883255,50334.92228710116,48859.169347277944
p16069,550205.6626303213,558083.2706880943,546244.8176147192,542340.0895882355,557455.2205085169,564251.9310467583,579817.7665549594,561730.1718992877
p16001,6093250.801273196,6324103.379734123,6360788.595100015,6463668.994370658,6590762.1868440565,6811184.633535605,7013161.3440791005,6856134.51696827
p16003,54025.32679953399,57167.20837275101,57452.31910226354,57632.35855998523,58569.50329604253,61377.33358186268,64739.493336242056,64069.67299002507
p16013,302437.64522997185,309910.81970524794,308986.00809580606,308978.6973473265,322052.9056576431,329018.62012237095,336480.51003251167,327221.8399639441
p16015,97262.03847822727,101770.65178449277,103872.81594894364,105104.56448142625,101372.32910137081,107977.9048283126,112966.42961615186,111295.41196329666
p16023,35258.345731642075,35807.42273892933,35103.71977268677,34855.90013513778,34178.77066778995,35395.19172166254,36457.3477397581,36040.007772076104
p16025,14832.632224586598,15181.793161263655,15211.159592262027,14844.29170175679,14338.153020079066,15095.398720003865,15796.3823231198,16099.089766206585
p16027,2897723.3200234193,3003917.2457712716,3029151.135359684,3084941.7751872484,3082081.2266307045,3235619.7203624817,3390236.0597195663,3367140.305533698
p16035,118592.51513391743,119764.4011608445,118839.72855399718,117519.54623922466,115736.9362783135,118492.90551981925,122087.52291649906,120403.41972875607
p16037,55985.64695490912,57278.024381227384,57669.427535337745,57914.212199892005,56492.851982248794,59027.39024550324,61050.51782365719,59104.04465304577
p16039,358299.9153918853,372355.64048168645,371282.559111038,369241.68987977493,379207.11156148225,384726.8813617168,397152.67139333964,388416.67549571797
p16045,232483.00360144558,239791.99034182038,238642.87577976118,243092.05361864285,254912.25553778946,262901.5703197155,276389.3960967428,275344.0912855024
p16047,207478.64022099646,209456.10802141216,205113.19214686245,203726.49524499668,206990.55037935177,209676.0175769754,214568.6526166119,209876.2018953279
p16049,222571.73456412938,226798.8133479652,223567.40895817053,223697.83887267672,219490.1394974096,226484.08686415647,238324.0333899606,233776.5551277888
p16053,321232.0433629739,329234.3611833162,326558.22189775016,327648.14559067524,321021.1935399621,328434.45341728727,341115.3767021696,332945.37999446236
p16059,105679.07746704074,108447.31629519448,107631.50569654095,107735.19845388948,105313.99847404938,108336.3707609776,111939.46207418684,110302.2862959008
p16063,72696.34813954041,74468.35769612537,73246.95760841251,72020.31579713104,67907.82066889845,70166.38719016747,72766.05544054759,71217.56430667685
p16067,282573.98155767424,287041.16595593566,281141.8515540383,282377.0823808871,286604.3354603996,291339.8676444721,300090.72594683024,293756.11846130196
p16073,155783.76395582448,160932.54830981858,158339.89409643674,158683.59926751404,158672.03286795985,164044.63200032344,170868.48115983736,166244.00974487027
p16075,313760.8931204603,320853.9005422902,318972.99601721985,321460.7871146265,338480.9370699477,350314.15182587685,363884.32812599925,356466.77738015377
p16079,170205.14020375896,173413.20126447052,173551.05368869877,172897.07567995568,174584.208221424,180759.7656753321,188299.903911612,183283.9554065045
p16085,142870.3262889478,147759.29530218925,149547.00255693114,152898.888848475,156635.06278946155,162716.9803978605,168233.49865084817,165224.74919149032
p16087,137523.9985924702,139226.4626495082,137253.23753410383,136819.80977188854,139651.494083021,144714.02466846272,150626.41039847425,149295.53618418038
p16005,1160783.7026331744,1184096.7545722078,1176103.5205171444,1178524.0196635264,1154406.4972144102,1175170.8159200898,1211078.4993238768,1181296.8464813924
p16007,81250.47245390459,83430.60238165237,82012.71059378385,82207.3116394759,84216.8083753168,87186.88073374264,90940.67838716532,88414.31928421572
p16011,621202.1527330329,635585.2166162606,625937.1818300224,628278.606556001,636182.7913346336,649606.6525691021,675271.6970344447,658533.7895844
p16019,1536973.253009427,1585887.897305432,1580060.8988058513,1598002.765456209,1649906.0823483418,1700243.748178166,1750479.6880101867,1716617.7160937453
p16029,94136.49305567113,96590.00338822215,95487.00272145217,96031.56159680817,92761.5010422643,94382.75241909188,97291.66187037002,94333.87095961472
p16031,321862.63586050714,327599.8250582896,322826.6707042871,322521.09366475197,327502.4619715477,335152.3705257498,346520.46902830125,335781.01512373734
p16033,11926.423322911589,12175.908931341928,11547.454784134688,11341.253605772594,10475.846117991347,10528.277207531279,10945.311960416628,10467.02183663269
p16041,182597.65363354297,186544.8982689212,185953.37292806318,186238.14796887635,188909.13416307123,194766.49008131635,204988.12646854352,202466.96171883508
p16043,177031.98941618422,181765.95790337745,178503.83981820426,175809.56329232568,177494.16547642156,180441.129290741,189407.94783846897,185505.42071515316
p16051,381508.46100762015,393937.05813246086,399004.5921592015,400916.6703645363,411097.59766056953,427517.092509098,450460.39445981325,446880.41544215323
p16065,534248.9307362189,545353.2817143706,532743.3869329166,535615.8670361738,700082.8072386945,718153.3048042648,742632.6601488605,712789.812887395
p16071,58891.85585658412,60796.432650352355,60546.11427357107,60813.278210361685,60394.84011963193,61138.35629341935,64050.34406466027,64723.04513962761
p16077,105295.23855549876,105358.32005891547,104483.43341696486,103091.32419637786,104216.15096420937,105880.21529642113,109939.57791351814,107845.60701339525
p16081,153055.7659773654,158536.1521265169,158095.64710922827,162965.09027371695,155219.76539725816,162942.6811702792,169165.8770771059,163983.3421072455
p16083,1149035.4902334788,1182600.7384577768,1167351.3368088403,1166041.9298962264,1195357.5320392854,1226670.421579628,1267777.917824998,1243445.605351586
p30001,128196.02584307769,132074.70455551732,131675.136956532,135511.74777456123,125853.0012830996,129186.71780676558,135273.05094676357,135295.13248005847
p30007,78369.86257024246,82696.93405872975,84948.09090523398,89409.36960435189,92022.12628459425,99030.0779335229,107849.27453650352,109933.28316437326
p30023,122695.9110282949,127183.04883123892,127715.92916236512,131024.79368025914,126362.74483977811,128713.4073154815,132455.72978720753,132393.50697820997
p30029,1324118.773956895,1398887.751710718,1427231.4541961881,1488091.8744828205,1406838.5592161964,1470900.2521850816,1552788.0686548315,1555914.5538897894
p30039,44515.70758959667,46903.990316223935,47160.74019129508,48439.03477522928,44428.17525576912,45437.807163271464,48532.86746289446,49204.45131672334
p30043,159571.06503282386,166609.79396892298,169196.67513305333,175191.90411011456,162876.4806629072,168606.72015228233,178074.12708504396,178586.83749112827
p30047,402470.2242176894,422373.5075526232,422781.8358294089,436625.0728570386,419304.3182804442,433958.1047230302,455948.0396792884,456294.29707842076
p30053,261377.37742960383,273317.76955425367,276962.67385555286,286419.62557238265,264717.8775656243,278333.6151888254,298525.015478084,299674.95454232476
