FIPS,is_pv,2016,2017,2018,2019,2020,2021,2022,2023
p05001,False,43444.0,32702.0,28083.0,29653.0,15037.0,0.0,,
p05003,False,526502.0,516747.0,492222.0,414701.0,67584.0,53896.0,46821.0,6672.0
p05011,False,0.0,0.0,,,,,,
p05013,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p05033,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p05041,False,145758.0,149660.0,175246.0,178465.0,173493.0,170106.0,170106.0,169602.0
p05063,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p05065,False,2360.0,4823.0,5805.0,0.0,,,,
p05069,False,1340.0,2179.0,623.0,2248.0,1551.0,339366.0,331253.0,314433.0
p05081,False,573418.0,645528.0,655298.0,670804.0,558405.0,612459.0,624514.0,529643.0
p05093,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p05119,False,5685.0,6655.0,5819.0,5602.0,4759.0,4983.0,886.0,0.0
p05137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p05143,False,37742.0,36754.0,37894.0,42074.0,42416.0,41981.0,38362.0,42482.0
p06001,False,30654.45700030636,109303.8049416709,203223.68912496505,208498.755186722,182708.1549795362,185417.10736476607,218413.67263700964,219940.50719564373
p06001,True,2357.542999693641,4483.195058329107,4794.310875034946,4995.244813278008,5361.845020463847,4986.892635233919,5939.327362990363,5761.492804356281
p06005,False,115.0,0.0,0.0,0.0,,,,
p06007,False,7397.0,8342.818341168339,7299.115856713428,7529.874471937235,7006.84480721727,14022.726871748473,21277.362242020976,20783.187895696963
p06007,True,7327.0,8164.1816588316615,8058.884143286574,7859.125528062764,8714.15519278273,8375.273128251527,9460.637757979024,9046.812104303037
p06009,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06011,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06013,False,2329601.0,2295494.0,2283101.0,2404331.0,2267545.0,2255149.0,2402572.0,2478521.0
p06013,True,0.0,0.0,0.0,0.0,0.0,2765.0,3890.0,3344.0
p06017,False,13579.0,13504.0,12092.0,14020.854066683505,19707.48877566463,11438.76475409836,16408.646060352054,19066.232709604054
p06019,False,138309.0,148111.0,141231.0,137143.0,130974.0,133795.0,122299.0,119633.0
p06019,True,7.0,6.0,5228.0,5206.0,13590.0,21215.0,28565.0,17829.0
p06021,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06023,False,28142.0,28850.0,36304.0,29465.0,0.0,26710.0,12775.0,27052.0
p06025,False,19969.0,25199.0,20631.0,22576.0,23517.0,22308.0,21727.0,16317.0
p06025,True,1951.0,2066.0,3613.0,3342.0,1069.0,1625.0,1514.0,5133.0
p06027,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06027,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06029,False,2845553.0,2980466.0,3052564.0,3015612.0,2795366.0,2863712.0,2738508.0,2622625.0
p06029,True,6499.0,4748.0,6398.0,5898.0,4331.0,45973.0,123776.0,174376.0
p06031,False,1809.0,6776.0,7299.0,4107.0,781.0,67.0,79.0,383.0
p06031,True,0.0,0.0,0.0,0.0,0.0,1045.0,15717.0,38184.0
p06033,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06035,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06037,False,3501288.0,3619631.9057689053,3753380.4270040863,3838446.4676500456,3727905.4904621537,3911688.0,3709462.9190302645,3714224.4539923957
p06037,True,39156.0,25295.09423109457,24481.572995913808,17412.532349954286,19824.509537846054,20873.0,17685.080969735383,16686.546007604564
p06039,False,13602.0,25180.0,14553.0,14227.0,13475.0,11909.0,11501.0,2586.0
p06039,True,0.0,0.0,0.0,9257.0,3045.0,11447.0,16999.0,28098.0
p06041,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06043,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06047,False,14767.0,14373.0,12833.0,11131.0,12554.0,11243.0,9439.0,296.0
p06047,True,0.0,0.0,0.0,140.0,101.0,0.0,2691.0,2755.0
p06051,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06053,False,74433.0,71737.0,71957.0,72313.0,56167.0,28662.0,52484.0,63078.0
p06053,True,1282.0,0.0,0.0,0.0,1955.0,1333.0,1969.0,8660.0
p06055,False,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
p06055,True,1629.0,1628.0,1526.0,1242.0,0.0,0.0,0.0,0.0
p06057,False,912.0,899.0,795.0,810.0,883.0,813.0,566.0,627.0
p06059,False,409871.948232441,431778.78483219846,417126.78862168716,410321.99516908213,385142.5435174712,340227.0871851647,348744.5571101437,323783.2338819751
p06059,True,1665.0517675589965,5248.215167801536,6242.211378312831,5746.004830917875,8252.456482528813,10718.912814835316,9397.442889856313,7953.76611802489
p06061,False,63304.0,61285.0,66062.0,43456.0,42421.0,43619.0,40042.0,38714.0
p06063,False,41673.0,43724.0,40816.0,49474.0,49835.0,40347.0,45842.0,42808.0
p06065,False,14448.0,7772.0,7771.0,10430.0,13363.0,46781.0,63901.0,48511.0
p06065,True,8719.0,10122.0,7631.0,4655.0,4433.0,263403.0,213357.0,358941.0
p06067,False,5155.0,627.0,199.0,100.0,160.0,139.0,122.0,129.0
p06067,True,14280.0,2533.0,2891.0,6.0,4.0,4108.0,4679.0,4360.0
p06069,True,0.0,0.0,0.0,0.0,0.0,0.0,1373.0,2233.0
p06071,False,603443.0,657929.0,591794.0,610081.0,664754.0,662467.0,639238.0,582645.0
p06071,True,3478.0,2370.0,1926.0,9628.0,9777.0,10832.0,10746.0,25988.0
p06073,False,731951.0,714869.0,663637.6653384347,620179.6847626638,621025.3933575323,657052.1274730765,675882.3946621686,625271.1649189759
p06073,True,2379.0,3100.0,5085.334661565315,5581.3152373362,4039.6066424676064,3881.872526923514,8392.605337831446,9344.835081024085
p06075,False,84466.0,84344.0,82478.0,86107.0,78719.0,75267.0,72698.0,68000.0
p06075,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06077,False,71537.0,98305.0,99491.0,63688.0,61594.0,56134.0,64248.0,55873.0
p06077,True,0.0,0.0,0.0,0.0,2126.0,6037.0,8636.0,12267.0
p06079,False,17603.0,10008.0,1459.0,4785.0,8469.0,1171.0,0.0,0.0
p06079,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06081,False,37767.0,37975.0,36413.0,29638.0,34207.0,40820.0,36080.0,35556.0
p06083,False,2.0,2.0,0.0,0.0,0.0,0.0,299.0,343.0
p06085,False,217965.0,177290.0,187726.0,225622.0,226328.0,236961.0,243054.0,267607.0
p06087,False,24143.0,33366.0,33396.0,33835.0,33045.0,31980.0,35248.0,34208.73068248267
p06089,False,62305.0,188718.0,61083.0,59829.0,63648.0,62536.0,72004.0,68901.0
p06089,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06091,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06093,False,30452.0,30385.0,28885.0,28265.0,28619.0,27372.0,12587.0,26880.0
p06095,False,314083.0,324444.0,391590.0,371100.0,409427.0,362679.0,356460.0,293706.0
p06095,True,500.0,1642.0,1500.0,1983.0,4529.0,5075.0,4795.0,3020.0
p06097,False,15878.0,21732.0,25968.0,18319.0,21449.0,45707.0,46934.0,48726.0
p06097,True,1541.0,1518.0,1419.0,4187.0,1947.0,1751.0,1908.0,1826.0
p06099,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0
p06099,True,1.0,288.0,291.0,242.0,297.0,688.0,673.0,825.0
p06101,False,5388.0,5287.0,5830.0,4149.0,2075.0,4048.0,3258.0,466.0
p06101,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06103,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06107,False,30664.534575694714,42961.0,24376.0,20695.0,38902.0,43161.0,57684.0,24730.0
p06107,True,3541.4654243052864,2944.0,742.0,474.0,4671.0,5091.0,6877.0,8070.0
p06109,False,19680.0,18977.0,18766.0,18786.0,20078.0,20233.0,21522.0,20221.0
p06109,True,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
p06111,False,364036.0,368204.0,364465.0,352252.0,393692.0,368666.0,350376.0,358964.0
p06111,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p06113,False,504.0,923.0,942.0,1094.0,1799.0,379.0,983.0,1103.0
p06113,True,6603.0,6540.0,6615.0,4912.0,5350.0,4910.0,3425.0,6758.0
p06115,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08001,False,5167.0,5351.0,5121.0,4392.0,3354.9999999999995,3299.0,15694.0,26472.0
p08001,True,21.0,14.0,16.0,13.0,9.0,696.0,5263.0,6778.0
p08003,True,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0
p08005,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08011,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08013,False,2379.0,3195.0,1259.0,6514.0,5375.0,3287.0,4278.0,3209.0
p08013,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08031,False,690.0,1554.0,663.0,1599.0,1650.0,277.0,273.0,381.0
p08031,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08035,False,4141.0,4445.0,4242.0,2597.0,1874.0,1628.0,1608.0,5590.0
p08037,False,19535.0,19797.000000000004,18864.999999999996,20646.0,21243.0,21475.0,23800.0,23154.0
p08041,False,3897.0,4099.0,4351.0,4476.0,4225.0,4459.0,4660.0,4413.0
p08041,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08045,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08049,False,1007.0,866.0,632.0,1610.0,777.0,826.0,943.0,972.0
p08055,False,0.0,46.0,58.0,115.0,47.0,64.0,3.0,1.0
p08059,False,21640.0,20320.0,21065.0,18276.390760346487,21151.0,22353.0,147032.0,142949.0
p08059,True,4483.0,2800.0,2802.0,5383.609239653513,0.0,0.0,0.0,0.0
p08063,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08065,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0
p08067,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08069,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08069,True,0.0,0.0,0.0,0.0,0.0,0.0,113.0,115.0
p08071,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08073,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08075,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08075,True,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
p08077,False,0.0,0.0,0.0,4940.0,4045.0,3878.0,3958.0,
p08077,True,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
p08085,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08085,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08087,False,7758.0,9332.0,11523.0,11167.0,16363.0,11280.0,8971.0,6775.0
p08091,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08093,False,8.0,16.0,17.0,250.0,283.0,16.0,487.0,447.0
p08099,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08101,False,3378.0,2906.0,3122.0,2807.0,2807.0,2807.0,1803.0,2110.0
p08101,True,2295.0,1583.0,1849.0,1128.0,0.0,0.0,0.0,21464.0
p08103,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08117,False,135.0,184.0,4.0,139.0,109.0,117.0,151.0,118.0
p08123,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p08123,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p09110,False,261145.0,326633.0,353879.0,364874.0,317113.0,329032.0,305091.0,370707.0
p09110,True,4019.0,3269.0,2657.0,4813.0,6483.0,6018.0,4984.0,6374.0
p09120,False,25707.0,87642.89435621937,107841.94415935384,91904.51547563684,100956.71655887486,110037.99443520085,108127.06748232504,103696.39862617722
p09130,False,23496.0,26392.0,14923.0,11134.0,14219.0,10914.0,9956.0,10462.0
p09140,False,7736.0,7363.0,6978.0,10558.0,6324.0,7395.0,5109.0,0.0
p09150,False,25984.0,24566.0,24106.0,21041.0,23762.0,25573.0,25331.0,23994.0
p09160,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p09160,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p09170,False,25351.0,28086.0,19926.0,2118.0,1821.2751344642118,36526.0,37320.75296912114,32263.68189233279
p09180,False,326916.0,335064.0,334042.0,344303.0,221517.0,204809.0,224553.0,227988.0
p09180,True,76.0,0.0,0.0,0.0,0.0,0.0,357.0,149.0
p09190,False,141568.0,141764.0,142525.0,149085.0,165557.0,151543.0,134563.0,149595.0
p10001,False,9551.0,5277.0,6048.999999999999,5976.0,5190.0,6341.0,5938.000000000001,5316.999999999999
p10001,True,919.0,1482.0,1426.0,1339.0,1092.0,710.0,802.0,1219.0
p10003,False,819410.9999999999,790676.0,709416.0000000001,690112.0,708827.9999999999,717422.0,800224.0,694978.0
p10003,True,1345.0,1467.0,602.0,455.0,492.0,1578.0,2673.0,2644.0
p10005,False,2971.0,3775.0,3978.0,3939.0,3874.0,3544.0,3102.0,3328.0
p10005,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p11001,False,99721.0,94626.0,106635.0,193535.0,145698.0,152986.0,139170.0,149439.0
p12001,False,0.0,0.0,,,,,,
p12001,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12005,False,271300.0,253313.0,213034.0,209806.0,222109.0,230213.0,,0.0
p12009,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12011,False,0.0,384.0,115.0,1832.0,1.0,0.0,0.0,0.0
p12015,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12021,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12031,False,218605.0,190583.0,196455.0,243136.0,249180.0,234282.0,229988.0,249336.0
p12031,True,0.0,135.0,2543.0,2489.0,2277.0,3131.0,2481.0,2180.0
p12033,False,986645.0,907819.0,979160.0,903794.0,851129.0,988099.0,886633.0,876614.0
p12047,False,55999.0,94896.0,94302.0,104084.0,114392.0,98940.0,102989.0,91490.0
p12049,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12051,False,248286.0,243439.0,255508.0,225151.0,211670.0,230920.0,223098.0,227183.0
p12053,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12057,False,467856.0,425082.0,270415.0,264416.0,253175.0,205349.0,152949.0,191613.0
p12057,True,1770.0,1575.0,1680.0,1666.0,1131.0,1334.0,1782.0,1617.0
p12061,False,15119.0,,,,,,,
p12063,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12069,False,25858.0,28577.0,25910.0,24841.0,23203.0,18651.0,20488.0,24466.0
p12071,False,2469.0,58677.0,60008.0,59902.0,59443.0,63194.0,60528.0,2413.0
p12077,False,0.0,32.0,27.0,24.0,19.0,,,
p12081,False,171172.0,182640.0,183972.0,192955.0,202451.0,198992.0,193652.0,187482.0
p12083,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12085,False,84415.0,19676.0,8189.0,0.0,,,,
p12086,False,130386.0,122557.0,122872.0,115547.0,76386.0,115085.0,108860.0,56492.0
p12086,True,1545.0,1616.0,1616.0,1270.0,1577.0,1700.0,1239.0,1394.0
p12089,False,905120.0,927032.0,979115.0,911221.0,873898.0,926871.0,850944.0,799715.0
p12095,False,3158.0,3405.0,3708.0,2935.0,145.0,72.0,32.0,108.6487032670933
p12095,True,0.0,1745.0,2813.0,3254.0,3202.0,3841.0,11976.0,11283.351296732906
p12099,False,120172.0,139023.0,133417.0,148559.0,136462.0,154117.0,156770.0,151742.0
p12101,False,11103.0,8520.0,9000.0,4049.0,5517.0,5666.0,6055.0,5640.0
p12103,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12103,True,3.0,3.0,3.0,3178.0,3151.0,3041.0,2934.0,2902.0
p12105,False,906227.0,902386.0,919866.0,971947.0,902404.0,797633.0,736885.0,671325.0
p12105,True,0.0,0.0,10278.0,0.0,0.0,0.0,0.0,0.0
p12107,False,352038.0,371341.0,326394.0,323988.0,314889.0,386073.0,324288.0,348373.0
p12113,False,30274.0,20475.0,0.0,0.0,0.0,0.0,0.0,0.0
p12115,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p12117,True,502.0,0.0,0.0,0.0,2053.0,1080.0,882.0,959.0
p12123,False,359399.0,329553.0,330287.0,345489.0,291251.0,298260.0,290447.0,0.0
p13013,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13021,False,481238.0,509952.0,532692.0,515877.0,475825.0,468336.0,493070.0,385801.0
p13033,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13035,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13039,False,1496.0,3045.0,4464.0,3560.0,833.0,794.0,4120.0,411.0
p13043,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13051,False,1027952.0,1036697.0,1046193.0,1045229.0,1094232.0,1051620.0,998702.0,1070092.0
p13051,True,1955.0,1779.0,1001.0,1188.0,1593.0,1703.0,1732.0,1801.0
p13059,False,396.0,440.0,429.0,331.0,352.0,384.0,1367.0,683.0
p13087,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13087,True,0.0,0.0,0.0,0.0,0.0,1176.0,4822.0,137.0
p13089,False,13.0,14.0,25.0,24.0,26.0,31.0,51.0,
p13089,True,729.0,560.0,870.0,1388.0,1317.0,234.0,117.0,0.0
p13095,False,12362.0,31627.0,23289.0,13008.0,8646.0,56304.0,56635.0,58471.0
p13099,False,585462.0,540085.0,627637.0,554557.0,575096.0,572310.0,544297.0,495154.0
p13103,False,280543.0,290243.0,304172.0,295901.0,290377.0,218296.0,275492.0,167346.0
p13103,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13115,False,427744.0,432325.0,402043.0,410116.0,337686.0,442446.0,416001.0,358025.0
p13121,False,204.0,403.0,222.0,343.0,202.0,2539.0,133.0,128.0
p13125,False,0.0,0.0,,,,,,
p13127,False,489062.0,461220.0,489735.0,507454.0,483006.0,435210.0,453036.0,385248.0
p13127,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13135,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13153,False,7045.0,7043.0,6536.0,6490.0,6196.0,6702.999999999999,6226.0,7871.999999999999
p13157,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13161,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13163,False,2570.0,765.0,514.0,0.0,0.0,,,
p13163,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13165,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13171,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13173,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13175,False,254700.0,272877.0,200082.0,193307.0,174299.0,183840.0,169609.0,191520.0
p13175,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13179,False,112575.0,109892.0,114095.0,106679.0,118729.0,107080.0,100286.0,103894.0
p13185,False,345040.0,328006.0,317166.0,331479.0,327368.0,305479.0,323000.0,329208.0
p13185,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13193,False,342602.0,222976.0,326214.0,315999.0,321193.0,317719.0,311719.0,305017.0
p13199,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13205,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13205,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13211,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13215,False,3218.0,434.0,0.0,594.0,11.0,0.0,0.0,
p13241,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13245,False,412770.0,384234.0,393229.0,387641.0,409663.0,441297.0,427060.0,413553.0
p13247,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
p13253,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13269,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13269,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13289,False,1656.0,1623.0,1710.0,2038.0,1771.0,1980.0,1982.0,1899.0
p13289,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13293,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13293,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13297,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13297,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13303,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13303,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13305,False,499285.0,475390.0,486395.0,468347.0,521986.0,483380.0,500346.0,487224.0
p16001,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16001,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16003,False,6819.0,6344.0,6956.0,5916.0,6319.0,6165.0,5985.0,5302.0
p16005,False,507.0,519.0,557.0,530.0,627.0,676.0,709.0,667.0
p16009,False,0.0,0.0,0.0,13252.0,13784.0,13636.0,13540.0,8800.0
p16013,False,174.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0
p16015,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16019,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16027,False,57228.0,51228.0,32865.0,38221.0,52268.0,50387.0,41828.0,49325.0
p16031,False,14995.0,17779.0,0.0,0.0,0.0,0.0,0.0,0.0
p16033,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16035,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16039,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16041,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16043,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16047,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16049,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16051,False,84.0,116.0,134.0,55.0,55.0,0.0,22.0,1.0
p16053,False,1420.0,1420.0,0.0,40.0,74.0,104.0,138.0,137.0
p16055,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16063,False,2720.0,5033.0,3576.0,3460.0,0.0,0.0,0.0,0.0
p16065,False,5314.0,2197.0,1339.0,1466.0,1500.0,1000.0,1000.0,1000.0
p16067,False,415.0,,,,,,,
p16069,False,422669.0,367057.0,374410.0,417188.0,420975.0,404800.0,396390.0,385172.0
p16073,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p16077,False,65054.0,68347.0,63973.0,65660.0,52817.0,61917.0,50516.0,72425.0
p16081,False,0.0,0.0,,,,,,
p16083,False,58266.0,60198.0,51542.0,56138.0,48261.0,39361.0,34629.0,37916.0
p17011,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p17019,False,216633.0,253136.0,229535.0,174424.0,197524.00000000003,244171.0,226848.0,244058.00000000003
p17021,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p17031,False,389719.0,444977.0,441001.0,409108.0,382440.0,384562.0,379355.0,349154.0
p17031,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p17037,False,0.0,0.0,0.0,0.0,0.0,0.0,4553.0,2215.0
p17039,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p17041,False,35620.0,78947.0,43189.0,28717.0,40478.0,29850.0,0.0,0.0
p17043,False,78358.0,108434.0,74899.0,99511.0,92747.0,81870.0,91674.0,90206.0
p17053,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p17057,False,0.0,0.0,0.0,0.0,,,,
