FIPS,2016,2017,2018,2019,2020,2021,2022,2023
p01041,245847.98528995624,239533.8270368877,248329.1199847201,241679.47395553542,212614.66661470803,214823.3008808522,216967.08423510983,210994.91081731246
p01043,1572884.7420503357,1532478.5395136918,1623543.4351023925,1572714.027128087,1531779.7082757556,1605420.5666511424,1643861.7710338447,1615566.8402037676
p01045,872057.2183014386,852870.4065272125,882722.4552194648,862900.3117442336,795621.1071519163,811936.4103611367,823021.5998020204,803185.0391092426
p01047,708076.1174490834,678224.0081738634,687849.2094535169,652738.1435702945,616555.074021881,616657.4437634991,610743.7183377797,582446.4506303415
p01049,1407574.4084321172,1365120.4160217256,1444412.850710854,1387341.726289964,1290261.8697917203,1341921.3870938472,1362213.5912390256,1327868.0921248663
p01051,1434596.1337658523,1407369.2643236734,1455145.774978818,1425105.1699430055,1419170.190946962,1459480.1485890266,1489902.724361269,1456575.12626735
p01053,662054.7031288522,639419.4590543791,656055.8971661422,642858.2754438808,592552.53701744,602603.2757129115,609197.27912611,588775.8147972907
p01055,1819525.1427555995,1782548.6003400527,1845711.2956530708,1796761.9604498362,1673146.2487837449,1695780.2874982902,1713701.4788446932,1665234.1259722805
p01057,292611.39554164594,284612.78654852015,295390.407099365,286077.4603850667,263785.6203361541,265089.5533939478,267417.5849685037,257152.5640042766
p01059,587456.076850475,569991.8164124589,592731.3865352977,575370.8635454932,543746.6649357942,556613.8538673925,561812.7329312423,542220.2148163909
p01061,468058.1001920163,456061.4826358984,472516.8774190268,461019.56580640934,431238.0437042828,437569.53626507655,444975.4118739684,434648.5499685236
p01063,149847.84501504805,143637.3288119885,147452.71218477885,142336.78574305456,124373.84585073704,125156.06495575857,123914.67747701092,118228.65737805438
p01065,261959.89694448625,255833.46615478242,264926.30673812923,257104.70323283103,238603.95466325816,242060.44293912544,242757.69947489034,239774.99673674893
p01067,301603.6795681326,295830.6717950882,308466.97848083894,301923.85633204953,277321.37135211745,286557.0896209271,293823.450217228,288267.91151202767
p01069,1841215.417265216,1804198.6022528708,1881947.9764241253,1858116.755835483,1732935.0383628164,1766581.7887831405,1796675.7886752072,1746839.418621027
p01071,1029164.499692677,990412.405917618,1044194.7531768257,1001545.753697059,946112.2930569752,983779.3374674778,1000155.8994197949,978350.4924900745
p01073,11733055.220635202,11458481.488252113,11916124.992014738,11615184.319268927,10957959.815560458,11084071.83043725,11131259.792312667,10745412.016753536
p01075,246065.82956584057,239953.6560890885,249359.17102894076,242263.6150535,225380.19627533716,225793.2138590244,227914.68864856957,220019.75601840112
p01077,1829663.1700461116,1768861.1164154927,1873202.9779249458,1798945.031472536,1692990.9288213179,1770033.982000547,1811876.6293892495,1771523.0811570545
p01079,638649.2178568742,615519.9632196055,646167.7036618124,622256.7794803148,579223.2377719939,597302.6485170417,606824.5136436727,593176.248341261
p01081,2811952.581390612,2790470.5611801953,2939641.9862726475,2887483.590153333,2822704.81270126,2919256.1744001703,3004714.759895453,2950723.8062280663
p01083,1838017.1636383156,1798786.7517413932,1945477.9794381182,1918953.5936773384,1876253.4831796626,2002361.0889545367,2095219.1723298808,2097963.180397266
p01085,181047.00727590336,174525.40421355568,179156.21285552246,170677.79289075927,166127.92267205595,163472.165219992,162675.42804047203,156494.73692174832
p01087,336724.82032384054,324834.69559129956,329087.7256593169,317068.30782955367,314391.2383946423,310753.2713407691,308157.1125877572,295853.485360967
p01089,7061876.256287577,6913127.513900668,7423793.634296214,7234444.378149144,7031300.576203254,7402202.878919369,7627457.282968949,7549842.205521936
p01091,344939.77527927526,335257.47649065324,342290.0333040742,331019.453762944,311257.6635771042,312068.2812168475,312463.862650364,300910.5345935933
p01093,529291.6082038457,514952.0618765762,534380.3625282908,521352.7059896675,471264.80620453606,476708.7071807053,485250.56696608296,470983.1823688049
p01095,1882875.3376835163,1826342.796463592,1945336.382653935,1877418.1374687138,1759198.0826498854,1834096.5488380773,1879022.3676515871,1843654.6321486237
p01097,7330742.464215558,7156808.556539469,7434850.098876375,7251361.929683705,6693302.878354236,6795142.141658257,6840997.498803749,6629701.0627876185
p01099,380679.2459778655,367995.03374334954,378322.4538964321,363835.3567760758,318300.1306928083,321355.5384666509,322790.08577344817,309687.8971151897
p01101,4013314.6607013047,3928247.597166855,4068538.0826776884,3974514.7646161327,3688282.170032338,3730272.077848052,3763018.7101080315,3623359.669924353
p01103,2355865.785388234,2272475.543860438,2411250.2114118966,2321775.7381358757,2219893.2797928485,2302277.6562609244,2347757.4502806347,2289710.1422772086
p01105,168397.74330151358,160783.9269084377,162918.27256863736,156586.2580674733,136617.40106565377,136892.528099758,131430.70461329768,124622.44255433657
p01107,359075.0436916106,349225.3713656241,358889.324956579,349745.53760698985,306397.4114705691,306037.59795489017,311767.44959357363,300976.8611168336
p01109,591194.091674554,576433.3668533098,597103.5520095526,581104.7125009875,531415.5231804219,538266.4175257775,548869.5214923747,533679.7465653982
p01111,397568.4867034474,392142.007070708,408229.72223455575,398739.5445264068,356742.9557739452,364652.2386365312,373473.3838075235,366974.27966439823
p01113,1027929.3636171387,984978.7223045926,1037934.891081162,1017135.0559059529,957161.7347302565,964576.1817269331,974323.2168663417,946086.9430617663
p01115,1542397.542664912,1519790.1050689411,1592431.8121609676,1570811.289043558,1480484.881706624,1526627.840386278,1561088.8132339322,1538889.0709423583
p01117,3732628.1997723863,3692620.1523575857,3872371.549632254,3820367.763510599,3616726.8275493807,3738786.76679566,3825075.8191182567,3752523.793636653
p01119,229117.88887482326,220394.78612314686,226972.7701067587,218106.15091349048,196943.51496051738,196743.22064136082,197729.4655893159,188899.33397585046
p01121,1423077.5302584472,1385244.621618578,1439446.704391719,1403502.829510297,1317635.9058797238,1327075.0916913862,1342708.3168161137,1306651.3322975491
p01123,717015.4017661802,701990.7142047278,728102.776027532,708384.7898027226,666837.6431301075,675569.88621181,680316.8544842927,655113.3491577602
p01125,3647510.6664922046,3588651.6165207494,3741893.232990735,3673889.505515619,3740050.7643117676,3873854.7186923595,3935770.9355922863,3822952.0620897566
p01127,1140201.45538385,1104523.0191314206,1143774.0670443028,1114812.0495592915,1052247.669584294,1062592.6228388757,1071632.1894077028,1042589.576588832
p01129,293642.1787651606,285587.1135782926,294624.99003282364,286505.53522752837,247607.3265964114,250236.8791944973,250996.15412194564,241941.68983927584
p01131,191576.28287469712,184792.62121888917,190382.6649343977,182031.74436107816,170149.88210281348,171329.34922956023,168595.1308292289,160150.62920138575
p01133,435760.5521209953,422104.5927886023,439716.5990161086,426175.17085072666,390933.88066907733,402679.318634798,408964.2933224101,393894.7587428063
p04001,540133.6980148919,540928.0801579001,563256.6516541281,556886.4458530942,488984.3250417257,500643.97959024727,513415.6932290795,494027.56694692856
p04003,418388.2159039419,409730.09586595907,420834.9025303299,406201.2324232924,425440.77312014124,422407.83371846564,424162.9580752397,407414.1546662577
p04005,1223574.6949035604,1216801.2924013298,1253675.6798958345,1232238.1022626066,1235865.4855678293,1236934.9230030002,1280453.0343091649,1265459.7107962228
p04007,295408.47178767266,288007.75143656926,290777.89932309306,283666.4230123062,293706.42474037205,292222.5747371264,301244.20288021053,299635.6488756985
p04009,50362.17392801043,52021.282272156495,55792.84659279311,55233.998693460766,57751.865830230396,57026.178840953995,54589.88987487625,48294.85774274248
p04011,25359.052992532423,24409.18531984106,25609.17241021459,25548.75385802093,25903.148655570796,25639.23491439633,25615.98575316358,24107.497172603667
p04012,102251.32651430686,99839.94240365963,101846.3838120591,98985.65781639067,81682.44308640037,79956.25160267178,82396.99242996357,82412.35694747069
p04013,46831281.47394016,46430724.365136385,47881164.50948816,47783830.789166436,50389384.292682886,50195907.896056734,52035998.78945458,52926693.06048715
p04015,3107183.032185559,3101288.462517952,2962915.5449697245,2922992.8255999675,3083685.009015775,3035906.688947979,3153297.691674955,3227419.1770383897
p04017,913984.584115009,908242.9594483426,944181.2512768218,934696.8296720058,878836.0685040511,907438.0001354855,941242.229985046,926233.4821321822
p04019,16975447.28848511,16701399.582448697,15591299.983669871,15251395.185611174,16553863.79391881,15831100.031494085,16359474.153678538,16907159.956752032
p04021,3822310.1296627535,3841687.903610623,4006938.854898477,4048476.312921759,3986600.9852398555,4105558.0631122557,4362032.363941606,4579361.490608687
p04023,75517.93582600386,78059.70212164879,79996.0949813255,77641.95695215026,84381.29369956204,82540.50407088643,81236.05049568944,73576.15252451712
p04025,1617562.3326602709,1586652.665721212,1607956.0158947194,1580084.9407444303,1676128.2465444505,1697198.4315943485,1774673.8574392872,1803075.6907076328
p04027,1473801.5890802199,1439295.7291377175,1450104.2086024466,1419274.545412901,1435387.844352338,1433828.4081813572,1486657.106778595,1523510.196601479
p05001,296582.1756055849,290333.1823897112,306244.8065616512,292725.0091890146,275032.795850877,285957.83895787207,281987.26777887595,277557.9482539171
p05003,335398.92393867235,329955.0843507959,345739.08771926904,329068.7124344309,304775.6304989229,319665.45981423534,313607.85484342434,310833.58379916806
p05005,592262.6996889217,593193.7493512417,640095.8002062364,628068.3141435669,597968.2842996212,642836.0569811969,651390.2323670057,653183.7460457714
p05007,4017830.035999878,4089705.5044519007,4572676.862472424,4469952.624830197,4313230.087957588,4586546.269247096,4727573.32611962,4690722.962567535
p05009,531551.6215298959,533214.3599755878,569477.5459143093,556074.2846256753,532225.607321119,573146.9665444901,583507.7946929923,584237.4328517426
p05011,179037.3505817784,175658.72320836768,187243.66543581043,180178.38693248108,168730.29709796893,177243.4786565153,173793.58339044795,171978.0161377064
p05013,84021.26964523098,84490.98487068531,90304.72773878771,86866.6403226465,76141.6566989977,81021.67331412592,80111.18463326411,78993.46525090019
p05015,338620.46267910505,341020.86215617124,371039.1198104825,368481.8510890914,350486.60717004375,374613.11621091067,384998.35041120276,383678.5404296355
p05017,178057.12966427617,172962.02959396012,180402.13641638056,169380.74133446466,163280.12361381346,172256.73861116616,168084.78550960516,162344.2515757565
p05019,369249.2196230819,360382.23579528613,385492.5177033805,373648.7592987993,343811.0913234936,364049.1598742155,363653.8434515314,362100.18955993326
p05021,215654.61906454514,212336.39016884097,225555.56794145165,216937.86866731202,207382.06352914992,217451.66152502302,217541.39244925795,214278.12117380957
p05023,399860.2675822761,395130.66605194664,424213.034602476,407243.10029817506,384301.74832445965,410206.2949928181,413723.870203929,410213.0353124994
p05025,134698.69108009516,132592.8510891239,138126.32452106517,133187.7029113462,121415.074195699,128284.31608069934,127627.52627620721,125579.35501425157
p05027,392513.1293984677,384928.6457432972,407485.6147784669,392682.7485157677,365660.01688386896,385401.31828144914,380916.97476785234,377010.39760987693
p05029,340451.53923569294,337449.0223337142,359465.4378721996,348481.0699676357,332581.52069198125,357119.9868723854,358269.1823820661,357396.3731653796
p05031,1689825.8359886575,1696742.386389942,1855763.257934508,1810060.5336783736,1741675.2716851044,1836028.7314666165,1852251.867362468,1838758.2845438805
p05033,759153.1765345488,768657.2406711039,835704.1505569511,820330.2012467243,745537.6116549497,792309.9766823186,817448.7808913816,823386.4759920125
p05035,546221.9869245064,538589.813731266,584314.4807014979,568266.0563191611,550932.9464469473,578339.9984528016,575066.5212900636,561983.9348001467
p05037,274309.85005396744,268700.5572105205,285198.66670075286,271656.13420419884,265331.9595800615,278650.9659889008,276860.58677684324,270776.8333270705
p05039,120877.57614331401,118703.25446069942,123562.16047212732,117334.41549844464,103601.52782270715,108114.5805708165,105903.32835240122,105273.55797819815
p05041,194492.16704772986,190766.70550595224,198801.703097423,190189.22734738616,182058.30246187706,189324.75608596933,183877.9868326553,178360.81067963433
p05043,303100.6447069746,298423.26323293394,316645.31279825926,304995.82193838817,278344.70068195666,292298.3675378692,289063.44239764515,288417.2093679172
p05045,1996343.469516103,2006611.5782255915,2161878.052393239,2109301.253931625,1990506.6352689948,2152223.060431381,2180109.2707135286,2211522.516697876
p05047,215276.8161068829,217667.22578869568,234247.78937182188,229746.01624019354,212472.6373499597,225080.27385459538,231290.20978455612,232406.0801649811
p05049,172471.35352797975,172546.0459922034,187346.02735407752,185223.35790376045,171505.93085648946,183598.2772513305,188201.55787939625,188210.59376503754
p05051,1605634.536899201,1597336.1025533313,1709794.8508507486,1663774.8920999314,1611868.7114290774,1720391.0425179873,1708913.2626419915,1698402.054857967
p05053,295111.84422933165,294085.81025072414,314088.37771018944,305765.88658568857,289679.13226404984,310565.944473753,309864.6610233508,312893.0988380302
p05055,693165.5489004584,692120.2797558808,739904.4768606181,728272.044490688,692124.3199158683,722057.5397337939,714074.4525414133,645563.9345006284
p05057,341922.6021353036,336011.3733538796,364633.25425698794,345164.0375022226,301089.71227124654,306779.36880002357,304363.4737471314,291939.92696382606
p05059,546277.1173239809,545934.2506372334,581737.2857127337,565344.6348691646,531753.6518833083,566860.3916154761,566589.6435690362,566077.2823345051
p05061,207143.43796441527,205240.54449049814,223650.58577732928,211597.3774488679,192108.269829514,197953.6833698653,197133.1362637054,189069.32525711833
p05063,537604.7987506406,540134.3909278951,583505.5895950941,569422.4501280445,547460.5761523389,584154.5534214602,590379.5502806304,588269.3939675576
p05065,214819.11006750533,215934.41716077505,231504.4284137369,223298.91821103627,211757.58717291887,227814.2949686055,229447.1564741834,227458.3648154933
p05067,279519.8708886161,273638.0290438381,287160.16403630754,277446.2211375035,266693.1145670356,284005.92004309816,281336.94978369254,281767.3168270548
p05069,1150240.2356429666,1124781.1594840435,1175965.544862457,1118669.5650261187,1074439.8051507634,1124792.633527767,1098943.5920622395,1083560.2222231322
p05071,318595.8979424466,322696.5464590179,351558.69621348864,344704.6824981875,318914.642234536,340362.635654896,347819.56753393257,347651.75844226865
p05073,112529.36132925356,110418.2319104111,115390.3341433639,110889.30921125658,101173.8694271099,105544.09601135821,104758.15033438786,103741.68728813545
p05075,246507.58102505803,244460.38942402275,260145.76307773395,252009.9965557605,238040.53415680974,253666.96609383507,252798.23796661934,252232.64193843692
p05077,152103.7745241378,147809.14043434008,154838.31492797495,147912.49729375986,136581.77609227126,145939.65027244648,142311.0488691647,138687.57687171354
p05079,224274.5459245053,218903.29189242158,227774.5418994025,218028.73840087643,207235.21006125002,225654.27119298014,220660.421082876,219534.09067143084
p05081,192495.8648476912,190006.6908939244,206753.1429761924,196483.1700341905,180316.88348525285,186695.2756224479,185309.9277289568,178086.636310037
p05083,265007.5326968464,265718.1028909467,285811.84343280736,278408.6736813862,261592.50979594665,278371.0341323862,284715.3461294254,284735.6844236224
p05085,1173046.7089901848,1182288.9630683977,1267946.1016792364,1227231.9397596633,1190597.6323573214,1281300.8700713187,1285317.0414416108,1292626.5298458014
p05087,196462.19547516835,199211.52861642715,215760.09511944096,214974.3135872113,205108.80360319055,222169.41396902388,233874.98167155203,236490.61569341307
p05089,235184.06277987178,235337.22067823418,255585.48556749048,249464.4113065667,241523.6425918735,258090.82041865878,264640.1195236044,266463.10583168565
p05091,678266.3242688553,671634.4406496667,729058.3020643098,693308.8117281959,641334.204035671,662610.0003550765,665460.2501034655,639859.8293985758
p05093,700443.452531132,683644.4065244809,711942.6380083138,680010.0039702643,651229.353387944,676952.4668649466,663703.5871564075,657409.5310165456
p05095,115843.01999282948,111961.4555608914,117857.4768484789,110671.48076812745,106762.87612674838,110686.97361932485,109207.73278039729,106864.36291355836
p05097,145405.16580562264,143791.9560980802,153606.57564709525,149921.72003490035,135729.0069316493,146915.71632991915,145018.68264274002,145394.4514194272
p05099,136871.51411389172,134980.8870006776,143533.89670056402,138142.9015113661,133183.59039157446,140245.63756404538,139797.17924375233,138208.7778145463
p05101,95705.32641817145,95527.53497034466,102866.21558909412,100558.16315836096,89217.54043846014,93982.87019596221,95109.32523755715,94085.83518432407
p05103,392300.7481996756,386910.5530984642,408073.0187851857,391427.2083299519,363586.0570624647,382351.0099375587,375926.04967442097,370933.9772059616
p05105,168042.53929046195,168072.24177506447,179330.9879335405,175022.30190273063,160723.84755487327,171279.954478572,172169.82351416032,173339.6789733177
p05107,311220.1413069512,302143.40080943593,311911.5275676436,297680.20778903447,264309.29816966254,271186.1210228517,262365.4115896318,254647.97104475708
p05109,173537.5759324734,170819.57909727903,182421.68584860864,176563.9374422173,159502.0988112759,167473.26607301377,168032.30779586593,166351.18262513998
p05111,387481.75381639355,386490.65051107924,410608.0308209161,390306.2743273095,364069.06123795663,381402.28392683173,376737.71087872586,372003.98511772254
p05113,312576.02745868784,309387.89508288755,336583.7050060916,319975.40318970603,288787.0825859484,301460.9917654439,301963.1871311085,293207.51087226486
p05115,1007663.2204188887,998633.8363746334,1063426.8209095425,1039570.1795809959,987258.0249947256,1057116.549353514,1061686.4017182712,1065442.1381429262
p05117,134813.0501871371,133989.93332309416,139629.38771472784,134962.1997072993,132620.8881144493,138720.48339210014,138053.77390289618,136779.03183715447
p05119,6439250.914240217,6388889.546230171,6771005.985446758,6560800.13017705,6419211.114196707,6822203.113312191,6826406.165377739,6808467.365125475
p05121,249346.73357536967,251919.27375854002,274278.8474382712,267238.88843238406,265168.44855742255,285330.5884929797,287712.21806258376,286970.83163699706
p05123,428873.27397504327,420660.68231671536,439855.47841340455,417128.83907609864,368425.4749563653,386733.3400784995,380522.7737833465,373098.6148204376
p05125,1922147.8711606641,1941619.4023734492,2091745.6679253841,2049660.9830764828,1990776.3476372655,2148616.6335600116,2177803.8382861847,2205451.2532687224
p05127,159992.49378205108,158927.09834543883,173478.16070996356,164484.3359245267,147846.80735746876,152511.0133066222,152795.01833937157,148450.2772860446
p05129,123162.04726308816,121742.08303159622,131101.99169908307,125716.4116562106,119104.58002555768,126399.74189165454,126817.52153198869,123346.77241667199
p05131,1556771.5997843058,1565142.3817637255,1686062.7912359978,1661017.6270615496,1587239.7588887531,1685421.241701954,1731434.2814677018,1719427.931746808
p05133,263328.0124399619,262643.20975986327,286851.70141634694,272582.5330590976,237601.45211544342,245028.77817849716,245799.21134414847,235819.5932908512
p05135,269424.35831061815,269566.99956032407,293108.4420501204,284411.3643526529,268371.37732323917,288390.50599769235,290699.3421215482,287628.6977497112
p05137,198437.65837480465,197081.5505612294,211420.12765794678,204173.2615695402,191626.54437699134,203008.3121483589,205298.41137852648,202982.10849479563
p05139,651503.832817843,641033.3134007389,676188.3946754183,647557.4062363869,625901.7814503124,657615.6331280841,646307.7073901464,636526.3132919443
p05141,266645.4731968265,262786.7120495178,284198.1795159818,272078.1843841648,247329.0261436082,260258.75653044414,265386.8199981601,261788.3442647205
p05143,3509626.197884086,3539776.4795467993,3937995.6091661067,3799322.756561097,3685391.2324900273,3896534.182559994,3982137.2208928433,3923817.230216155
p05145,1288360.5093021796,1279850.0517635362,1353647.3195329541,1317580.5589840175,1234597.3650946582,1319715.1145583536,1325025.4023399812,1333186.8898119542
p05147,106071.83496793304,104921.491112393,110741.18727695622,104342.48882846556,98014.1736248931,102251.93745995157,100638.8349348532,97777.91977835684
p05149,329816.68897808477,328573.126884102,349645.1182068151,337870.84448283014,307034.07220954867,325524.05201757315,325494.3671537483,323221.62926763954
p06001,11385480.895526512,11250189.231769102,11074782.59705454,10936484.036785468,10986679.972914498,10753518.895675177,10696850.182995645,10258716.15052474
p06003,7226.337830517157,7534.832630494155,7242.211858906309,7394.150825922706,7884.942454027989,8045.694603420669,7824.537385862388,7221.874659855578
p06005,258122.8438524768,261089.3991545268,261827.55442473784,260121.15344852206,264948.0196020689,269667.9899232415,272588.83172612824,264413.21136016696
p06007,1560161.4168776437,1549740.484011483,1530490.419738138,1434262.149724152,1373941.2329444115,1349619.488341718,1362310.8554252367,1310155.5087589794
p06009,312555.02444726217,309553.70907286764,303640.9431368262,300383.25432777277,296479.6124289828,302509.2650643422,305849.6891298956,294477.01072230743
p06011,148243.29918181786,146228.39885474075,142312.17383921714,140994.61890862696,142944.12644763343,143369.59893068642,143931.19767907215,139361.9646792116
p06013,7842964.289817064,7762627.966173845,7644638.151709882,7548195.051338599,7623614.827234975,7613201.07436389,7601037.491781567,7304376.877687816
p06015,229974.7256800159,229492.96188747583,228053.5714107216,235641.98375544185,228356.1002031928,234636.4275626663,231750.3083565405,217370.9000617842
p06017,1283089.5335640465,1279132.171259905,1267987.9288429434,1262458.8556948656,1250899.8794465498,1267556.6411806508,1267083.8423378905,1216103.2036035461
p06019,6736837.615330456,6676940.941263483,6591786.622419286,6538350.425398429,6600901.654013578,6627211.694545438,6671482.044558093,6433465.999060151
p06021,191993.55457861035,189238.3459111863,185827.0877654956,185791.9995671158,188970.77528551026,187841.05762541416,186311.0487095936,177887.7662323158
p06023,939900.6746217179,925030.3341998673,905276.2490030925,887036.7305625855,890865.4664513743,882346.831189908,886516.202126936,847322.3496940793
p06025,1476258.9014336937,1498979.1398795506,1479803.3795794628,1490860.9654158282,1559693.6718844569,1521684.5118677213,1547538.456106141,1434483.5645090884
p06027,251775.12352766472,249572.88844965494,254076.72730028658,250448.6362426805,261519.60529231554,260972.5634066821,262958.5559984513,247001.17216233257
p06029,6102348.183518957,6064909.234389758,6010734.347047195,5951623.142857504,5976478.796681737,6028617.555731929,6125946.534902376,5867798.948849698
p06031,1039849.8209031256,1032183.7419953183,1031018.4206129222,1022137.9639616839,1017944.882440911,1019509.761697478,1040558.3436821615,996109.3294397101
p06033,440695.55022402795,434443.156725348,427355.1258201946,421315.24263474514,445876.62274067657,448998.86484771065,447856.0230123559,429260.40016769635
p06035,257453.14997938887,258827.71944764286,251122.8940383093,258311.346096675,266640.96340184717,270452.70905871247,255878.68539076915,235289.3561616215
p06037,66054579.71518598,66198557.69785513,65572609.38268922,63708864.36664459,62859925.63315913,61312675.36585178,62554096.90485554,57957060.846005
p06039,1061738.1513061547,1053220.1211799595,1042413.2456101221,1029491.1814169432,1022172.7385729655,1039786.5356831981,1053290.4486251299,1029922.3710160537
p06041,1796918.9859235585,1760168.6998526365,1725327.4667774206,1693649.8460873568,1708386.2927883873,1695906.8785779697,1682803.9623116092,1608869.598772255
p06043,120427.168928294,118059.13771334104,115708.38897514169,112635.71915267516,112001.05712051161,112109.63781772832,112115.12144068159,107068.72881973753
p06045,601945.3189040367,593451.8993867091,580737.0680593986,567649.4375105946,597346.1512321912,597319.9211625392,591301.0874996574,563518.9067722091
p06047,1904832.4591096274,1909881.1561716448,1903532.7099446387,1908999.6241740757,1954346.1524528116,1981259.12858356,2031223.0629188349,1954122.5898087868
p06049,75271.64392021278,74485.6907804778,72356.32282519003,74916.99070739045,71824.12664936608,73512.20753549034,73684.0909906713,69498.57131277204
p06051,203454.91094542335,203397.69619442802,206944.39097391235,203550.00954491238,184871.87477700904,185812.96323950577,185318.36631520995,177348.6157028603
p06053,2992678.8430334665,2944585.526110844,2883386.3029941297,2840314.9059311044,2865694.9960107747,2859399.020454447,2843831.876220159,2723891.796184783
p06055,971277.7380334584,947872.2820799582,922185.278502713,901339.5269387807,898689.9321883115,891293.3253474147,882743.8510263783,842457.843023363
p06057,1457417.4516723617,1449395.5117315995,1467897.833843499,1445907.9917976055,1472734.9626922442,1492625.0856128403,1491586.1519363404,1416640.4454926397
p06059,21587386.959778164,21634885.432970777,21577440.293803036,20993465.916826036,20920413.493478633,20799859.09502353,21520560.762997817,20453875.059069984
p06061,5430867.312113554,5486857.378930619,5625880.9291274175,5619987.148730793,5691560.312971313,5784207.870639532,5916409.253521122,5713172.779267502
p06063,128727.10798843832,126455.85638777014,124532.49560782137,123074.62999247966,129105.81057958616,130553.12742046376,127740.80947887331,120993.63201761582
p06065,10210883.316400958,10457414.052792102,10605445.335279599,10531958.582594406,10478645.159750521,10522370.335130116,10823335.085969485,10213714.21358979
p06067,11974626.193515375,12458645.91840475,11902329.557288881,11978080.58548986,12227565.527772069,11938862.356881276,12038111.225381391,11529767.017443368
p06069,408434.56429303874,407696.621191743,408418.2645146681,410989.4660237175,421889.1547596865,436335.7167328419,444380.75697683496,431138.6278533944
p06071,8718646.194066962,8873120.042278329,8970103.803216353,8816787.145360354,8855838.367825368,8862628.62752886,9071026.218699431,8543100.679448627
p06073,16394528.473980797,16080394.383300666,16174905.482930955,15002953.41316508,14733863.129236585,14343055.901785124,14928206.672627002,14191443.846156973
p06075,6010225.816735412,5949969.105631242,5851795.790993704,5768490.52324134,5691338.96208109,5310771.262730367,5306672.110731426,5116039.2558835605
p06077,5075906.786084514,5067158.062337297,5024127.367027396,5013559.990620844,5130484.176194607,5179149.3741158815,5242188.141753852,5087813.77482441
p06079,1943403.7234524474,1914210.3126598087,1882749.2625846264,1852560.7998255107,1842922.7103716019,1827941.128498807,1852901.4825227796,1781084.7379538268
p06081,5295725.665310429,5210397.243051533,5107510.696559122,5016135.332094626,4984993.349326066,4834686.60431671,4788699.803414504,4593455.603332549
p06083,3097786.7653200487,3079864.078232509,3048270.1467153593,2994333.6867617005,2995530.0352602075,2929231.903392859,3036296.2018569442,2893325.638320074
p06085,13298643.222902697,13095502.27138404,12839437.834978823,12615062.82066637,12625737.442669265,12330694.722052062,12339723.715935437,11873889.848529806
p06087,1892322.6796750133,1862540.0989674504,1819540.0129006002,1787792.398750763,1768325.5422977135,1703736.314679983,1735924.947497285,1654022.951216307
