DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
12/09/2022,1:00,10005.1895,1338.9924,5048.3862,894.0874,10014.6533,6163.874,3184.3723,1094.6307,37744.1858,A3,N,N
12/09/2022,1:00,9902.8672,1355.0122,5155.5049,1060.7021,9978.3359,6108.5039,3248.5601,1048.1422,37857.6285,A6,N,N
12/09/2022,1:00,10473.2998,1363.73,5394.8198,1201.5699,9695.7695,6246.9502,3137.1699,1026.49,38539.7991,E,N,N
12/09/2022,1:00,10464.2002,1382.34,5395.29,1219.45,9819.9102,6317.23,3137.1699,1026.4,38761.9903,E1,Y,N
12/09/2022,1:00,10489,1365.6,5389.04,1200.91,9647.9502,6249.48,3141.6101,1025.62,38509.2103,E2,N,N
12/09/2022,1:00,10500.2998,1364.48,5393.8501,1200.91,9682.6904,6260.3901,3140.9399,1026.28,38569.8403,E3,N,N
12/09/2022,1:00,10484.4004,1369.1125,5393.1528,1205.644,9710.2725,6269.8564,3139.5996,1026.1765,38598.2147,M,N,N
12/09/2022,2:00,10066.6123,1299.4934,5348.731,1189.9471,9375.9209,5993.9385,3001.5439,988.7863,37264.9734,A3,N,N
12/09/2022,2:00,10020.6006,1303.6158,5305.0547,1203.8623,9342.8691,5973.6523,3011.8047,1004.6608,37166.1203,A6,N,N
12/09/2022,2:00,10068.2998,1291.5699,5417.75,1226.36,9292.3096,5961.4302,3055.6001,907.399,37220.7186,E,N,N
12/09/2022,2:00,10060.9004,1313.62,5418.1899,1244.63,9410.96,6030.6602,3055.6001,905.534,37440.0946,E1,Y,N
12/09/2022,2:00,10082.4004,1297.45,5420.7798,1226,9245.7803,5984.1699,3057.3701,907.079,37221.0295,E2,N,N
12/09/2022,2:00,10084.2002,1294.52,5416.98,1226,9284.5996,5969.1602,3059.1799,901.794,37236.4339,E3,N,N
12/09/2022,2:00,10075.54,1299.585,5418.3477,1230.7115,9307.6406,5987.1279,3057.2954,904.891,37281.1391,M,N,N
12/09/2022,3:00,10036.8545,1266.2026,5387.209,1206.8385,9129.1689,5799.0688,2879.4802,960.8981,36665.7206,A3,N,N
12/09/2022,3:00,10014.8613,1262.1797,5384.4272,1211.9368,9089.3838,5772.9316,2879.7893,975.4683,36590.978,A6,N,N
12/09/2022,3:00,9929.6396,1265.33,5487.96,1200.5,9093.1396,5786.0698,2878.4199,900.381,36541.4399,E,N,N
12/09/2022,3:00,9917.1699,1284.6801,5488.6201,1218.4399,9208.4297,5856.6802,2878.4199,897.589,36750.0288,E1,Y,N
12/09/2022,3:00,9983,1272.34,5500.6899,1191.14,9051.6904,5817.4702,2841.46,918.609,36576.3995,E2,N,N
12/09/2022,3:00,9925.2998,1265.05,5488.1899,1200.24,9057.5996,5771.1401,2878.8301,895.345,36481.6945,E3,N,N
12/09/2022,3:00,9938.3438,1271.822,5491.3877,1202.554,9099.1611,5806.3472,2869.3235,902.4774,36581.4167,M,N,N
12/09/2022,4:00,9771.4004,1254.5742,5265.9321,1186.1219,8885.9609,5742.5513,2804.7969,952.0208,35863.3585,A3,N,N
12/09/2022,4:00,9806.8613,1259.2042,5236.751,1180.5277,8853.4727,5732.1157,2804.8303,893.4871,35767.25,A6,N,N
12/09/2022,4:00,9884.2002,1238.3,5253.4902,1199.15,8742.1904,5749.8198,2800.1599,953.972,35821.2825,E,N,N
12/09/2022,4:00,9871.4297,1256.98,5257.0898,1217.36,8857.54,5826,2800.1599,952.6,36039.1594,E1,Y,N
12/09/2022,4:00,9918.3604,1240.65,5122.0801,1194.96,8714.5996,5799.7998,2793.26,1002.2,35785.9099,E2,N,N
12/09/2022,4:00,9874.0596,1233.02,5254.3398,1198.0601,8812.2998,5742.7998,2799.6399,950.612,35864.831,E3,N,N
12/09/2022,4:00,9885.998,1241.7095,5221.835,1202.2736,8788.668,5778.9028,2798.2529,964.51,35882.1498,M,N,N
12/09/2022,5:00,10024.7373,1277.3171,4911.1548,1142.7367,9116.0869,5796.9253,2812.123,997.9271,36079.0082,A3,N,N
12/09/2022,5:00,10042.8408,1281.9985,4835.5122,1123.2827,9069.6865,5778.5181,2803.4253,916.4744,35851.7385,A6,N,N
12/09/2022,5:00,10068.5,1277.37,4969.5,1151.22,9104.3604,5808.3301,2800.3401,1063.14,36242.7606,E,N,N
12/09/2022,5:00,10062.5996,1295.45,4977,1168.16,9235.5098,5885.98,2800.3401,1061.91,36486.9495,E1,Y,N
12/09/2022,5:00,10094.0996,1293.65,4887.21,1116.35,9096.3203,5802.6201,2836.72,1090,36216.97,E2,N,N
12/09/2022,5:00,10060.2002,1272.75,4974.0098,1149.63,9049.4102,5800.29,2801.9299,1059.5,36167.7201,E3,N,N
12/09/2022,5:00,10070.5195,1284.343,4952.3809,1146.181,9115.9043,5823.501,2809.9915,1068.2734,36271.0946,M,N,N
12/09/2022,6:00,10382.7109,1356.8621,5188.6621,1287.4128,9615.4805,6000.5581,2913.0833,1106.9023,37851.6721,A3,N,N
12/09/2022,6:00,10429.25,1361.8031,5149.9028,1238.7933,9610.6445,6001.1973,2899.9053,1105.3231,37796.8194,A6,N,N
12/09/2022,6:00,10501.5,1367.02,5027.27,1275.62,9587.0703,6048.5801,2891.3201,1123.39,37821.7705,E,N,N
12/09/2022,6:00,10503.9004,1387.47,5029.8999,1292.16,9726.79,6140.73,2891.3201,1122.85,38095.1204,E1,Y,N
12/09/2022,6:00,10476.2998,1382.5,5193.4102,1321.12,9585.2402,6032.3301,2879.23,1094.23,37964.3603,E2,N,N
12/09/2022,6:00,10502.5996,1364.09,5027.27,1271.71,9580.96,6046.79,2891.3899,1122.28,37807.0895,E3,N,N
12/09/2022,6:00,10496.1855,1374.9771,5069.4624,1289.7615,9619.4043,6066.9287,2888.322,1115.5765,37920.618,M,N,N
12/09/2022,7:00,10967.2695,1496.4382,5126.5991,1334.2423,10619.376,6475.438,3172.4983,1201.0573,40392.9187,A3,N,N
12/09/2022,7:00,11077.6953,1493.708,5133.6279,1349.8474,10623.2773,6498.7227,3145.8743,1229.0795,40551.8324,A6,N,N
12/09/2022,7:00,11124.2998,1490.95,5003.4399,1240.9301,10558.5996,6501.96,3135.45,1199.23,40254.8594,E,N,N
12/09/2022,7:00,11126.5996,1513.39,5005.6699,1256.09,10715.5,6598.46,3135.45,1198.26,40549.4195,E1,Y,N
12/09/2022,7:00,11059.0996,1480.5,4992.8901,1171.74,10558.9004,6479.0098,3123.1299,1180.85,40046.1198,E2,N,N
12/09/2022,7:00,11136.4004,1488.59,4998.0298,1235.1801,10586,6499.0801,3130.4399,1196.29,40270.0103,E3,N,N
12/09/2022,7:00,11112.8096,1493.1215,4999.4663,1225.41,10607.4902,6519.3389,3130.6162,1193.3635,40281.6162,M,N,N
12/09/2022,8:00,11267.7441,1490.5183,5284.4272,1333.9364,11187.835,6769.6968,3259.9824,1241.8429,41835.9831,A3,N,N
12/09/2022,8:00,11204.4971,1483.2118,5307.7227,1339.6282,11187.5479,6774.8481,3274.7148,1258.0508,41830.2214,A6,N,N
12/09/2022,8:00,11346.4004,1486.79,5350.2598,1409.49,11055.2998,6773.6099,3205.3201,1222.4301,41849.6001,E,N,N
12/09/2022,8:00,11354.4004,1510.51,5352.1899,1429.22,11224.2998,6881.0601,3205.3201,1223.87,42180.8703,E1,Y,N
12/09/2022,8:00,11274.7998,1461.7,5502.6099,1480.6,11064.7998,6786.21,3210.46,1216.71,41997.8895,E2,N,N
12/09/2022,8:00,11372.2002,1489.17,5346.8198,1407.75,11078.4004,6784.7402,3200.6499,1224.13,41903.8605,E3,N,N
12/09/2022,8:00,11339.5293,1487.2805,5387.626,1431.5911,11108.0107,6807.5186,3204.9707,1221.9551,41988.482,M,N,N
12/09/2022,9:00,11519.709,1542.8232,5349.9956,1352.3246,11379.5752,6890.5503,3218.5159,1210.7173,42464.2111,A3,N,N
12/09/2022,9:00,11540.7725,1535.3994,5314.2485,1328.9601,11342.7793,6888.5854,3199.3789,1189.4338,42339.5579,A6,N,N
12/09/2022,9:00,11478.5996,1550.78,5367.46,1383.9399,11489.5996,6820.1499,3191.23,1226.85,42508.609,E,N,N
12/09/2022,9:00,11508.7998,1576.38,5366.8301,1408.21,11679.4004,6962.9399,3191.23,1228.1899,42921.9801,E1,Y,N
12/09/2022,9:00,11356.5996,1560.49,5366.8101,1394.22,11546.9004,6884.9199,3172.8201,1224.15,42506.9101,E2,N,N
12/09/2022,9:00,11519.7002,1564.96,5371.2598,1391.67,11474.7998,6904.1001,3184.6201,1235.99,42647.1,E3,N,N
12/09/2022,9:00,11470.0352,1564.5706,5368.4702,1395.283,11546.1953,6901.4224,3184.314,1229.709,42659.9997,M,N,N
12/09/2022,10:00,11785.8721,1597.5518,5321.2598,1294.1078,11802.4141,7072.2446,3320.0645,1081.0558,43274.5705,A3,N,N
12/09/2022,10:00,11782.2539,1609.8636,5340.5708,1263.6687,11772.4922,7063.2964,3388.8875,1048.4708,43269.5039,A6,N,N
12/09/2022,10:00,11734.2998,1575.79,5452.4702,1395.66,11767.9004,7021.7402,3286.1201,1077.95,43311.9307,E,N,N
12/09/2022,10:00,11768.7998,1609.16,5455.1099,1424.09,12013.0996,7123.3599,3286.1201,1082.1899,43761.9292,E1,Y,N
12/09/2022,10:00,11558.2998,1541.1801,5393.2402,1371.3,11877.0996,7109.3799,3269.4199,1001.84,43121.7595,E2,N,N
12/09/2022,10:00,11776.2998,1588.15,5464.7998,1407.54,11891.0996,7104.8999,3272.1299,1098.34,43603.259,E3,N,N
12/09/2022,10:00,11713.625,1579.8059,5442.6377,1400.8356,11899.6191,7098.1611,3277.0483,1067.119,43478.8517,M,N,N
12/09/2022,11:00,12186.9785,1610.5651,5295.9634,1277.8242,11890.8262,7209.936,3462.4456,1095.9229,44030.4619,A3,N,N
12/09/2022,11:00,12230.7783,1636.4785,5325.459,1262.8684,11944.4561,7175.3848,3492.0913,1061.3104,44128.8268,A6,N,N
12/09/2022,11:00,12041.5,1583.2,5278.04,1371.3,11937.5996,7083.9399,3400.1699,1064.41,43760.1594,E,N,N
12/09/2022,11:00,12095.2998,1601.03,5276.7798,1404.09,12135.2998,7198.02,3400.1699,1063.1899,44173.8792,E1,Y,N
12/09/2022,11:00,11951.4004,1536.83,5181.8701,1389.5601,11995.2998,7127.2798,3442.8899,1077.71,43702.8401,E2,N,N
12/09/2022,11:00,12061.7998,1596.03,5286.6401,1392.0601,12098.0996,7116.5898,3378.4099,1071.1,44000.7293,E3,N,N
12/09/2022,11:00,12039.5293,1580.5554,5256.6924,1391.3286,12057.625,7134.7227,3403.2339,1069.7715,43933.4588,M,N,N
12/09/2022,12:00,12841.1221,1652.9911,5307.0972,1270.3398,11873.0684,7508.1143,3596.0774,1090.5737,45139.384,A3,N,N
12/09/2022,12:00,12821.3711,1695.5297,5310.0562,1246.5745,11862.7354,7422.0674,3593.113,1101.5186,45052.9659,A6,N,N
12/09/2022,12:00,12597.5996,1593.58,5342.2402,1335.63,11756.2998,7381.1499,3564.1499,1063.8,44634.4494,E,N,N
12/09/2022,12:00,12635.5996,1616.98,5339.23,1362.0699,11919,7541.27,3564.1499,1061.39,45039.6894,E1,Y,N
12/09/2022,12:00,12710.2002,1598.45,5394.5498,1323.52,11783.2998,7615.73,3620.1499,1107.28,45153.1797,E2,N,N
12/09/2022,12:00,12591.9004,1604.23,5351.3599,1349.6,11908,7419.8501,3549.0701,1068.16,44842.1705,E3,N,N
12/09/2022,12:00,12633.2549,1604.375,5357.7568,1344.1021,11856.8203,7493.3701,3572.8718,1075.5935,44938.1445,M,N,N
12/09/2022,13:00,13420.627,1617.4283,5265.1875,1285.6108,11877.7178,7674.2935,3799.2786,1107.0571,46047.2006,A3,N,N
12/09/2022,13:00,13286.3623,1661.5338,5246.0376,1303.0522,11841.3975,7563.3291,3794.825,1215.2533,45911.7908,A6,N,N
12/09/2022,13:00,13295.0996,1589.9301,5186.4302,1270.08,11760.2998,7678.8599,3745.3701,1096.08,45622.1497,E,N,N
12/09/2022,13:00,13311.7002,1612.72,5182.75,1295.0601,11924,7877.2598,3745.3701,1094.21,46043.0702,E1,Y,N
12/09/2022,13:00,13424.7002,1572.97,5140.4102,1260.24,11783.9004,7766.1699,3756.04,1093.54,45797.9707,E2,N,N
12/09/2022,13:00,13242.2002,1587.28,5187.79,1284.26,11802.2998,7721.6899,3737.6001,1099.08,45662.2,E3,N,N
12/09/2022,13:00,13313.1348,1590.46,5174.481,1278.828,11821.8242,7765.2783,3745.3184,1096.0275,45785.3522,M,N,N
12/09/2022,14:00,13646.6367,1680.3867,5247.9507,1264.8787,11897.2422,7735.6147,3985.2507,1093.4838,46551.4442,A3,N,N
12/09/2022,14:00,13737.1748,1698.8718,5242.8945,1276.1841,11941.5049,7725.9048,3950.7981,1116.4327,46689.7657,A6,N,N
12/09/2022,14:00,13882.4004,1706.67,5230.2998,1244.98,11889.5996,7960.0298,3949.05,1089.91,46952.9396,E,N,N
12/09/2022,14:00,13918,1731.98,5228.6499,1263.65,12050.5,8138.3799,3949.05,1088.88,47369.0898,E1,Y,N
12/09/2022,14:00,13830.2998,1739.3,5245.7402,1257.1899,11865.7998,7845.7998,3977.24,1092.12,46853.4895,E2,N,N
12/09/2022,14:00,13801.4004,1691.9399,5233.1699,1250.29,11842.5996,8028.29,3946.5801,1092,46886.2699,E3,N,N
12/09/2022,14:00,13849.9258,1715.9995,5234.752,1254.5586,11907.4238,7999.9512,3955.2332,1090.9365,47008.7806,M,N,N
12/09/2022,15:00,13990.3574,1677.8895,5208.2554,1274.6613,12020.4775,7875.4541,4034.7979,1110.634,47192.5271,A3,N,N
12/09/2022,15:00,14017.5303,1698.8319,5204.9526,1274.2141,11761.1875,7775.5034,4024.9231,1097.142,46854.2849,A6,N,N
12/09/2022,15:00,14198.2998,1736.5,5205.5298,1222.4301,11791.4004,8103.2202,4104.6099,1104.64,47466.6302,E,N,N
12/09/2022,15:00,14217.2002,1754.63,5205.5298,1239.89,11968.2998,8238.6904,4104.6099,1104.63,47833.4801,E1,Y,N
12/09/2022,15:00,14127.5996,1728.23,5229.23,1238,11802.5996,8035.6201,4116.9902,1120.47,47398.7395,E2,N,N
12/09/2022,15:00,14127.9004,1734.77,5205.9702,1227.5,11775.0996,8117.3301,4103.5498,1105.47,47397.5901,E3,N,N
12/09/2022,15:00,14160.7109,1738.3594,5211.6094,1232.462,11832.7197,8125.126,4107.334,1108.8855,47517.2069,M,N,N
12/09/2022,16:00,13869.5371,1682.1798,5220.6431,1167.0911,11952.4639,7880.0918,4051.3923,1146.424,46969.8231,A3,N,N
12/09/2022,16:00,13938.1084,1702.27,5212.0073,1235.7058,11655.7578,7778.9473,4056.8892,1198.1547,46777.8405,A6,N,N
12/09/2022,16:00,14073.5996,1731.88,5199.1099,1223.65,11766.2002,8100.3599,4098.8999,1137.45,47331.1495,E,N,N
12/09/2022,16:00,14098.7998,1743.41,5199.6699,1239.23,11938.2002,8261.3301,4098.8999,1138.52,47718.0599,E1,Y,N
12/09/2022,16:00,14001.7998,1721.09,5220.77,1238.38,11779.4004,8073.0898,4129.0898,1156.65,47320.2698,E2,N,N
12/09/2022,16:00,13949.7998,1727.58,5199.9902,1231.75,11779.5996,8129.04,4092.46,1140.3101,47250.5297,E3,N,N
12/09/2022,16:00,14018.6201,1730.5599,5204.9731,1234.0625,11817.1895,8143.8232,4104.1934,1143.5186,47396.9403,M,N,N
12/09/2022,17:00,13565.5195,1711.4214,5178.6851,1197.9982,12061.5938,7854.4507,4029.2695,1191.2976,46790.2358,A3,N,N
12/09/2022,17:00,13342.5352,1743.9108,5174.9424,1300.9957,11790.126,7718.7744,4079.5879,1263.5022,46414.3746,A6,N,N
12/09/2022,17:00,13860.2998,1711.25,5225.2798,1222.97,11830.9004,8067.5601,4060.48,1207.9301,47186.6702,E,N,N
12/09/2022,17:00,13914.7998,1713.2,5221.9502,1238.96,11996.9004,8263.9805,4060.48,1207.49,47617.7609,E1,Y,N
12/09/2022,17:00,13768,1686.88,5221.71,1232.5601,11816.2002,8061.5801,4096.4702,1233.86,47117.2606,E2,N,N
12/09/2022,17:00,13648.5996,1700.2,5193.96,1229.8199,11936.4004,8082.7202,4055.1799,1205.8199,47052.6999,E3,N,N
12/09/2022,17:00,13776.7549,1701.7775,5212.5928,1231.7625,11905.6504,8120.4766,4067.6226,1213.564,47230.2013,M,N,N
12/09/2022,18:00,13474.7227,1730.0745,5068.9424,1259.673,12462.375,8017.8726,3902.9456,1221.002,47137.6078,A3,N,N
12/09/2022,18:00,13232.3477,1758.8441,5049.1426,1375.7859,12237.8184,7880.7822,3941.6558,1243.7036,46720.0803,A6,N,N
12/09/2022,18:00,13895.0996,1747.42,5205.8101,1252.65,12325.7998,8202.5303,4018.71,1279.84,47927.8598,E,N,N
