DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
03/02/2018,1:00,8915.0439,1177.2513,2465.5383,919.2059,10023.2979,4784.9912,2463.2366,1156.5944,31905.1595,A3,N,N
03/02/2018,1:00,8953.6914,1150.2103,2463.7434,920.7369,10255.083,4783.105,2418.8389,1146.6346,32092.0435,A6,Y,N
03/02/2018,1:00,8915.2803,1177.48,2432.3501,885.825,9932.8301,4519.79,2416.03,1099.8101,31379.3956,E,N,N
03/02/2018,1:00,8855.9004,1190.8,2410.1299,885.901,9883.8203,4495.9902,2411.1699,1117.64,31251.3517,E1,N,N
03/02/2018,1:00,9048.71,1184.65,2408.73,888.018,9729.5303,4504.7202,2456.04,1088.17,31308.5685,E2,N,N
03/02/2018,1:00,8733.9004,1208.01,2419.8401,787.77,9537.4902,4505.8599,2343.9199,1119.45,30656.2405,E3,N,N
03/02/2018,2:00,8556.6611,1158.547,2471.9756,880.9221,9534.582,4308.1133,2278.1411,1057.7311,30246.6733,A3,N,N
03/02/2018,2:00,8547.4766,1146.2963,2470.6934,851.0782,9596.1416,4322.1719,2293.0371,1062.8572,30289.7523,A6,Y,N
03/02/2018,2:00,8531.1797,1156.03,2464.0801,883.858,9731.6797,4329.8101,2283.8999,1034.96,30415.4975,E,N,N
03/02/2018,2:00,8522.9404,1169.66,2531.6299,891.193,9697.1396,4304.0498,2283.01,1054.83,30454.4527,E1,N,N
03/02/2018,2:00,8548.9502,1165.76,2462.3501,884.053,9710.3604,4312.9302,2297.3999,1055.12,30436.9238,E2,N,N
03/02/2018,2:00,8407.8301,1126.49,2532.6299,801.003,9432.4004,4428.5,2271.3,1011.28,30011.4334,E3,N,N
03/02/2018,3:00,8335.3604,1173.4491,2480.459,900.3573,9744.0293,4241.4116,2234.8594,1080.4058,30190.3319,A3,N,N
03/02/2018,3:00,8338.6348,1159.0145,2464.3716,892.9749,9584.3311,4189.9458,2246.5212,1097.297,29973.0909,A6,Y,N
03/02/2018,3:00,8335.0703,1144.61,2485.51,886.103,9653.8203,4259.21,2234.6001,1061.15,30060.0737,E,N,N
03/02/2018,3:00,8341.9697,1155.4399,2455.0701,894.477,9618.8496,4237.0801,2266.1001,1088.0699,30057.0564,E1,N,N
03/02/2018,3:00,8340.4199,1159.27,2475.1599,892.488,9645.2002,4244.4702,2246.51,1060.03,30063.5482,E2,N,N
03/02/2018,3:00,8288.3604,1103.6801,2530.1399,825.967,9403.0596,4269.29,2290.75,1058.2,29769.447,E3,N,N
03/02/2018,4:00,8270.4385,1164.8788,2480.7063,911.9622,9613.6553,4242.9326,2188.8325,1093.3379,29966.7441,A3,N,N
03/02/2018,4:00,8306.291,1143.2256,2459.0479,899.5529,9630.2178,4302.9771,2190.0386,1112.2263,30043.5772,A6,Y,N
03/02/2018,4:00,8251.8496,1159.53,2489.3,914.927,9854.3604,4208.7202,2205.6699,1046.0699,30130.427,E,N,N
03/02/2018,4:00,8244.4805,1161.55,2508.8301,927.275,9818.6504,4164.4502,2218.6201,1062.6899,30106.5462,E1,N,N
03/02/2018,4:00,8265.3701,1165.33,2480.1699,909.76,9827.4502,4203.9302,2227.8401,1054.61,30134.4605,E2,N,N
03/02/2018,4:00,8228.0801,1150.29,2530.8101,829.919,9689.3301,4295.5801,2219.2,1118.33,30061.5394,E3,N,N
03/02/2018,5:00,8408.498,1194.3538,2485.7029,925.8751,10340.958,4338.4272,2226.7627,1161.9802,31082.5579,A3,N,N
03/02/2018,5:00,8389.3799,1182.4913,2463.0461,918.7986,10207.9844,4333.4375,2228.0437,1143.6561,30866.8376,A6,Y,N
03/02/2018,5:00,8379.46,1182.03,2499.75,934.55,10319.9004,4339.2598,2219.77,1126.35,31001.0702,E,N,N
03/02/2018,5:00,8364.7002,1185.58,2458.1399,925.555,10290.4004,4344,2227.8999,1145.88,30942.1554,E1,N,N
03/02/2018,5:00,8385.9502,1195.6899,2484.77,930.719,10258.7002,4340.52,2240.8201,1126.92,30964.0894,E2,N,N
03/02/2018,5:00,8312.1797,1168.48,2507.6799,872.886,9989.9199,4379.1001,2248.29,1239.59,30718.1256,E3,N,N
03/02/2018,6:00,8868.9941,1307.1438,2530.9363,1001.0139,11390.1357,4722.1528,2355.979,1232.7299,33409.0855,A3,N,N
03/02/2018,6:00,8876.0205,1292.8438,2523.832,996.1317,11465.3574,4728.2412,2352.7068,1214.5193,33449.6527,A6,Y,N
03/02/2018,6:00,8879.5801,1274.29,2547.73,994.714,11404.7002,4782.46,2346,1188.95,33418.4243,E,N,N
03/02/2018,6:00,8882.29,1314.29,2560.76,1009.59,11404.5,4722.3301,2350.0901,1195.33,33439.1802,E1,N,N
03/02/2018,6:00,8909.21,1304.05,2535.3999,1001.75,11351.7998,4773.6299,2359.48,1206.83,33442.1496,E2,N,N
03/02/2018,6:00,9036.3398,1260.89,2543.49,926.95,11149.2002,4781.2402,2448.75,1257.71,33404.5702,E3,N,N
03/02/2018,7:00,9728.6084,1457.5681,2633.3853,1113.3308,13004.917,5490.2417,2645.0549,1319.5325,37392.6387,A3,N,N
03/02/2018,7:00,9677.958,1442.5605,2643.3604,1102.8931,13140.3076,5466.8618,2652.7383,1302.249,37428.9287,A6,Y,N
03/02/2018,7:00,9686.4297,1447.79,2657.6101,1096.66,13191.2998,5549.5298,2611.77,1264.23,37505.3194,E,N,N
03/02/2018,7:00,9658.9902,1442.42,2693.1399,1123.27,13318.4004,5578.3799,2606.8,1293.21,37714.6104,E1,N,N
03/02/2018,7:00,9648.3096,1479.1,2651.3601,1100.7,13137.7002,5538.75,2642.54,1296.75,37495.2099,E2,N,N
03/02/2018,7:00,9608.8496,1403.3199,2622.8101,1017.83,12684.5996,5622.54,2647.4099,1350.03,36957.3891,E3,N,N
03/02/2018,8:00,9985.8271,1539.1879,2727.7227,1145.1925,13638.0752,5767.0288,2737.2129,1344.6914,38884.9385,A3,N,N
03/02/2018,8:00,10050.3281,1502.5402,2746.5544,1127.8687,13673.3154,5761.3018,2752.6614,1324.6951,38939.2651,A6,Y,N
03/02/2018,8:00,9911.1299,1515.8101,2736.1899,1110.2,13710.5,5765.71,2714.54,1342.63,38806.7099,E,N,N
03/02/2018,8:00,9850,1532.39,2758.48,1115.28,13744.0996,5711.75,2734.1899,1334.9301,38781.1196,E1,N,N
03/02/2018,8:00,9856.6504,1507.38,2723.95,1120.58,13717.2998,5737.6602,2727.29,1337.02,38727.8304,E2,N,N
03/02/2018,8:00,10068.5996,1388.46,2690.04,1055,13381.2002,5817.8701,2808.1399,1403.36,38612.6698,E3,N,N
