DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
11/07/2018,1:00,10425.1758,1254.0428,2837.4089,758.0974,9094.5039,4901.8364,2974.6372,1094.11,33339.8124,A3,N,N
11/07/2018,1:00,10215.1943,1262.1324,2834.8115,785.888,8991.9717,4925.7139,3036.4167,1099.8635,33151.992,A6,N,N
11/07/2018,1:00,10606.7002,1281.77,2697.1599,735.431,9120.75,4957.77,2962.5801,1075.4399,33437.6011,E,N,N
11/07/2018,1:00,10634.9004,1259.03,2727.96,733.682,9215.9199,4989.3799,2963.76,1080.5699,33605.2021,E1,Y,N
11/07/2018,1:00,10603.7998,1282.1801,2697.73,741.799,9102.21,4952.7998,2935.8501,1103.46,33419.8288,E2,N,N
11/07/2018,1:00,10630.9004,1256.8199,2724.21,740.089,9218.6797,4988.9302,2963.9199,1080.0601,33603.6092,E3,N,N
11/07/2018,1:00,10519.4453,1265.9958,2753.2134,749.1644,9124.0059,4952.7388,2972.8606,1088.9172,33426.3414,M,N,N
11/07/2018,2:00,10317.8955,1221.3656,2752.1284,719.4215,8816.9844,4983.8325,2791.8391,1040.1376,32643.6046,A3,N,N
11/07/2018,2:00,10258.0664,1216.6818,2756.8801,725.0663,8802.0898,5045.4741,2796.4211,1022.1754,32622.855,A6,N,N
11/07/2018,2:00,10446.2002,1215.48,2771.8799,741.382,8898.1904,4946.54,2772.05,1030.3101,32822.0326,E,N,N
11/07/2018,2:00,10431.5,1239.6801,2732.75,741.532,8791.7803,4946.6699,2765.78,1045.64,32695.3323,E1,Y,N
11/07/2018,2:00,10352.9004,1215.87,2773.8899,740.302,8827.0996,4858.9302,2809.26,1017.61,32595.8621,E2,N,N
11/07/2018,2:00,10429.4004,1240.96,2735.72,740.184,8792.04,4947.3799,2766.6101,1040.3199,32692.6143,E3,N,N
11/07/2018,2:00,10372.6611,1225.0063,2753.8748,734.648,8821.3643,4954.8047,2783.6602,1032.6987,32678.7181,M,N,N
11/07/2018,3:00,10169.1016,1209.0249,2772.5754,712.2612,8591.9893,4842.2329,2713.9348,1005.0433,32016.1634,A3,N,N
11/07/2018,3:00,10176.3496,1209.9987,2786.0403,712.7773,8556.6172,4811.0972,2711.9973,990.5366,31955.4142,A6,N,N
11/07/2018,3:00,10216.5,1191.98,2814.74,726.227,8618.3398,4861.8398,2713.47,994.638,32137.7346,E,N,N
11/07/2018,3:00,10156.7002,1202.61,2817.9099,724.441,8563.0801,4819.48,2740.5801,992.905,32017.7063,E1,Y,N
11/07/2018,3:00,10180.5996,1190.1899,2813.5801,726.453,8618.1504,4800.7598,2746.0701,966.959,32042.7619,E2,N,N
11/07/2018,3:00,10187.4004,1207.9,2798.1201,727.503,8557.0098,4844.98,2717.3101,975.075,32015.2984,E3,N,N
11/07/2018,3:00,10181.1094,1201.9506,2800.4941,721.6104,8584.1982,4830.0654,2723.8938,987.5262,32030.8481,M,N,N
11/07/2018,4:00,10091.5723,1208.7133,2775.3516,712.4959,8442.5732,4821.8989,2685.3555,977.6233,31715.584,A3,N,N
11/07/2018,4:00,10031.4023,1199.0145,2779.5537,724.3385,8427.1006,4828.3955,2688.0886,965.3546,31643.2483,A6,N,N
11/07/2018,4:00,10107.9004,1205.54,2803.9199,716.371,8460.3096,4834.6099,2684.8,972.891,31786.3418,E,N,N
11/07/2018,4:00,10079.5996,1223.61,2771.1001,707.832,8453.29,4824.5898,2696.3799,975.053,31731.4544,E1,Y,N
11/07/2018,4:00,10132.2998,1204.78,2802.79,705.443,8538.4502,4824.54,2698.8,953.153,31860.256,E2,N,N
11/07/2018,4:00,10098.7998,1216.73,2787.71,706.472,8461.9697,4842.8999,2684.71,960.033,31759.3244,E3,N,N
11/07/2018,4:00,10090.2637,1209.7313,2786.7375,712.1588,8463.9492,4829.4893,2689.6892,967.3513,31749.3703,M,N,N
11/07/2018,5:00,10275.4893,1240.1876,2807.3647,705.0615,8693.5518,4918.9907,2738.8618,994.8485,32374.3559,A3,N,N
11/07/2018,5:00,10258.5029,1246.8623,2814.9465,718.1406,8644.4258,4971.2622,2729.856,982.8559,32366.8522,A6,N,N
11/07/2018,5:00,10173.2002,1238.37,2810.8799,680.469,8609.5195,4911.5898,2722.46,964.724,32111.2124,E,N,N
11/07/2018,5:00,10153.5996,1233.76,2806.78,660.891,8588.2803,4876.3301,2723.8799,986.551,32030.0719,E1,Y,N
11/07/2018,5:00,10251,1236.72,2809.99,672.593,8684.71,4953.9902,2715.78,971.241,32296.0242,E2,N,N
11/07/2018,5:00,10165.9004,1238.9301,2815.76,672.776,8590.3496,4898.0898,2724.4199,972.751,32078.9768,E3,N,N
11/07/2018,5:00,10212.9482,1239.1384,2810.9536,684.9885,8635.1396,4921.7085,2725.8762,978.8287,32209.5817,M,N,N
11/07/2018,6:00,10813.6963,1320.8561,2830.5278,724.0879,9374.2529,5234.0698,2899.2813,1059.4292,34256.2013,A3,N,N
11/07/2018,6:00,10819.0498,1307.0929,2836.7744,746.6509,9370.1201,5260.7021,2880.668,1057.1166,34278.1748,A6,N,N
11/07/2018,6:00,10711.7002,1314.58,2804.8201,684.683,9324.5498,5203.1001,2880.52,1040.75,33964.7032,E,N,N
11/07/2018,6:00,10791.2998,1275.11,2785.75,683.025,9317.1699,5175.1899,2881.1699,1081.14,33989.8545,E1,Y,N
11/07/2018,6:00,10750.9004,1310.4399,2806.75,679.295,9324.4102,5292.6802,2856.77,1079.13,34100.3757,E2,N,N
11/07/2018,6:00,10761.5996,1293.24,2806.4299,679.199,9271.2402,5197.2202,2877.8301,1088.67,33975.429,E3,N,N
11/07/2018,6:00,10774.707,1303.5532,2811.8423,699.4901,9330.291,5227.1602,2879.3735,1067.7061,34094.1234,M,N,N
11/07/2018,7:00,11614.3701,1445.7002,2861.9492,808.5587,10577,6000.1777,3228.0049,1200.1002,37735.861,A3,N,N
11/07/2018,7:00,11503.585,1442.1776,2877.0923,826.6741,10632.5215,6057.3735,3232.9592,1187.462,37759.8452,A6,N,N
11/07/2018,7:00,11494.2002,1403.02,2812.24,757.872,10680.7998,5954.2998,3244.8999,1204.4,37551.7317,E,N,N
11/07/2018,7:00,11461.2998,1333.53,2818.1799,776.949,10771.9004,6027.8799,3248.24,1195.28,37633.259,E1,Y,N
11/07/2018,7:00,11478.5,1406.58,2811.23,757.343,10588.5,5954.5298,3175.7,1226.5699,37398.9527,E2,N,N
11/07/2018,7:00,11484.5996,1362.97,2828.51,758.389,10696.7002,5959.9199,3241.8999,1212.65,37545.6386,E3,N,N
11/07/2018,7:00,11506.0928,1398.9963,2834.8672,780.9644,10657.9043,5992.3633,3228.6174,1204.4104,37604.2161,M,N,N
11/07/2018,8:00,11768.6904,1448.8652,2869.6323,862.1656,11028.5703,6200.063,3333.5884,1279.7301,38791.3053,A3,N,N
11/07/2018,8:00,11595.8047,1451.3169,2864.0938,853.569,10961.4053,6135.9941,3315.2371,1260.5283,38437.9492,A6,N,N
11/07/2018,8:00,11744,1426.24,2857.6699,884.663,11116.7002,6148.79,3274.01,1295.36,38747.4331,E,N,N
11/07/2018,8:00,11738.5,1476.12,2873.79,932.928,10992.0996,6126.2402,3249.04,1265.35,38654.0678,E1,Y,N
11/07/2018,8:00,11727.9004,1430.1899,2855.4399,885.654,11135.5996,6187.23,3293.7,1306.99,38822.7038,E2,N,N
