DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
06/14/2021,1:00,13934.5146,1840.9934,4166.0103,1229.9954,15498.5107,8148.5171,3657.6836,1434.3486,49910.5737,A3,N,N
06/14/2021,1:00,13690.4814,1748.9205,4123.5542,1236.1633,15757.9727,8133.4331,3715.6204,1440.8716,49847.0172,A6,N,N
06/14/2021,1:00,14678.2998,1763.05,4016.99,1237.79,15523.9004,8000.7202,3735.55,1549.85,50506.1504,E,N,N
06/14/2021,1:00,14844.5,1762.25,4017.8899,1208.37,15602.2002,7923.48,3712.03,1533.84,50604.5601,E1,Y,N
06/14/2021,1:00,14859.5,1759.5,4013.49,1209.46,15588.7002,7909.9502,3710.79,1532.2,50583.5904,E2,N,N
06/14/2021,1:00,14855.4004,1762.4399,4016.49,1210.79,15588.0996,7924.02,3714.4399,1531.54,50603.2198,E3,N,N
06/14/2021,1:00,14809.4258,1761.8099,4016.2151,1216.6025,15575.7246,7939.5425,3718.2026,1536.8574,50574.3804,M,N,N
06/14/2021,2:00,14581.0088,1590.5823,4027.0662,1172.2808,14736.041,7420.4751,3484.1025,1334.403,48345.9597,A3,N,N
06/14/2021,2:00,14634.2705,1555.9575,4055.1531,1151.0531,14697.5146,7380.2461,3452.8572,1316.6438,48243.6959,A6,N,N
06/14/2021,2:00,14258.5,1601.45,4119.4302,1113.6801,14602.5996,7357.1802,3474.5701,1256.1899,47783.6001,E,N,N
06/14/2021,2:00,14222.5,1583.62,4118.6001,1100.79,14526.2998,7383.5498,3458.71,1157.74,47551.8097,E1,Y,N
06/14/2021,2:00,14208.2002,1595.58,4166.3701,1097.77,14491.9004,7403.9399,3460.79,1166.15,47590.7006,E2,N,N
06/14/2021,2:00,14216.7998,1587.9399,4015.6399,1098.11,14515,7383.2402,3458.8,1158.95,47434.4798,E3,N,N
06/14/2021,2:00,14226.5,1592.1475,4105.0103,1102.5875,14533.9492,7381.9775,3463.2175,1184.7576,47590.1471,M,N,N
06/14/2021,3:00,13693.4141,1561.6646,4063.5977,1049.3639,13659.4131,6989.5928,3323.5242,1165.984,45506.5544,A3,N,N
06/14/2021,3:00,13662.4043,1550.4069,4068.2517,1048.1217,13726.2773,6886.1982,3291.0388,1153.2269,45385.9258,A6,N,N
06/14/2021,3:00,13745.9004,1546.5601,4109.23,1039.6,13883.2002,6925.9902,3297.3201,1124.91,45672.711,E,N,N
06/14/2021,3:00,13627.2002,1573.02,4100.2998,1025.26,13785.2002,6943.3599,3299.5901,1130.98,45484.9102,E1,Y,N
06/14/2021,3:00,13640.4004,1555.22,4140.3101,1032.7,13786,6955.1201,3290.2,1091.13,45491.0806,E2,N,N
06/14/2021,3:00,13658.0996,1551.48,4012.9399,1024.9399,13774.0996,6961.9399,3298.78,1131.77,45414.0489,E3,N,N
06/14/2021,3:00,13667.9004,1556.5699,4090.6948,1030.625,13807.125,6946.6021,3296.4727,1119.6975,45515.6874,M,N,N
06/14/2021,4:00,13516.4932,1580.4713,4030.2451,991.994,13173.3252,6592.999,3187.1025,1064.6101,44137.2404,A3,N,N
06/14/2021,4:00,13613.6523,1589.281,4074.3577,991.1257,13176.7178,6455.856,3169.5271,1044.0751,44114.5927,A6,N,N
06/14/2021,4:00,13529.4004,1552.33,4129.6401,983.853,13366.2002,6633.5601,3164.48,998.021,44357.4848,E,N,N
06/14/2021,4:00,13380,1628.51,4121.2598,1001.27,13231.2998,6537.6499,3129.9099,988.831,44018.7304,E1,N,N
06/14/2021,4:00,13384.2998,1581.64,4133.3301,982.346,13239.4004,6593.3599,3140.6799,971.815,44026.8711,E2,Y,N
06/14/2021,4:00,13386,1581.88,4032.9099,1001.04,13237.2002,6582.1299,3130.23,991.611,43943.001,E3,N,N
06/14/2021,4:00,13419.9248,1586.09,4104.2852,992.1273,13268.5244,6586.6748,3141.3247,987.5695,44086.5207,M,N,N
06/14/2021,5:00,12872.002,1552.0538,3929.0522,1009.7703,13149.4082,6506.6929,3108.459,1108.5499,43235.9883,A3,N,N
06/14/2021,5:00,12918.6289,1563.9569,3885.8206,1014.9337,13249.0537,6541.6558,3097.5374,1135.7181,43407.3051,A6,N,N
06/14/2021,5:00,13325.7998,1580.25,4050.1499,966.808,13116.4004,6501.7798,3101.47,1001.09,43643.7479,E,N,N
06/14/2021,5:00,13060.9004,1555.64,3972.8899,1011.62,12943.0996,6519.1299,3133.9299,1231.37,43428.5797,E1,Y,N
06/14/2021,5:00,13100.2002,1582.17,3947.26,999.388,12945,6473.46,3108.79,1130.8199,43287.0881,E2,N,N
06/14/2021,5:00,13116.2998,1578.22,4001.75,1012.42,12948.0996,6481.52,3131.9299,1226.25,43496.4893,E3,N,N
06/14/2021,5:00,13150.7998,1574.0701,3993.0125,997.559,12988.1504,6493.9727,3119.0298,1147.3824,43463.9767,M,N,N
06/14/2021,6:00,13368.9199,1577.9678,3912.6794,1029.6403,13241.9141,6595.3193,3116.8293,1134.4038,43977.6739,A3,N,N
06/14/2021,6:00,13470.0791,1612.6571,3972.7104,999.725,13304.8096,6564.0586,3158.8918,1180.3466,44263.2782,A6,N,N
06/14/2021,6:00,13452.7998,1637.14,3978.6699,993.095,13335.2002,6633.8901,3141.25,1072.1,44244.145,E,N,N
06/14/2021,6:00,13417.9004,1587.27,3929.9299,994.464,13345.4004,6603.9902,3137.49,1101.13,44117.5749,E1,Y,N
06/14/2021,6:00,13333,1600.97,3940.1101,997.093,13232,6557.23,3131.1499,1118.98,43910.533,E2,N,N
06/14/2021,6:00,13334.5996,1606.9,3979.72,993,13253.7998,6578.02,3137.1201,1103.27,43986.4295,E3,N,N
06/14/2021,6:00,13384.5742,1608.0699,3957.1074,994.413,13291.6006,6593.2827,3136.7527,1098.87,44064.6705,M,N,N
06/14/2021,7:00,13461.291,1671.1746,3927.9297,1064.4438,13957.1895,6857.3071,3223.312,1184.0752,45346.7229,A3,N,N
06/14/2021,7:00,13429.166,1693.6516,3954.1636,1044.7272,14144.0879,7036.7109,3322.3262,1167.6277,45792.4611,A6,N,N
06/14/2021,7:00,13547.7002,1676.1801,3897.1599,1037.15,13813.2998,6905.8599,3260.3201,1214.74,45352.41,E,N,N
