DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
12/03/2023,1:00,10282.3232,1396.835,5789.5898,1175.8372,11006.002,6189.1353,3042.4458,1351.6875,40233.8558,A3,N,N
12/03/2023,1:00,10253.6104,1385.9626,5649.4785,1151.2372,10838.6816,6192.833,3030.4089,1339.0532,39841.2654,A6,N,N
12/03/2023,1:00,10221.4004,1368.5699,5584.8301,1159.29,10977.5,6133.8799,2940.6399,1441.24,39827.3502,E,N,N
12/03/2023,1:00,10209.4004,1370.73,5584.8301,1160.72,10980.7002,6152.3301,2931.1799,1443.9399,39833.8306,E1,N,N
12/03/2023,1:00,10222,1370.73,5584.8301,1159.59,11086.7998,6211.0601,2940.5601,1442.4399,40018.01,E2,N,N
12/03/2023,1:00,10191.4004,1361.47,5583.77,1151.25,10936.7998,6074,2940.6399,1441.24,39680.5701,E3,Y,N
12/03/2023,1:00,10221.6953,1373.4698,5625.4639,1158.7386,10996.5938,6151.9668,2958.4521,1422.5767,39908.957,M,N,N
12/03/2023,2:00,10001.0234,1351.4435,5532.125,1182.858,10625.0303,6033.7856,2882.9893,1508.6449,39117.9,A3,N,N
12/03/2023,2:00,9969.7891,1373.2274,5529.1479,1173.3158,10618.7412,5939.2402,2865.0532,1523.6887,38992.2035,A6,N,N
12/03/2023,2:00,9979.6797,1365.59,5390.6299,1151.8,10748.9004,6037.27,2868.0701,1589.72,39131.6601,E,N,N
12/03/2023,2:00,9971.5703,1359.96,5391.1099,1151.8101,10720.0996,6060.8301,2863.21,1594.48,39113.07,E1,N,N
12/03/2023,2:00,9950.5498,1352.33,5467.9399,1147.55,10828.7998,6090.29,2853.5,1517.53,39208.4895,E2,N,N
12/03/2023,2:00,9957.3496,1345.3101,5389.6899,1146.8101,10707.4004,5994.6899,2868.0701,1589.72,38999.0401,E3,Y,N
12/03/2023,2:00,9970.3457,1353.4886,5445.8237,1155.7976,10770.75,6045.8477,2867.0444,1550.0891,39159.1868,M,N,N
12/03/2023,3:00,9849.3457,1307.0249,5452.2188,1143.9492,10403.6836,5974.8213,2791.4648,1478.7423,38401.2506,A3,N,N
12/03/2023,3:00,9876.9492,1320.9889,5378.2139,1114.7721,10383.834,5941.7417,2781.3164,1402.9757,38200.7919,A6,N,N
12/03/2023,3:00,9844.3398,1307.28,5245.0498,1130.3101,10647.7998,5974.96,2789.4199,1515.04,38454.1994,E,N,N
12/03/2023,3:00,9830.5195,1302.37,5244.2202,1130.5601,10588.4004,5979.5098,2785.03,1524.17,38384.78,E1,N,N
12/03/2023,3:00,9816.5303,1310.13,5336.54,1131.6899,10698.5996,6021.6699,2779.76,1495.75,38590.6697,E2,N,N
12/03/2023,3:00,9799.04,1288.09,5244.8901,1128.39,10603.0996,5901.2402,2789.4199,1515.04,38269.2098,E3,Y,N
12/03/2023,3:00,9822.3936,1298.6555,5314.7769,1131.7972,10606.1689,5967.2842,2787.2405,1502.4241,38430.7409,M,N,N
12/03/2023,4:00,9772.1377,1343.1884,5385.3892,1201.0234,10724.9639,6060.5508,2724.238,1450.9194,38662.4108,A3,N,N
12/03/2023,4:00,9763.0713,1359.2209,5165.9497,1179.1707,10723.2656,6118.2925,2705.4919,1461.1549,38475.6175,A6,N,N
12/03/2023,4:00,9768.3301,1314.55,5270.9399,1191.6,10740.5996,5956.2202,2686.99,1468.49,38397.7198,E,N,N
12/03/2023,4:00,9773.4297,1315.28,5264.6001,1192.6801,10677.2998,5970.48,2686.5,1479.53,38359.7997,E1,N,N
12/03/2023,4:00,9771.9102,1323,5327.6602,1176.33,10748,6018.77,2692.7,1466.41,38524.7804,E2,N,N
12/03/2023,4:00,9722.2402,1299.75,5270.3599,1190.62,10701.7002,5892.8799,2686.99,1468.49,38233.0302,E3,Y,N
12/03/2023,4:00,9755.3271,1316.9093,5302.8701,1187.822,10726.5996,5958.7051,2694.9546,1467.413,38410.6008,M,N,N
12/03/2023,5:00,9780.1396,1328.8536,5489.1304,1243.0562,10716.8164,6122.5884,2732.6516,1454.2905,38867.5267,A3,N,N
12/03/2023,5:00,9633.96,1362.6422,5463.1172,1224.0769,10713.7646,6162.4219,2717.6868,1485.1345,38762.8041,A6,N,N
12/03/2023,5:00,9729.1602,1348.89,5471.2998,1235,11062.5996,6051.48,2746.02,1486.04,39130.4896,E,N,N
12/03/2023,5:00,9731.1699,1348.95,5470.0098,1234.77,11004.2998,6066.6001,2757.4299,1491.89,39105.1195,E1,N,N
12/03/2023,5:00,9756.4004,1360.39,5458.8999,1212.86,11037.9004,6123.4702,2731,1504.4,39185.3209,E2,N,N
12/03/2023,5:00,9694.0098,1331.66,5471.77,1233.5601,11044.7998,5967.7402,2746.02,1486.04,38975.5999,E3,Y,N
12/03/2023,5:00,9732.5332,1344.0494,5471.1582,1230.634,10967.7764,6053.8408,2739.1345,1485.6906,39024.8171,M,N,N
12/03/2023,6:00,9818.333,1419.5409,5454.2202,1286.0276,11774.4365,6110.2314,2846.0764,1540.2346,40249.1006,A3,N,N
12/03/2023,6:00,9855.6074,1423.5648,5492.4722,1268.0671,12137.7412,6148.126,2841.5325,1536.7085,40703.8197,A6,N,N
12/03/2023,6:00,9917.79,1422.83,5585.5,1301.86,11509.7998,6274.3901,2845.48,1575.67,40433.3199,E,N,N
12/03/2023,6:00,9920.7402,1414.97,5585.4399,1300.25,11470.7002,6267.0898,2845.05,1579.75,40383.9901,E1,N,N
12/03/2023,6:00,9978.71,1416.5,5517.8999,1269.64,11501.4004,6329.3198,2829.79,1573.9301,40417.1902,E2,N,N
12/03/2023,6:00,9865.8799,1407.77,5585.77,1300.41,11477.5,6188.3198,2845.48,1575.67,40246.7997,E3,Y,N
12/03/2023,6:00,9910.8984,1416.8671,5544.2412,1287.3016,11498.8271,6248.8062,2842.8511,1565.276,40315.0687,M,N,N
12/03/2023,7:00,10116.8145,1572.2843,5757.3911,1370.7468,11813.1309,6641.3335,2886.0894,1609.5134,41767.3039,A3,N,N
12/03/2023,7:00,9948.04,1515.2303,5794.2036,1359.4373,11918.1924,6656.5352,2864.2502,1630.7582,41686.6472,A6,N,N
12/03/2023,7:00,10146.9004,1524.58,5877.3599,1396.67,12288.0996,6593.9502,2882.51,1610.6899,42320.76,E,N,N
12/03/2023,7:00,10129.2002,1516.4301,5876.25,1395.33,12227.0996,6563.3599,2866.0901,1615.61,42189.3699,E1,N,N
12/03/2023,7:00,10240,1512.78,5734.29,1370.85,12251.7998,6654.3198,2873.05,1601.6801,42238.7697,E2,N,N
12/03/2023,7:00,10083.7002,1514.12,5879.48,1395.73,12241.4004,6471.2002,2882.51,1610.6899,42078.8307,E3,Y,N
12/03/2023,7:00,10138.5684,1518.0186,5814.229,1382.1643,12201.1777,6554.0293,2875.5388,1605.3715,42089.0976,M,N,N
12/03/2023,8:00,10320.1904,1550.7626,5794.2085,1522.9615,12870.6357,6845.5029,2827.6279,1620.2507,43352.1402,A3,N,N
12/03/2023,8:00,10266.2061,1596.2341,5772.8589,1523.0037,12960.0596,6868.6128,2770.5681,1621.5359,43379.0792,A6,N,N
12/03/2023,8:00,10223.2998,1584.36,5866.25,1533.0699,12697,6794.48,2795.1699,1623.1899,43116.8195,E,N,N
12/03/2023,8:00,10229,1595.9399,5864.0498,1534.38,12645.5996,6828.6802,2805.4099,1629.85,43132.9094,E1,N,N
12/03/2023,8:00,10232.7998,1597.38,5767.73,1483.55,12666.2002,6833.0898,2826,1626.83,43033.5798,E2,N,N
12/03/2023,8:00,10249.7002,1594.01,5872.7998,1532.99,12652.5996,6810.5698,2795.1699,1623.1899,43131.0292,E3,Y,N
12/03/2023,8:00,10240.2354,1593.42,5820.1367,1510.3485,12609.6885,6818.0161,2814.4707,1620.7781,43027.094,M,N,N
12/03/2023,9:00,10632.9336,1664.3613,6029.4468,1544.3793,13464.0469,7095.5137,3026.4995,1683.3229,45140.504,A3,N,N
12/03/2023,9:00,10651.2783,1652.3713,6087.6528,1557.4871,13563.9404,7084.4429,2986.679,1750.0967,45333.9485,A6,N,N
12/03/2023,9:00,10386.7002,1577.51,5981.48,1524.26,12966.5996,6699.4302,2838.3899,1581.5,43555.8699,E,N,N
12/03/2023,9:00,10424,1605.78,5981.29,1531.34,13023.5996,6827.5298,2869.1101,1583.27,43845.9195,E1,N,N
12/03/2023,9:00,10387.9004,1604.75,5882.1602,1486.13,12789.5996,6683.4199,2880.0601,1595.77,43309.7902,E2,N,N
12/03/2023,9:00,10550,1618.83,5984.0098,1527.04,12900.2002,7039.75,2838.3899,1581.5,44039.7199,E3,Y,N
12/03/2023,9:00,10494.0889,1618.2754,5962.6577,1513.5853,12893.2734,6881.5273,2886.8269,1601.385,43851.6199,M,N,N
12/03/2023,10:00,10723.4629,1629.2645,6260.1514,1448.2529,12770.4424,6788.8608,3030.9548,1693.0281,44344.4178,A3,N,N
12/03/2023,10:00,11000.4482,1623.6073,6191.8511,1505.5031,12922.2217,6661.6685,3069.4458,1735.7657,44710.5114,A6,N,N
12/03/2023,10:00,10690.5,1565.28,6186.3501,1493.14,12838.0996,6571.21,2956.76,1693.62,43994.9597,E,N,N
12/03/2023,10:00,10718.9004,1590.9399,6184.7598,1500.88,13211.5996,6669.46,2997.5,1690.99,44565.0297,E1,N,N
12/03/2023,10:00,10671.7998,1566.36,6083.21,1465.12,12584.5996,6539.3198,2976.27,1649.4399,43536.1191,E2,N,N
12/03/2023,10:00,10936.5996,1623.46,6188.8799,1493.5,12787.0996,7076.02,2956.76,1693.62,44755.9391,E3,Y,N
12/03/2023,10:00,10778.3711,1598.3153,6167.1904,1485.1465,12848.126,6796.3608,2984.1704,1681.0031,44338.6836,M,N,N
12/03/2023,11:00,10897.5576,1552.0486,6153.5566,1362.5192,12230.458,6577.2217,3033.7026,1560.9677,43368.032,A3,N,N
12/03/2023,11:00,10836.21,1485.7308,6166.4272,1402.1847,12117.0938,6675.7485,3049.2627,1596.8751,43329.5328,A6,N,N
12/03/2023,11:00,10923.5996,1527.12,6178.3198,1441.86,12362.0996,6545.8198,2943.5,1663.3,43585.6188,E,N,N
12/03/2023,11:00,10988.9004,1548.0601,6177.7402,1450.23,12454.0996,6694.29,3010.02,1653.79,43977.1303,E1,N,N
12/03/2023,11:00,10758.2002,1501.36,6075.5,1426.1899,12084.0996,6461.2402,2938.5601,1583.09,42828.24,E2,N,N
12/03/2023,11:00,11208.9004,1576.6899,6182.3999,1443.13,12357.2998,6904.8999,2943.5,1663.3,44280.1199,E3,Y,N
12/03/2023,11:00,10961.4756,1539.7147,6145.1255,1426.1123,12302.2627,6654.4209,2968.5569,1622.6514,43620.32,M,N,N
12/03/2023,12:00,11011.5537,1463.9371,6117.0522,1304.0096,12261.1758,6451.8276,2963.5813,1491.9723,43065.1096,A3,N,N
12/03/2023,12:00,10992.1494,1425.9679,6240.168,1339.5989,11883.0361,6454.8569,2926.7637,1560.0388,42822.5797,A6,N,N
