DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
06/29/2019,1:00,11909.0596,1661.0739,3500.3223,1013.5354,14521.3701,6545.1592,3644.5349,1449.0787,44244.1341,A3,N,N
06/29/2019,1:00,11616.8037,1568.4609,3551.7322,1047.076,14463.7471,6695.8555,3729.2903,1463.4073,44136.373,A6,N,N
06/29/2019,1:00,11763.7002,1677.99,3489.71,1045.85,14505.7998,6717.54,3584.54,1490.87,44276,E,N,N
06/29/2019,1:00,11799.5996,1652.3101,3462.3301,1059.48,14458,6696.3301,3598.3999,1485.79,44212.2398,E1,N,N
06/29/2019,1:00,11763.7002,1676.38,3489,1045.85,14505.0996,6715.52,3584.6101,1489.6801,44269.84,E2,N,N
06/29/2019,1:00,11800.7002,1652.89,3471.5701,1064.23,14456.5996,6696.96,3597.97,1487.39,44228.3099,E3,Y,N
06/29/2019,1:00,11775.5938,1648.1841,3494.1111,1046.0037,14485.1035,6677.8945,3623.2244,1477.7028,44227.8179,M,N,N
06/29/2019,2:00,11306.6826,1536.2794,3395.4561,986.5741,13310.1475,6143.0674,3388.9026,1381.6006,41448.7103,A3,N,N
06/29/2019,2:00,11291.6797,1526.7012,3383.8586,987.09,13389.1758,6171.3066,3399.4724,1392.8645,41542.1488,A6,N,N
06/29/2019,2:00,11282.7002,1542.62,3389.9399,988.968,13398.5,6201.71,3390.6699,1378.21,41573.318,E,N,N
06/29/2019,2:00,11368.5,1521.11,3390.8301,980.014,13249.7002,6140.2598,3393.25,1367.63,41411.2941,E1,N,N
06/29/2019,2:00,11282.7002,1542.59,3389.51,988.968,13397.5,6201.04,3390.8999,1369.8101,41563.0182,E2,N,N
06/29/2019,2:00,11367.2002,1520.34,3403.01,986.977,13249.5,6141.2402,3394.1599,1366.11,41428.5373,E3,Y,N
06/29/2019,2:00,11316.5771,1531.6068,3392.1011,986.4318,13332.4209,6166.4375,3392.8926,1376.0376,41494.5054,M,N,N
06/29/2019,3:00,11154.5313,1464.5277,3291.0295,966.3055,12547.209,5796.2886,3218.2334,1334.5436,39772.6686,A3,N,N
06/29/2019,3:00,11237.9355,1480.9198,3272.3928,961.3638,12533.1729,5763.5166,3226.7346,1342.702,39818.738,A6,N,N
06/29/2019,3:00,10931.5996,1475.0601,3309.51,945.386,12602.0996,5842.02,3221.48,1340.98,39668.1353,E,N,N
06/29/2019,3:00,10974.5996,1464.4399,3302.3,941.541,12531.0996,5859.9702,3229.6499,1338.9399,39642.5401,E1,N,N
06/29/2019,3:00,10932.0996,1474.1899,3309.02,945.39,12601.4004,5840.8398,3221.78,1337.3101,39662.0298,E2,N,N
06/29/2019,3:00,10983.2998,1457.64,3341.6001,937.062,12499,5835.6699,3233.3,1327.24,39614.8118,E3,Y,N
06/29/2019,3:00,11035.6777,1469.4629,3304.3088,949.5081,12552.3311,5823.0508,3225.1963,1336.9526,39696.4883,M,N,N
06/29/2019,4:00,10876.0381,1408.2914,3251.22,886.3217,11895.4209,5603.5835,3110.3726,1281.5076,38312.7558,A3,N,N
06/29/2019,4:00,10924.8838,1404.4601,3291.063,904.4791,11861.6377,5557.1411,3107.2363,1293.7384,38344.6395,A6,N,N
06/29/2019,4:00,10713.7002,1430.7,3329.8899,899.238,12023.4004,5571.4702,3105.0701,1243.46,38316.9288,E,N,N
06/29/2019,4:00,10752.2002,1397.1,3311.48,892.895,11905.2002,5554.8101,3108.5701,1232.27,38154.5256,E1,N,N
06/29/2019,4:00,10713.7002,1429.15,3329.8601,899.238,12020.5996,5570.8901,3105.21,1238.8101,38307.4581,E2,N,N
06/29/2019,4:00,10753.2998,1398.3199,3298.6201,892.06,11908.5,5570.2402,3113.3201,1246.9,38181.2601,E3,Y,N
06/29/2019,4:00,10788.9707,1411.3369,3302.022,895.7053,11935.7939,5571.356,3108.2969,1256.1144,38269.5961,M,N,N
06/29/2019,5:00,10390.1416,1388.5502,3257.8193,875.9698,11780.8193,5468.4824,2975.2004,1264.9513,37401.9343,A3,N,N
06/29/2019,5:00,10510.0488,1400.0962,3228.5911,875.5152,11729.2051,5418.1055,3001.6899,1248.431,37411.6828,A6,N,N
06/29/2019,5:00,10623.0996,1415.86,3294.79,880.035,11637.7002,5424.3501,3027.5801,1229.08,37532.495,E,N,N
06/29/2019,5:00,10696.0996,1399.6899,3302.0701,880.073,11682.2002,5474.0898,3017.21,1236.72,37688.1526,E1,N,N
06/29/2019,5:00,10623,1414.25,3295,880.035,11635.2998,5423.5498,3027.48,1226.9,37525.5146,E2,N,N
