DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
10/16/2023,1:00,9666.6582,1200.6528,5907.207,940.23,9382.2861,5705.002,2887.5308,1033.1212,36722.6881,A3,N,N
10/16/2023,1:00,9713.0361,1126.0658,5773.7495,970.3628,9238.9609,5674.0073,2919.7285,1099.8718,36515.7827,A6,N,N
10/16/2023,1:00,9645.8799,1192.3199,6129.0498,1054.45,9142.5098,5675.9302,2894.25,1094.87,36829.2596,E,N,N
10/16/2023,1:00,9640.3301,1191.77,6129.0498,1054.12,9145.5898,5675.9302,2894.6001,1097.9,36829.29,E1,N,N
10/16/2023,1:00,9640.5098,1191.8101,6129.0498,1048.74,9089.1504,5675.9302,2895.1001,1093.59,36763.8804,E2,N,N
10/16/2023,1:00,9640.3301,1213.8199,6129.0498,1054.6801,9089.4199,5675.9302,2888.5,1093.98,36785.71,E3,Y,N
10/16/2023,1:00,9645.7373,1200.2208,6084.6812,1029.5294,9156.9727,5658.7871,2891.4712,1083.0676,36750.4673,M,N,N
10/16/2023,2:00,9389.2148,1167.7672,6142.7524,1032.958,8885.7305,5467.4927,2829.53,1064.6572,35980.1028,A3,N,N
10/16/2023,2:00,9344.3906,1190.2094,6187.4893,1088.9563,8872.3691,5511.7212,2827.8999,1077.5543,36100.5901,A6,N,N
10/16/2023,2:00,9381.7197,1184.87,6145.4502,1070.9,8873.4004,5496.5601,2813.97,1103.39,36070.2604,E,N,N
10/16/2023,2:00,9378.8496,1189.45,6143.6899,1069.49,8893.1396,5496.5601,2814.51,1105.41,36091.0992,E1,N,N
10/16/2023,2:00,9354.79,1166.51,6131.6699,1044.51,8784.9502,5447.3799,2794.5801,1089.71,35814.1001,E2,N,N
10/16/2023,2:00,9378.8496,1188.3199,6130.8799,1050.51,8789.1904,5447.3799,2789.1799,1090.74,35865.0496,E3,Y,N
10/16/2023,2:00,9375.3311,1177.4263,6136.2632,1049.3027,8829.293,5462.7129,2797.5635,1088.3621,35916.2548,M,N,N
10/16/2023,3:00,9223.1357,1175.6696,6025.8081,1016.0928,8753.9609,5191.9282,2741.6094,1097.4685,35225.6732,A3,N,N
10/16/2023,3:00,9152.4453,1185.2543,6039.7041,1029.8882,8685.5928,5227.1763,2783.6099,1113.3796,35217.0505,A6,N,N
10/16/2023,3:00,9219.96,1164.6,6078.6001,1057.53,8824.9004,5356.2002,2839.75,1110.0601,35651.6008,E,N,N
10/16/2023,3:00,9217.4404,1162.99,6078.0801,1057.0699,8844.7305,5356.2002,2838.27,1114.98,35669.7611,E1,N,N
10/16/2023,3:00,9201.7998,1149.04,6089.9702,1038.4399,8719.8701,5318.3901,2792,1087.26,35396.7701,E2,N,N
10/16/2023,3:00,9217.4404,1169.09,6087.4702,1044.88,8736.3701,5318.3901,2788.5901,1089.9,35452.1309,E3,Y,N
10/16/2023,3:00,9213.624,1163.1113,6074.2549,1039.5475,8756.126,5311.4316,2793.0073,1095.21,35446.3126,M,N,N
10/16/2023,4:00,9243.2363,1161.2959,6066.8433,1051.1046,8881.9678,5261.813,2800.3733,1091.6405,35558.2747,A3,N,N
10/16/2023,4:00,9210.1797,1156.2329,6041.9961,1035.8563,8844.8135,5296.6685,2829.7227,1099.6022,35515.0719,A6,N,N
10/16/2023,4:00,9200.5898,1173.39,6094.1899,1069.51,8893.8301,5304.2202,2891.75,1120.76,35748.24,E,N,N
10/16/2023,4:00,9199.1699,1175.92,6091.0801,1071.1,8921.7803,5304.2202,2890.8999,1125.34,35779.5104,E1,N,N
10/16/2023,4:00,9185.1104,1157.75,6093.54,1053.5,8811.5498,5270.9702,2831.71,1090.36,35494.4904,E2,N,N
10/16/2023,4:00,9199.1699,1179.4,6090.27,1059.79,8812.1504,5270.9702,2829.3201,1098.6801,35539.7507,E3,Y,N
10/16/2023,4:00,9202.5742,1169.0129,6086.8564,1059.856,8846.5195,5271.7979,2834.6189,1099.764,35570.9998,M,N,N
10/16/2023,5:00,9297.2783,1191.5743,6101.0947,1112.7476,9032.5947,5348.5132,2736.009,1129.8429,35949.6547,A3,N,N
