DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
03/25/2023,1:00,11219.6143,1362.9833,5399.9175,1040.7579,10547.4766,6163.0405,3575.5891,1162.3617,40471.7409,A3,N,N
03/25/2023,1:00,11300.2695,1418.3816,5354.0161,991.2723,10567.9004,6102.5498,3636.6094,1121.0469,40492.046,A6,N,N
03/25/2023,1:00,11300.4004,1250.77,5332.6401,999.009,10046.2998,6240.23,3538,1123.5601,39830.9094,E,N,N
03/25/2023,1:00,11298.5996,1252.97,5326.6299,997.359,10032.2002,6277.29,3534.1899,1122.76,39841.9986,E1,N,N
03/25/2023,1:00,11289.9004,1253.78,5329.48,995.131,10036.5,6261.7202,3532.4299,1123.6,39822.5415,E2,Y,N
03/25/2023,1:00,11300,1254.41,5329.48,997.989,10029.7998,6261.7202,3527.6201,1123.6,39824.6191,E3,N,N
03/25/2023,1:00,11249.1973,1290.5709,5351.5869,1009.6257,10204.9199,6236.981,3541.4126,1135.7191,40020.0134,M,N,N
03/25/2023,2:00,10751.8906,1207.8483,5461.2505,1018.8171,9579.3262,5789.4214,3282.5757,1100.8368,38191.9666,A3,N,N
03/25/2023,2:00,10692.7285,1201.9531,5510.2671,995.118,9561.1514,5802.0737,3287.8879,1086.2372,38137.4169,A6,N,N
03/25/2023,2:00,10730.5,1212.84,5346.71,994.016,9466.0195,5691.96,3287.1599,1163.55,37892.7554,E,N,N
03/25/2023,2:00,10730.2002,1215.4399,5350.5698,995.394,9471,5712.2598,3282.1799,1163.8101,37920.8537,E1,N,N
03/25/2023,2:00,10785.5,1210.99,5407.3799,992.961,9470.2402,5789.5898,3323.02,1106.6,38086.2809,E2,Y,N
03/25/2023,2:00,10800.4004,1211.41,5407.3799,996.901,9472.29,5789.5898,3321.48,1106.6,38106.0511,E3,N,N
03/25/2023,2:00,10740.2314,1211.5638,5405.8335,1001.2584,9500.4014,5763.02,3301.8369,1124.3918,38048.5372,M,N,N
03/25/2023,3:00,10423.3369,1179.3108,5379.2002,985.2418,9204.8467,5573.9951,3100.0469,1082.2588,36928.2372,A3,N,N
03/25/2023,3:00,10342.415,1165.2963,5392.709,962.9023,9189.4678,5541.9434,3113.1182,1036.2766,36744.1286,A6,N,N
03/25/2023,3:00,10453.2002,1153.15,5329.27,994.953,9115.3203,5438.2002,3134.6699,1100.9,36719.6636,E,N,N
03/25/2023,3:00,10447.2998,1153.1801,5328.1499,994.404,9112.4102,5440.9102,3131.03,1101.02,36708.4042,E1,N,N
03/25/2023,3:00,10478.2998,1157.45,5378.6499,986.457,9115.6904,5516.25,3164.8101,1074.73,36872.3372,E2,Y,N
03/25/2023,3:00,10490.0996,1156.5601,5378.6499,990.864,9117.7998,5516.25,3166.1001,1074.73,36891.0535,E3,N,N
03/25/2023,3:00,10418.5156,1163.479,5361.4009,988.1569,9148.0088,5499.3223,3118.939,1085.5239,36783.3464,M,N,N
03/25/2023,4:00,10268.0947,1139.2354,5420.9937,991.6239,9018.21,5386.6631,3065.3601,1067.0826,36357.2635,A3,N,N
03/25/2023,4:00,10254.7393,1103.1964,5379.3223,972.441,8978.3936,5392.0825,3053.012,1075.7842,36208.9713,A6,N,N
03/25/2023,4:00,10263.0996,1132.13,5315.8198,992.264,8946.5303,5273.4199,3061.9199,1040.92,36026.1035,E,N,N
03/25/2023,4:00,10253.7002,1132.51,5325.4199,995.58,8950.0898,5264.77,3055.8501,1042.09,36020.01,E1,N,N
03/25/2023,4:00,10280.9004,1134.89,5347.21,989.718,8940.5303,5317.8301,3079.1699,1032.79,36123.0387,E2,Y,N
03/25/2023,4:00,10301.7998,1134.71,5347.21,990.878,8944.3203,5317.8301,3084.52,1032.79,36154.0582,E3,N,N
03/25/2023,4:00,10213.042,1135.968,5363.6592,992.3401,8969.6094,5313.7979,3050.7527,1044.8462,36084.0155,M,N,N
03/25/2023,5:00,10291.1465,1091.2264,5317.1499,1025.4275,8844.1172,5318.5806,3118.7578,1081.46,36087.8659,A3,N,N
