DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
06/29/2017,1:00,12042.5664,1585.0483,2329.0618,996.0685,13191.9385,7140.873,3232.8601,1461.603,41980.0196,A3,N,N
06/29/2017,1:00,11706.6953,1567.9846,2374.1614,1046.4407,13298.3301,7288.8477,3402.3481,1506.1333,42190.9412,A6,N,N
06/29/2017,1:00,11950,1497.39,2315.03,1053.25,13130.7002,7050.0298,3518.1001,1466.4399,41980.94,E,N,N
06/29/2017,1:00,11927.2002,1508.51,2314.3999,1046.84,13138.7002,7023.8799,3524.29,1471.04,41954.8602,E1,Y,N
06/29/2017,1:00,11415,1518.15,2073.02,919.469,12363.7998,6454.52,3165.96,1264.51,39174.4288,E2,N,N
06/29/2017,1:00,12075.5996,1519.11,2315.1001,1072.3101,13155.5,7190.3999,3588.22,1461.8101,42378.0498,E3,N,N
06/29/2017,2:00,11375.9658,1454.4929,2260.1426,1008.143,12391.9863,6582.7251,3323.4456,1394.0652,39790.9665,A3,N,N
06/29/2017,2:00,11498.4297,1458.6056,2268.9265,1004.1405,12450.7139,6636.0825,3317.3235,1385.9647,40020.1869,A6,N,N
06/29/2017,2:00,11478.0996,1477.47,2270.8201,1001.25,12475.9004,6560.6401,3380.6399,1385.3101,40030.1302,E,N,N
06/29/2017,2:00,11572.2002,1465.92,2269.8799,1011.05,12495.5996,6575.75,3388.1101,1384.41,40162.9198,E1,Y,N
06/29/2017,2:00,11985,1447.84,2531.5601,1155.67,13261.4004,7191.2798,3717.8601,1625.4,42916.0104,E2,N,N
06/29/2017,2:00,11661.4004,1491.41,2270.8799,1023.53,12477.0996,6688.6299,3450.5,1389.45,40452.8998,E3,N,N
06/29/2017,3:00,11033.6846,1408.7904,2215.9211,981.2908,11764.9346,6272.666,3184.2024,1344.0747,38205.5646,A3,N,N
06/29/2017,3:00,10969.8887,1402.6663,2228.7761,982.1647,11780.96,6316.6514,3174.2432,1340.9598,38196.3102,A6,N,N
06/29/2017,3:00,11041.7998,1434.7,2223.98,991.239,11858.4004,6239.4302,3222.03,1328.46,38340.0394,E,N,N
06/29/2017,3:00,11067,1432.21,2225.26,990.287,11855.5996,6274.8701,3209.1399,1337.28,38391.6466,E1,Y,N
06/29/2017,3:00,11321.2998,1412.8101,2349.3301,1049.23,12236.4004,6548.1899,3406.5901,1439.72,39763.5704,E2,N,N
06/29/2017,3:00,11162.7002,1446.64,2223.78,1012.13,11854.2002,6368.7402,3285.8101,1328.98,38682.9807,E3,N,N
06/29/2017,4:00,10893.6074,1387.8752,2182.5745,954.746,11599.2852,6013.7417,3075.0874,1295.6465,37402.5639,A3,N,N
06/29/2017,4:00,10860.3486,1392.87,2185.6887,951.5435,11579.792,6019.9565,3071.0503,1286.8646,37348.1142,A6,N,N
06/29/2017,4:00,10776.5,1405.55,2189.25,968.833,11568.7998,6007.8701,3108.5601,1266.35,37291.713,E,N,N
06/29/2017,4:00,10790.7002,1407.78,2190.8701,963.287,11551.7998,6021.9502,3103.3999,1283.75,37313.5372,E1,Y,N
06/29/2017,4:00,11026.7002,1404.01,2275.73,1014.11,11805.4004,6244.2402,3253.1201,1349.6801,38372.991,E2,N,N
06/29/2017,4:00,10893.0996,1420.49,2189.3501,991.457,11544.5996,6128.4302,3171.8601,1265.47,37604.7566,E3,N,N
06/29/2017,5:00,10618.4004,1395.1412,2174.572,954.0659,11413.0547,5873.3271,3061.7617,1273.7596,36764.0826,A3,N,N
06/29/2017,5:00,10701.7158,1388.1143,2176.3223,957.6243,11383.834,5873.4238,3043.6914,1264.324,36789.0499,A6,N,N
06/29/2017,5:00,10742.5,1446.88,2167.48,959.431,11495.7998,5900.2002,3048.45,1257.4301,37018.1711,E,N,N
06/29/2017,5:00,10715.5996,1441.78,2163.54,955.117,11471.9004,5897.1499,3047.0701,1264.12,36956.277,E1,N,N
06/29/2017,5:00,10827.5996,1435.92,2170.72,958.468,11507.7998,5963.4902,3084.99,1256.88,37205.8676,E2,Y,N
