DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
03/12/2021,1:00,9348.0391,1252.3009,3748.9695,627.8854,9239.7139,4920.6626,2681.6194,1005.5778,32824.7686,A3,N,N
03/12/2021,1:00,9044.2705,1237.3807,3673.8572,618.2451,9267.335,4989.9492,2786.791,993.5904,32611.4191,A6,N,N
03/12/2021,1:00,9593.6396,1233.4,3748.55,645.375,9338.2197,5100.6602,2764.5601,908.752,33333.1566,E,Y,N
03/12/2021,1:00,9725.71,1252.63,3818.8501,640.597,9552.8799,5221.6201,2835.28,870.511,33918.0781,E1,N,N
03/12/2021,1:00,9727.3701,1256.8199,3818.6201,640.7,9560.8604,5225.6001,2834.8501,870.967,33935.7877,E2,N,N
03/12/2021,1:00,9708.54,1258.26,3819.1001,639.192,9564.6299,5226.1802,2834.6499,876.049,33926.6011,E3,N,N
03/12/2021,1:00,9639.168,1250.1809,3792.4292,639.8627,9466.5137,5157.7461,2795.9663,898.3832,33640.2501,M,N,N
03/12/2021,2:00,9433.124,1180.5167,3750.1724,607.1863,9033.9277,4974.0557,2679.6257,908.6989,32567.3074,A3,N,N
03/12/2021,2:00,9350.4854,1173.8295,3751.5,597.9343,8997.4482,4975.2412,2677.8418,903.7722,32428.0526,A6,N,N
03/12/2021,2:00,9436.1504,1200.2,3772.9199,587.49,9051.5195,5017.29,2734.77,882.661,32683.0008,E,Y,N
03/12/2021,2:00,9332.25,1204.1899,3683.52,581.297,8832.5996,4980.4302,2684.0901,976.151,32274.5278,E1,N,N
03/12/2021,2:00,9330.4004,1204,3682.78,580.74,8837.5098,4980,2684.8799,975.001,32275.3111,E2,N,N
03/12/2021,2:00,9340.96,1204.37,3731.53,586.61,8832.46,4978.46,2684.5,974.246,32333.136,E3,N,N
03/12/2021,2:00,9370.166,1200.5455,3726.2905,587.2811,8912.6074,4988.248,2696.9473,944.3214,32426.4072,M,N,N
03/12/2021,3:00,9268.6406,1158.8582,3746.2395,590.2706,8768.998,4785.0127,2603.1572,910.7367,31831.9135,A3,N,N
03/12/2021,3:00,9181.0039,1162.9945,3728.187,584.9648,8698.4297,4774.5732,2595.8193,884.2251,31610.1975,A6,N,N
03/12/2021,3:00,9245.8301,1141.73,3755.28,578.109,8762.9404,4832.04,2639.6899,880.766,31836.3854,E,Y,N
03/12/2021,3:00,9142.8301,1116.75,3693.8101,579.25,8653.3203,4742.02,2577.48,915.84,31421.3005,E1,N,N
03/12/2021,3:00,9144.3496,1118.9,3692.98,579.814,8651.0098,4740.48,2577.95,915.305,31420.7884,E2,N,N
03/12/2021,3:00,9174.1904,1097.86,3723.76,581.3,8717.2305,4719.2998,2576.03,888.459,31478.1297,E3,N,N
03/12/2021,3:00,9189.9033,1123.7245,3723.103,580.9785,8709.4258,4762.5723,2595.3264,900.0412,31585.075,M,N,N
03/12/2021,4:00,9172.9248,1177.4395,3705.2649,585.5211,8594.6621,4780.0103,2534.5435,896.4141,31446.7803,A3,N,N
03/12/2021,4:00,9177.3896,1186.7296,3703.8787,571.0892,8555.1152,4772.0981,2530.3638,876.8928,31373.557,A6,N,N
03/12/2021,4:00,9165.2998,1153.46,3688.04,566.849,8581.0303,4767.98,2574.1899,909.563,31406.412,E,Y,N
03/12/2021,4:00,9098.1699,1171.23,3663.78,564.876,8457.4404,4728.3301,2497.6699,917.917,31099.4133,E1,N,N
03/12/2021,4:00,9095.8701,1170.0699,3664.8301,565.224,8456.1602,4728.1899,2498.0701,918.776,31097.1903,E2,N,N
03/12/2021,4:00,9111.1396,1211.09,3693.7,560.843,8455.5996,4766.7798,2490.3999,906.585,31196.1369,E3,N,N
03/12/2021,4:00,9126.7021,1177.1497,3682.5107,567.0239,8501.8359,4751.3091,2520.0981,910.7543,31237.3838,M,N,N
03/12/2021,5:00,9298.168,1175.213,3661.437,576.1247,8769.9482,4797.1226,2501.2056,941.2088,31720.4279,A3,N,N
03/12/2021,5:00,9352.4648,1120.2739,3632.0527,581.7633,8599.4473,4783.9194,2475.2017,936.0468,31481.1699,A6,N,N
03/12/2021,5:00,9306.2803,1136.5,3613.4199,571.714,8696.5996,4797.7798,2525.6201,975.145,31623.0587,E,Y,N
