DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
05/09/2018,1:00,10710.667,1337.1111,2833.5823,834.7771,11438.0166,5665.6943,2970.147,1261.5884,37051.5838,A3,N,N
05/09/2018,1:00,10769.54,1333.0909,2796.7954,862.6613,11422.6768,5669.3628,2943.4717,1240.1797,37037.7786,A6,N,N
05/09/2018,1:00,10535.5,1370.03,2915.3301,863.599,11230.5,5575.8198,2915.97,1136.28,36543.0289,E,N,N
05/09/2018,1:00,10529.4004,1348.15,2900.97,885.188,11192.2998,5567.96,2919.28,1116.46,36459.7082,E1,Y,N
05/09/2018,1:00,10568.9004,1337.37,2929.1799,857.327,11520.5,5635.1001,2913.8201,1163.3101,36925.5076,E2,N,N
05/09/2018,1:00,10518.2002,1352.85,2928.4199,901.512,11230.5,5575.8198,2921.6299,1110.03,36538.9618,E3,N,N
05/09/2018,2:00,9917.8223,1235.6388,2805.2444,769.0244,10406.7031,5034.3145,2730.189,1064.9861,33963.9226,A3,N,N
05/09/2018,2:00,9834.5859,1199.5173,2816.0962,767.0978,10408.1201,5093.7183,2729.967,1046.9606,33896.0632,A6,N,N
05/09/2018,2:00,9789.7998,1177.47,2783.3799,739.589,10297.4004,5105.7798,2703.54,994.159,33591.1179,E,N,N
05/09/2018,2:00,9780.3301,1199.92,2792.3101,736.379,10326.5,5101.5601,2704.53,1048.15,33689.6793,E1,Y,N
05/09/2018,2:00,9795.0801,1209.45,2816.0601,777.093,10381.7002,5086.5498,2710.48,1064.12,33840.5332,E2,N,N
05/09/2018,2:00,9789.21,1198.65,2792.1299,734.372,10297.4004,5105.7798,2704.1101,1021.19,33642.8422,E3,N,N
05/09/2018,3:00,9302.4805,1144.1727,2751.7249,762.8915,10052.9189,4874.0991,2594.3779,1059.8904,32542.5559,A3,N,N
05/09/2018,3:00,9175.7305,1139.7538,2704.7742,764.9789,9973.124,4887.8579,2606.0488,1025.7822,32278.0503,A6,N,N
05/09/2018,3:00,9378.3799,1126.5,2734.1399,749.508,9894.2197,4823.1001,2575.6201,1070.0699,32351.5376,E,N,N
05/09/2018,3:00,9373.79,1127.92,2736.8501,777.26,9922.6699,4826.0601,2569.5601,1061.01,32395.1202,E1,Y,N
05/09/2018,3:00,9398.0703,1154.89,2763.71,767.702,9917.6104,4797.1299,2575.0701,1058.67,32432.8527,E2,N,N
05/09/2018,3:00,9378.2803,1136.61,2735.9299,748.707,9894.2197,4823.1001,2577.6699,1060.79,32355.3069,E3,N,N
05/09/2018,4:00,9025.251,1112.8882,2692.1829,742.4011,9481.2314,4587.8667,2517.9756,1056.3738,31216.1707,A3,N,N
05/09/2018,4:00,9148.3115,1092.0107,2713.8569,744.9161,9542.4111,4657.3394,2509.144,1078.088,31486.0777,A6,N,N
05/09/2018,4:00,9204.8096,1095.89,2667.5801,727.771,9579.04,4695.79,2502.0701,1042.05,31515.0008,E,N,N
05/09/2018,4:00,9239.2998,1107.4301,2662.4099,731.716,9594.1201,4708.3799,2513.52,1050.4,31607.2758,E1,Y,N
05/09/2018,4:00,9209.8301,1114.83,2694.6399,744.886,9612.1104,4698.5601,2509.26,1053.04,31637.1565,E2,N,N
05/09/2018,4:00,9207.7803,1105.39,2666.1499,727.618,9579.04,4695.79,2494.8999,1051.15,31527.8181,E3,N,N
05/09/2018,5:00,9242.083,1117.3838,2701.4204,717.3279,9476.6035,4660.0874,2474.9026,1026.2921,31416.1007,A3,N,N
05/09/2018,5:00,9308.7012,1122.5839,2761.2773,716.3537,9337.7617,4632.3789,2463.3926,1029.1184,31371.5677,A6,N,N
05/09/2018,5:00,9319.3604,1115.1,2703.26,723.835,9514.29,4696.0601,2465.1201,1026.88,31563.9056,E,N,N
05/09/2018,5:00,9336.6797,1119.15,2740.1799,697.673,9494.8398,4714.3999,2463.8101,1019.69,31586.4224,E1,Y,N
05/09/2018,5:00,9312.1104,1118.77,2720.01,735.704,9549.8896,4712.8701,2476.6799,1011.26,31637.294,E2,N,N
05/09/2018,5:00,9318.9404,1106.87,2705.2,715.668,9514.29,4696.0601,2468.7,1024.5,31550.2285,E3,N,N
05/09/2018,6:00,9449.8555,1181.782,2696.7612,734.8623,9978.1582,5031.376,2583.0801,1076.3247,32732.2,A3,N,N
05/09/2018,6:00,9519.4883,1168.0632,2704.7227,734.2938,9933.209,5017.2676,2583.3621,1075.8058,32736.2125,A6,N,N
05/09/2018,6:00,9661.3604,1163.8101,2690.9299,718.614,9940.9697,5013.8301,2554.99,1064.27,32808.7742,E,N,N
