DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
03/19/2021,1:00,9077.9502,1273.8942,3790.8813,791.2066,10098.1631,5086.3105,2454.9797,1043.09,33616.4756,A3,N,N
03/19/2021,1:00,9227.9971,1319.8956,3725.8479,774.0396,10268.6006,5211.4814,2394.0127,1043.9717,33965.8466,A6,N,N
03/19/2021,1:00,9016.9102,1331.61,3630.73,727.567,9771.6104,4790.4102,2342.1899,1031.39,32642.4177,E,N,N
03/19/2021,1:00,9334.6396,1346.53,3668.95,724.64,9967.1104,4915.8799,2391.01,988.903,33337.6629,E1,N,N
03/19/2021,1:00,9334.1299,1354.95,3671.0701,729.592,9998.1396,4924.8101,2389.97,992.906,33395.5677,E2,Y,N
03/19/2021,1:00,9323.1699,1351.4399,3668.3899,728.396,9984.0996,4922.1201,2391.72,993.918,33363.2534,E3,N,N
03/19/2021,1:00,9221.0508,1336.7495,3675.001,735.5042,9948.8105,4906.4287,2386.895,1008.2816,33218.7213,M,N,N
03/19/2021,2:00,9103.2266,1315.0562,3720.1687,737.7198,9787.0654,4749.9326,2262.8213,946.1847,32622.1753,A3,N,N
03/19/2021,2:00,9082.0742,1301.5847,3729.1248,743.9319,9991.0957,4748.3574,2292.3162,931.9448,32820.4297,A6,N,N
03/19/2021,2:00,9200.54,1330.83,3754.49,746.57,9782,4746.4902,2258.02,912.893,32731.8332,E,N,N
03/19/2021,2:00,9052.54,1306.55,3760.27,752.931,9625.0195,4706.4902,2210.1299,893.948,32307.8786,E1,N,N
03/19/2021,2:00,9060.7998,1323.76,3762.21,755.91,9632.71,4738.71,2209.9099,897.403,32381.4127,E2,Y,N
03/19/2021,2:00,9064.4805,1322.13,3713.8401,756.745,9621.7598,4730.0498,2209.51,895.606,32314.1212,E3,N,N
03/19/2021,2:00,9100.9824,1322.2294,3742.8091,752.2207,9667.9766,4738.9131,2228.3457,906.0983,32459.5753,M,N,N
03/19/2021,3:00,8976.9111,1286.036,3711.9939,738.7625,9750.834,4641.5332,2190.269,963.6458,32259.9855,A3,N,N
03/19/2021,3:00,9008.6699,1299.5662,3697.332,749.3122,9822.6777,4783.6011,2205.3933,969.8244,32536.3768,A6,N,N
