DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
12/16/2020,1:00,10424.9766,1565.7826,3917.2605,982.4507,13137.5127,5786.1646,2700.3599,1308.359,39822.8666,A3,N,N
12/16/2020,1:00,10076.7646,1736.5354,3880.9297,954.4269,13152.9297,5963.0078,2723.9653,1337.5472,39826.1066,A6,N,N
12/16/2020,1:00,10565.5,1641.3,3994.02,982.068,12887.4004,6247.8501,2739.8601,1347.41,40405.4086,E,N,N
12/16/2020,1:00,10534.2998,1635.3,3958.8999,991.585,12949.7998,6263.96,2682.8,1356.46,40373.1045,E1,N,N
12/16/2020,1:00,10535.7998,1634.55,3958.5,992.229,12955.9004,6264.0601,2693.3701,1356.17,40390.5794,E2,N,N
12/16/2020,1:00,10534.2998,1633.9399,3931.52,991.717,12950.9004,6260.7402,2694.21,1356.77,40354.0973,E3,Y,N
12/16/2020,1:00,10538.8955,1630.4015,3955.5474,989.4442,12927.7051,6197.6943,2703.9119,1351.1813,40294.7812,M,N,N
12/16/2020,2:00,10565.2324,1607.7775,3955.78,969.8531,12986.5146,6133.5693,2575.113,1339.9951,40133.835,A3,N,N
12/16/2020,2:00,10361.0742,1630.3387,3975.7766,978.2504,13081.9102,6320.0308,2652.1748,1315.0143,40314.57,A6,N,N
12/16/2020,2:00,10364.5996,1586.15,4016.8999,967.924,12911.7002,6258.9502,2533.73,1313.33,39953.2839,E,N,N
12/16/2020,2:00,10356.5,1620.45,3989.54,952.684,12920.7998,6301.5,2493.0901,1299.4399,39934.0038,E1,N,N
12/16/2020,2:00,10363.5996,1624.8199,4036.8799,955.289,12920.7002,6313.1802,2480.54,1295.9399,39990.9487,E2,N,N
12/16/2020,2:00,10360.2002,1622.05,3957.98,954.56,12924.2998,6308.54,2483.27,1296.59,39907.49,E3,Y,N
12/16/2020,2:00,10377.4814,1613.3108,3996.228,959.7604,12932.6572,6283.082,2508.3887,1306.583,39977.4915,M,N,N
12/16/2020,3:00,10184.1797,1625.6372,3979.781,963.1851,12763.6055,6298.8486,2642.4915,1343.5129,39801.2415,A3,N,N
12/16/2020,3:00,10272.5498,1661.8988,3991.0942,970.4047,12802.0576,6382.625,2685.5376,1325.2753,40091.443,A6,N,N
12/16/2020,3:00,10324.4004,1595.22,3992.8799,966.082,12889.9004,6304.25,2684.1001,1335.11,40091.9428,E,N,N
12/16/2020,3:00,10370.5,1658.17,3976.48,966.818,12834.9004,6353.3901,2809.3999,1324.55,40294.2084,E1,N,N
12/16/2020,3:00,10368.2002,1656.38,3999.4099,962.662,12831.5,6352.3701,2803.5901,1327.95,40302.0623,E2,N,N
12/16/2020,3:00,10366.7998,1651.75,3971.96,963.494,12833.0996,6349.3799,2806.1599,1327.23,40269.8732,E3,Y,N
12/16/2020,3:00,10353.1582,1637.6877,3985.3201,964.7666,12860.3652,6332.2383,2757.1787,1330.7605,40221.4753,M,N,N
12/16/2020,4:00,10543.2959,1673.446,3981.79,967.4514,13214.4014,6433.8936,2629.7239,1373.6283,40817.6305,A3,N,N
12/16/2020,4:00,10439.541,1661.2861,4011.0757,974.9957,13276.5361,6407.252,2675.1716,1336.8484,40782.7066,A6,N,N
12/16/2020,4:00,10400.2998,1610.17,3985.99,980.973,13165.9004,6452.3701,2652.5601,1388.5,40636.7634,E,N,N
12/16/2020,4:00,10415.2002,1663.74,3971.55,971.247,13162,6542.6001,2605.3799,1408.62,40740.3372,E1,N,N
12/16/2020,4:00,10418,1672.41,3968.5,974.791,13162.2002,6535.9902,2603.9399,1401.42,40737.2513,E2,N,N
12/16/2020,4:00,10418.9004,1674.33,3981.7,974.669,13163.2002,6536.3501,2605.8501,1402.17,40757.1698,E3,Y,N
12/16/2020,4:00,10427.4014,1655.7021,3978.4299,975.8539,13165.6621,6509.3101,2624.4604,1396.8182,40733.6381,M,N,N
12/16/2020,5:00,10739.0117,1749.0824,3976.1023,1006.4946,13591.9941,6800.3765,2761.1345,1446.392,42070.5881,A3,N,N
12/16/2020,5:00,10733.2725,1680.7262,4008.6941,1010.4031,13605.3691,6811.7388,2787.7634,1419.1477,42057.1149,A6,N,N
12/16/2020,5:00,10748.4004,1668.24,3985.96,1023.66,13761.7002,6791.1001,2810.73,1439.9399,42229.7306,E,N,N
12/16/2020,5:00,10787.9004,1717.49,3953.7,1018.79,13903.2002,6848.7798,2821.3601,1458.76,42509.9805,E1,N,N
12/16/2020,5:00,10782.7998,1715.1801,3938.4399,1019.64,13891.2998,6855.3198,2825.1899,1465.0601,42492.9294,E2,N,N
12/16/2020,5:00,10786,1711.59,3961.46,1020.44,13894.5996,6854.79,2825.1101,1464.78,42518.7697,E3,Y,N
12/16/2020,5:00,10771.6455,1703.4514,3962.813,1019.0956,13843.1035,6827.1279,2812.4255,1453.5552,42393.2176,M,N,N
12/16/2020,6:00,11333.6016,1847.4004,4013.1235,1086.5552,14555.3408,7457.6006,2981.1089,1535.3077,44810.0387,A3,N,N
12/16/2020,6:00,11303.3779,1851.0441,4027.2993,1088.4894,14560.8223,7577.855,3001.0259,1475.6162,44885.5301,A6,N,N
12/16/2020,6:00,11475,1827.45,4003.6201,1099.96,14733.2002,7528.73,2999.6201,1532.0699,45199.6503,E,N,N
12/16/2020,6:00,11464.5996,1883.27,4044.3,1116.16,14431.9004,7567.9502,3022.96,1515.5699,45046.7101,E1,N,N
12/16/2020,6:00,11475.2998,1889.6899,4053.29,1116.7,14463.9004,7578.9102,3028.1399,1518.97,45124.9002,E2,N,N
12/16/2020,6:00,11476.0996,1896.36,4002.2,1115.23,14464,7579.1899,3026.49,1520.3199,45079.8894,E3,Y,N
12/16/2020,6:00,11468.3848,1869.1168,4021.9253,1109.2777,14543.8105,7553.7334,3010.8042,1521.2427,45098.2954,M,N,N
12/16/2020,7:00,12322.8896,2036.0789,4044.2268,1182.6198,16318.7598,8296.6924,3321.0774,1706.7053,49229.05,A3,N,N
12/16/2020,7:00,12255.1475,2016.6169,4055.968,1190.1399,16352.7578,8164.9175,3366.0005,1650.7688,49052.3169,A6,N,N
12/16/2020,7:00,12340.5996,1960.7,4066.1899,1188.59,16345.0996,8404.9199,3499.73,1674.95,49480.779,E,N,N
12/16/2020,7:00,12185,2007.3101,4056.8799,1187.89,16584.5996,8383.6201,3389.3301,1678.99,49473.6198,E1,N,N
12/16/2020,7:00,12180,2007.87,4031.6001,1181.28,16541.8008,8378.6201,3387.76,1674.26,49383.191,E2,N,N
12/16/2020,7:00,12179,2006.83,4035.4099,1181.5699,16540.5996,8379.25,3387.9099,1675,49385.5693,E3,Y,N
12/16/2020,7:00,12234.3535,2000.3375,4046.033,1184.6923,16480.4043,8380.1406,3410.0574,1675.1567,49411.1753,M,N,N
12/16/2020,8:00,12728.8584,2056.4717,4068.8398,1222.2284,17018.584,9063.7705,3654.8611,1760.2369,51573.8508,A3,N,N
12/16/2020,8:00,12798.6631,2070.6404,4077.3589,1237.4103,17161.6797,9093.5391,3617.0549,1732.4333,51788.7797,A6,N,N
12/16/2020,8:00,12613.7002,2085.25,4083.95,1210.9,16824.5,8675.8398,3509.0901,1718.8,50722.0301,E,N,N
12/16/2020,8:00,12660.0996,2019.41,4087.95,1225.88,16755.3008,8721.1504,3654.8799,1715.3199,50839.9906,E1,N,N
12/16/2020,8:00,12646.9004,2010.02,4093,1228.21,16757.6992,8732.4404,3641.9099,1714.84,50825.0199,E2,N,N
12/16/2020,8:00,12641.7998,2003.17,4057.51,1227.16,16762.1992,8727.9004,3641.27,1713.97,50774.9794,E3,Y,N
12/16/2020,8:00,12651.0537,2037.453,4078.3872,1222.5811,16818.9102,8744.6719,3609.0771,1719.179,50881.3132,M,N,N
12/16/2020,9:00,13150.3398,2146.8003,3977.8284,1224.0542,17362.1602,8916.418,3649.8237,1690.7153,52118.1399,A3,N,N
12/16/2020,9:00,13035.8955,2181.0723,3968.926,1229.0052,17366.2402,8899.4678,3680.8394,1705.1848,52066.6312,A6,N,N
12/16/2020,9:00,12725.7002,2160.27,4038.5701,1227.03,17095.3008,8673.79,3548.49,1620.16,51089.3111,E,N,N
12/16/2020,9:00,12962.2002,2199.23,4015.9099,1227.1,17559.5,8918.29,3576.72,1697.35,52156.3001,E1,N,N
12/16/2020,9:00,12956.5996,2206.95,3983.79,1227.65,17568.5996,8910.5898,3587.3999,1707.61,52149.1889,E2,N,N
12/16/2020,9:00,12956.5996,2207.3999,4010.8401,1227.75,17568.5996,8910.5898,3587.3999,1707.75,52176.9289,E3,N,N
12/16/2020,9:00,12916.1777,2186.8306,4007.7368,1227.5431,17428.9512,8853.0811,3583.2422,1683.5126,51887.0753,M,Y,N
12/16/2020,10:00,12978.1084,2183.6213,3878.3062,1229.8616,17343.873,8434.6826,3509.2227,1551.6346,51109.3104,A3,N,N
12/16/2020,10:00,12980.5889,2228.7502,3825.3479,1238.3608,17457.7012,8525.0137,3544.3872,1646.3365,51446.4864,A6,N,N
12/16/2020,10:00,12762.7998,2151.1399,3925.47,1229.86,16967.0996,8172.5498,3444.0701,1515.35,50168.3392,E,N,N
12/16/2020,10:00,12928.7002,2178.25,3911.5901,1228.64,17182.0996,8202.5098,3584.22,1543.46,50759.4697,E1,N,N
12/16/2020,10:00,12971.5,2178.9099,3870.3701,1232.78,17209.9004,8234.7002,3578.79,1542.11,50819.0606,E2,N,N
12/16/2020,10:00,12970.5996,2171.8101,3917.99,1232.1899,17209,8241.5303,3585.5801,1542.4,50871.1,E3,N,N
12/16/2020,10:00,12921.082,2169.1533,3901.9922,1232.1484,17155.248,8254.4512,3546.5244,1539.1088,50719.7083,M,Y,N
12/16/2020,11:00,12917.7705,2170.3577,3842.229,1224.9458,16997.5156,8011.8857,3330.9199,1439.4188,49935.043,A3,N,N
12/16/2020,11:00,12959.9043,2139.1125,3786.5552,1237.6827,17028.0742,8254.9639,3382.9292,1493.9955,50283.2175,A6,N,N
12/16/2020,11:00,12688.2998,2162.73,3841.71,1230.8101,16879.5,7730.21,3317.9099,1425.61,49276.7798,E,N,N
12/16/2020,11:00,12690.7002,2180.3799,3806.3899,1245.23,17265.8008,7711.1499,3300.25,1446.92,49646.8207,E1,N,N
12/16/2020,11:00,12639,2171.76,3736.4199,1238.86,17229.4004,7684.9399,3305.46,1462.66,49468.5002,E2,N,N
12/16/2020,11:00,12639.2002,2186.4199,3821.6699,1241.85,17228,7684.4199,3305.4099,1461.6899,49568.6597,E3,N,N
12/16/2020,11:00,12683.4893,2171.3435,3805.634,1236.652,17146.3125,7729.8652,3314.7832,1449.3129,49537.3926,M,Y,N
12/16/2020,12:00,12645.0986,2148.2207,3778.0786,1221.3942,16637.4355,7366.3335,3236.7595,1325.5916,48358.9122,A3,N,N
12/16/2020,12:00,12621.79,2189.3596,3751.3655,1234.1658,16695.752,7381.4565,3234.198,1399.8235,48507.9109,A6,N,N
12/16/2020,12:00,12560.0996,2146.0801,3739.24,1195.6899,16488.3008,7352.4502,3206.8401,1319.98,48008.6807,E,N,N
12/16/2020,12:00,12615.4004,2190.8999,3739.9099,1203.5699,16602.1992,7411.9399,3252.8799,1312.98,48329.7791,E1,N,N
12/16/2020,12:00,12640.2002,2180.98,3728.72,1207.5601,16623.4004,7407.6001,3252.75,1294.05,48335.2608,E2,N,N
12/16/2020,12:00,12639.5996,2181.3,3745.71,1205.23,16626,7408.5098,3252.8,1295.79,48354.9394,E3,N,N
12/16/2020,12:00,12616.1543,2169.9656,3742.9685,1203.4722,16582.2188,7397.7559,3240.8245,1306.905,48260.2648,M,Y,N
12/16/2020,13:00,12358.6064,2133.9482,3665.8394,1181.3115,16145.2949,6701.6318,3082.2651,1227.8455,46496.7428,A3,N,N
12/16/2020,13:00,12358.7207,2085.8459,3694.561,1216.8756,16257.5215,6643.6519,3041.1941,1285.2629,46583.6336,A6,N,N
