"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2018/01/01 00:00:00","CAPITL","1511","5"
"2018/01/01 00:00:00","CENTRL","1808","5"
"2018/01/01 00:00:00","DUNWOD","722","5"
"2018/01/01 00:00:00","GENESE","1019","5"
"2018/01/01 00:00:00","HUD VL","1166","5"
"2018/01/01 00:00:00","LONGIL","2459","5"
"2018/01/01 00:00:00","MHK VL","875","5"
"2018/01/01 00:00:00","MILLWD","356","5"
"2018/01/01 00:00:00","N.Y.C.","5670","5"
"2018/01/01 00:00:00","NORTH","621","5"
"2018/01/01 00:00:00","WEST","1720","5"
"2018/01/01 01:00:00","CAPITL","1468","6"
"2018/01/01 01:00:00","CENTRL","1746","6"
"2018/01/01 01:00:00","DUNWOD","697","6"
"2018/01/01 01:00:00","GENESE","978","6"
"2018/01/01 01:00:00","HUD VL","1125","6"
"2018/01/01 01:00:00","LONGIL","2346","6"
"2018/01/01 01:00:00","MHK VL","843","6"
"2018/01/01 01:00:00","MILLWD","340","6"
"2018/01/01 01:00:00","N.Y.C.","5540","6"
"2018/01/01 01:00:00","NORTH","617","6"
"2018/01/01 01:00:00","WEST","1669","6"
"2018/01/01 02:00:00","CAPITL","1437","7"
"2018/01/01 02:00:00","CENTRL","1701","7"
"2018/01/01 02:00:00","DUNWOD","678","7"
"2018/01/01 02:00:00","GENESE","949","7"
"2018/01/01 02:00:00","HUD VL","1094","7"
"2018/01/01 02:00:00","LONGIL","2256","7"
"2018/01/01 02:00:00","MHK VL","823","7"
"2018/01/01 02:00:00","MILLWD","333","7"
"2018/01/01 02:00:00","N.Y.C.","5391","7"
"2018/01/01 02:00:00","NORTH","615","7"
"2018/01/01 02:00:00","WEST","1630","7"
"2018/01/01 03:00:00","CAPITL","1431","8"
"2018/01/01 03:00:00","CENTRL","1696","8"
"2018/01/01 03:00:00","DUNWOD","664","8"
"2018/01/01 03:00:00","GENESE","940","8"
"2018/01/01 03:00:00","HUD VL","1080","8"
"2018/01/01 03:00:00","LONGIL","2204","8"
"2018/01/01 03:00:00","MHK VL","821","8"
"2018/01/01 03:00:00","MILLWD","324","8"
"2018/01/01 03:00:00","N.Y.C.","5268","8"
"2018/01/01 03:00:00","NORTH","616","8"
"2018/01/01 03:00:00","WEST","1616","8"
"2018/01/01 04:00:00","CAPITL","1441","9"
"2018/01/01 04:00:00","CENTRL","1721","9"
"2018/01/01 04:00:00","DUNWOD","661","9"
"2018/01/01 04:00:00","GENESE","953","9"
"2018/01/01 04:00:00","HUD VL","1084","9"
"2018/01/01 04:00:00","LONGIL","2192","9"
"2018/01/01 04:00:00","MHK VL","833","9"
"2018/01/01 04:00:00","MILLWD","322","9"
"2018/01/01 04:00:00","N.Y.C.","5220","9"
"2018/01/01 04:00:00","NORTH","620","9"
"2018/01/01 04:00:00","WEST","1620","9"
"2018/01/01 05:00:00","CAPITL","1469","10"
"2018/01/01 05:00:00","CENTRL","1756","10"
"2018/01/01 05:00:00","DUNWOD","676","10"
"2018/01/01 05:00:00","GENESE","978","10"
"2018/01/01 05:00:00","HUD VL","1102","10"
"2018/01/01 05:00:00","LONGIL","2208","10"
"2018/01/01 05:00:00","MHK VL","846","10"
"2018/01/01 05:00:00","MILLWD","330","10"
"2018/01/01 05:00:00","N.Y.C.","5259","10"
"2018/01/01 05:00:00","NORTH","632","10"
"2018/01/01 05:00:00","WEST","1643","10"
"2018/01/01 06:00:00","CAPITL","1516","11"
"2018/01/01 06:00:00","CENTRL","1815","11"
"2018/01/01 06:00:00","DUNWOD","691","11"
"2018/01/01 06:00:00","GENESE","1014","11"
"2018/01/01 06:00:00","HUD VL","1122","11"
"2018/01/01 06:00:00","LONGIL","2238","11"
"2018/01/01 06:00:00","MHK VL","882","11"
"2018/01/01 06:00:00","MILLWD","345","11"
"2018/01/01 06:00:00","N.Y.C.","5343","11"
"2018/01/01 06:00:00","NORTH","644","11"
"2018/01/01 06:00:00","WEST","1692","11"
"2018/01/01 07:00:00","CAPITL","1539","12"
"2018/01/01 07:00:00","CENTRL","1871","12"
"2018/01/01 07:00:00","DUNWOD","694","12"
"2018/01/01 07:00:00","GENESE","1049","12"
"2018/01/01 07:00:00","HUD VL","1135","12"
"2018/01/01 07:00:00","LONGIL","2231","12"
"2018/01/01 07:00:00","MHK VL","908","12"
"2018/01/01 07:00:00","MILLWD","358","12"
"2018/01/01 07:00:00","N.Y.C.","5383","12"
"2018/01/01 07:00:00","NORTH","654","12"
"2018/01/01 07:00:00","WEST","1726","12"
"2018/01/01 08:00:00","CAPITL","1568","13"
"2018/01/01 08:00:00","CENTRL","1923","13"
"2018/01/01 08:00:00","DUNWOD","706","13"
"2018/01/01 08:00:00","GENESE","1077","13"
"2018/01/01 08:00:00","HUD VL","1155","13"
"2018/01/01 08:00:00","LONGIL","2242","13"
"2018/01/01 08:00:00","MHK VL","943","13"
"2018/01/01 08:00:00","MILLWD","367","13"
"2018/01/01 08:00:00","N.Y.C.","5473","13"
"2018/01/01 08:00:00","NORTH","667","13"
"2018/01/01 08:00:00","WEST","1740","13"
"2018/01/01 09:00:00","CAPITL","1647","14"
"2018/01/01 09:00:00","CENTRL","1981","14"
"2018/01/01 09:00:00","DUNWOD","730","14"
"2018/01/01 09:00:00","GENESE","1126","14"
"2018/01/01 09:00:00","HUD VL","1192","14"
"2018/01/01 09:00:00","LONGIL","2314","14"
"2018/01/01 09:00:00","MHK VL","1025","14"
"2018/01/01 09:00:00","MILLWD","385","14"
"2018/01/01 09:00:00","N.Y.C.","5668","14"
"2018/01/01 09:00:00","NORTH","681","14"
"2018/01/01 09:00:00","WEST","1810","14"
"2018/01/01 10:00:00","CAPITL","1655","15"
"2018/01/01 10:00:00","CENTRL","2011","15"
"2018/01/01 10:00:00","DUNWOD","754","15"
"2018/01/01 10:00:00","GENESE","1148","15"
"2018/01/01 10:00:00","HUD VL","1206","15"
"2018/01/01 10:00:00","LONGIL","2367","15"
"2018/01/01 10:00:00","MHK VL","1048","15"
"2018/01/01 10:00:00","MILLWD","391","15"
"2018/01/01 10:00:00","N.Y.C.","5837","15"
"2018/01/01 10:00:00","NORTH","686","15"
"2018/01/01 10:00:00","WEST","1837","15"
"2018/01/01 11:00:00","CAPITL","1657","16"
"2018/01/01 11:00:00","CENTRL","2023","16"
"2018/01/01 11:00:00","DUNWOD","764","16"
"2018/01/01 11:00:00","GENESE","1160","16"
"2018/01/01 11:00:00","HUD VL","1219","16"
"2018/01/01 11:00:00","LONGIL","2402","16"
"2018/01/01 11:00:00","MHK VL","1045","16"
"2018/01/01 11:00:00","MILLWD","394","16"
"2018/01/01 11:00:00","N.Y.C.","5959","16"
"2018/01/01 11:00:00","NORTH","685","16"
"2018/01/01 11:00:00","WEST","1841","16"
"2018/01/01 12:00:00","CAPITL","1650","17"
"2018/01/01 12:00:00","CENTRL","2011","17"
"2018/01/01 12:00:00","DUNWOD","770","17"
"2018/01/01 12:00:00","GENESE","1157","17"
"2018/01/01 12:00:00","HUD VL","1221","17"
"2018/01/01 12:00:00","LONGIL","2440","17"
"2018/01/01 12:00:00","MHK VL","1034","17"
"2018/01/01 12:00:00","MILLWD","394","17"
"2018/01/01 12:00:00","N.Y.C.","6043","17"
"2018/01/01 12:00:00","NORTH","680","17"
"2018/01/01 12:00:00","WEST","1828","17"
"2018/01/01 13:00:00","CAPITL","1640","18"
"2018/01/01 13:00:00","CENTRL","1982","18"
"2018/01/01 13:00:00","DUNWOD","774","18"
"2018/01/01 13:00:00","GENESE","1145","18"
"2018/01/01 13:00:00","HUD VL","1228","18"
"2018/01/01 13:00:00","LONGIL","2470","18"
"2018/01/01 13:00:00","MHK VL","1019","18"
"2018/01/01 13:00:00","MILLWD","391","18"
"2018/01/01 13:00:00","N.Y.C.","6090","18"
"2018/01/01 13:00:00","NORTH","670","18"
"2018/01/01 13:00:00","WEST","1811","18"
"2018/01/01 14:00:00","CAPITL","1646","19"
"2018/01/01 14:00:00","CENTRL","1950","19"
"2018/01/01 14:00:00","DUNWOD","782","19"
"2018/01/01 14:00:00","GENESE","1129","19"
"2018/01/01 14:00:00","HUD VL","1232","19"
"2018/01/01 14:00:00","LONGIL","2511","19"
"2018/01/01 14:00:00","MHK VL","1005","19"
"2018/01/01 14:00:00","MILLWD","393","19"
"2018/01/01 14:00:00","N.Y.C.","6126","19"
"2018/01/01 14:00:00","NORTH","662","19"
"2018/01/01 14:00:00","WEST","1810","19"
"2018/01/01 15:00:00","CAPITL","1672","20"
"2018/01/01 15:00:00","CENTRL","1965","20"
"2018/01/01 15:00:00","DUNWOD","788","20"
"2018/01/01 15:00:00","GENESE","1132","20"
"2018/01/01 15:00:00","HUD VL","1250","20"
"2018/01/01 15:00:00","LONGIL","2593","20"
"2018/01/01 15:00:00","MHK VL","1013","20"
"2018/01/01 15:00:00","MILLWD","396","20"
"2018/01/01 15:00:00","N.Y.C.","6159","20"
"2018/01/01 15:00:00","NORTH","663","20"
"2018/01/01 15:00:00","WEST","1821","20"
"2018/01/01 16:00:00","CAPITL","1756","21"
"2018/01/01 16:00:00","CENTRL","2071","21"
"2018/01/01 16:00:00","DUNWOD","816","21"
"2018/01/01 16:00:00","GENESE","1193","21"
"2018/01/01 16:00:00","HUD VL","1318","21"
"2018/01/01 16:00:00","LONGIL","2776","21"
"2018/01/01 16:00:00","MHK VL","1057","21"
"2018/01/01 16:00:00","MILLWD","416","21"
"2018/01/01 16:00:00","N.Y.C.","6271","21"
"2018/01/01 16:00:00","NORTH","672","21"
"2018/01/01 16:00:00","WEST","1876","21"
"2018/01/01 17:00:00","CAPITL","1871","22"
"2018/01/01 17:00:00","CENTRL","2257","22"
"2018/01/01 17:00:00","DUNWOD","885","22"
"2018/01/01 17:00:00","GENESE","1317","22"
"2018/01/01 17:00:00","HUD VL","1433","22"
"2018/01/01 17:00:00","LONGIL","3082","22"
"2018/01/01 17:00:00","MHK VL","1120","22"
"2018/01/01 17:00:00","MILLWD","460","22"
"2018/01/01 17:00:00","N.Y.C.","6539","22"
"2018/01/01 17:00:00","NORTH","692","22"
"2018/01/01 17:00:00","WEST","2010","22"
"2018/01/01 18:00:00","CAPITL","1880","23"
"2018/01/01 18:00:00","CENTRL","2279","23"
"2018/01/01 18:00:00","DUNWOD","895","23"
"2018/01/01 18:00:00","GENESE","1327","23"
"2018/01/01 18:00:00","HUD VL","1451","23"
"2018/01/01 18:00:00","LONGIL","3123","23"
"2018/01/01 18:00:00","MHK VL","1108","23"
"2018/01/01 18:00:00","MILLWD","478","23"
"2018/01/01 18:00:00","N.Y.C.","6606","23"
"2018/01/01 18:00:00","NORTH","697","23"
"2018/01/01 18:00:00","WEST","2057","23"
"2018/01/01 19:00:00","CAPITL","1861","0"
"2018/01/01 19:00:00","CENTRL","2243","0"
"2018/01/01 19:00:00","DUNWOD","886","0"
"2018/01/01 19:00:00","GENESE","1307","0"
"2018/01/01 19:00:00","HUD VL","1433","0"
"2018/01/01 19:00:00","LONGIL","3074","0"
"2018/01/01 19:00:00","MHK VL","1094","0"
"2018/01/01 19:00:00","MILLWD","475","0"
"2018/01/01 19:00:00","N.Y.C.","6589","0"
"2018/01/01 19:00:00","NORTH","693","0"
"2018/01/01 19:00:00","WEST","2044","0"
"2018/01/01 20:00:00","CAPITL","1812","1"
"2018/01/01 20:00:00","CENTRL","2167","1"
"2018/01/01 20:00:00","DUNWOD","869","1"
"2018/01/01 20:00:00","GENESE","1267","1"
"2018/01/01 20:00:00","HUD VL","1401","1"
"2018/01/01 20:00:00","LONGIL","2993","1"
"2018/01/01 20:00:00","MHK VL","1069","1"
"2018/01/01 20:00:00","MILLWD","464","1"
"2018/01/01 20:00:00","N.Y.C.","6520","1"
"2018/01/01 20:00:00","NORTH","683","1"
"2018/01/01 20:00:00","WEST","2019","1"
"2018/01/01 21:00:00","CAPITL","1735","2"
"2018/01/01 21:00:00","CENTRL","2064","2"
"2018/01/01 21:00:00","DUNWOD","839","2"
"2018/01/01 21:00:00","GENESE","1213","2"
"2018/01/01 21:00:00","HUD VL","1341","2"
"2018/01/01 21:00:00","LONGIL","2861","2"
"2018/01/01 21:00:00","MHK VL","1014","2"
"2018/01/01 21:00:00","MILLWD","441","2"
"2018/01/01 21:00:00","N.Y.C.","6383","2"
"2018/01/01 21:00:00","NORTH","670","2"
"2018/01/01 21:00:00","WEST","1970","2"
"2018/01/01 22:00:00","CAPITL","1647","3"
"2018/01/01 22:00:00","CENTRL","1945","3"
"2018/01/01 22:00:00","DUNWOD","788","3"
"2018/01/01 22:00:00","GENESE","1140","3"
"2018/01/01 22:00:00","HUD VL","1267","3"
"2018/01/01 22:00:00","LONGIL","2676","3"
"2018/01/01 22:00:00","MHK VL","956","3"
"2018/01/01 22:00:00","MILLWD","409","3"
"2018/01/01 22:00:00","N.Y.C.","6156","3"
"2018/01/01 22:00:00","NORTH","656","3"
"2018/01/01 22:00:00","WEST","1888","3"
"2018/01/01 23:00:00","CAPITL","1568","4"
"2018/01/01 23:00:00","CENTRL","1848","4"
"2018/01/01 23:00:00","DUNWOD","738","4"
"2018/01/01 23:00:00","GENESE","1079","4"
"2018/01/01 23:00:00","HUD VL","1196","4"
"2018/01/01 23:00:00","LONGIL","2480","4"
"2018/01/01 23:00:00","MHK VL","913","4"
"2018/01/01 23:00:00","MILLWD","376","4"
"2018/01/01 23:00:00","N.Y.C.","5855","4"
"2018/01/01 23:00:00","NORTH","642","4"
"2018/01/01 23:00:00","WEST","1810","4"
"2018/01/02 00:00:00","CAPITL","1484","5"
"2018/01/02 00:00:00","CENTRL","1833","5"
"2018/01/02 00:00:00","DUNWOD","686","5"
"2018/01/02 00:00:00","GENESE","1056","5"
"2018/01/02 00:00:00","HUD VL","1153","5"
"2018/01/02 00:00:00","LONGIL","2352","5"
"2018/01/02 00:00:00","MHK VL","901","5"
"2018/01/02 00:00:00","MILLWD","340","5"
"2018/01/02 00:00:00","N.Y.C.","5683","5"
"2018/01/02 00:00:00","NORTH","636","5"
"2018/01/02 00:00:00","WEST","1757","5"
"2018/01/02 01:00:00","CAPITL","1454","6"
"2018/01/02 01:00:00","CENTRL","1796","6"
"2018/01/02 01:00:00","DUNWOD","664","6"
"2018/01/02 01:00:00","GENESE","1029","6"
"2018/01/02 01:00:00","HUD VL","1118","6"
