"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2017/01/01 09:00:00","CAPITL","1224","14"
"2017/01/01 09:00:00","CENTRL","1548","14"
"2017/01/01 09:00:00","DUNWOD","562","14"
"2017/01/01 09:00:00","GENESE","886","14"
"2017/01/01 09:00:00","HUD VL","939","14"
"2017/01/01 09:00:00","LONGIL","1888","14"
"2017/01/01 09:00:00","MHK VL","712","14"
"2017/01/01 09:00:00","MILLWD","270","14"
"2017/01/01 09:00:00","N.Y.C.","4579","14"
"2017/01/01 09:00:00","NORTH","513","14"
"2017/01/01 09:00:00","WEST","1522","14"
"2017/01/01 10:00:00","CAPITL","1258","15"
"2017/01/01 10:00:00","CENTRL","1593","15"
"2017/01/01 10:00:00","DUNWOD","582","15"
"2017/01/01 10:00:00","GENESE","913","15"
"2017/01/01 10:00:00","HUD VL","974","15"
"2017/01/01 10:00:00","LONGIL","1951","15"
"2017/01/01 10:00:00","MHK VL","741","15"
"2017/01/01 10:00:00","MILLWD","271","15"
"2017/01/01 10:00:00","N.Y.C.","4744","15"
"2017/01/01 10:00:00","NORTH","519","15"
"2017/01/01 10:00:00","WEST","1552","15"
"2017/01/01 11:00:00","CAPITL","1286","16"
"2017/01/01 11:00:00","CENTRL","1617","16"
"2017/01/01 11:00:00","DUNWOD","600","16"
"2017/01/01 11:00:00","GENESE","940","16"
"2017/01/01 11:00:00","HUD VL","999","16"
"2017/01/01 11:00:00","LONGIL","2009","16"
"2017/01/01 11:00:00","MHK VL","750","16"
"2017/01/01 11:00:00","MILLWD","276","16"
"2017/01/01 11:00:00","N.Y.C.","4882","16"
"2017/01/01 11:00:00","NORTH","522","16"
"2017/01/01 11:00:00","WEST","1573","16"
"2017/01/01 12:00:00","CAPITL","1289","17"
"2017/01/01 12:00:00","CENTRL","1628","17"
"2017/01/01 12:00:00","DUNWOD","606","17"
"2017/01/01 12:00:00","GENESE","953","17"
"2017/01/01 12:00:00","HUD VL","1009","17"
"2017/01/01 12:00:00","LONGIL","2035","17"
"2017/01/01 12:00:00","MHK VL","748","17"
"2017/01/01 12:00:00","MILLWD","277","17"
"2017/01/01 12:00:00","N.Y.C.","4950","17"
"2017/01/01 12:00:00","NORTH","523","17"
"2017/01/01 12:00:00","WEST","1583","17"
"2017/01/01 13:00:00","CAPITL","1276","18"
"2017/01/01 13:00:00","CENTRL","1605","18"
"2017/01/01 13:00:00","DUNWOD","608","18"
"2017/01/01 13:00:00","GENESE","951","18"
"2017/01/01 13:00:00","HUD VL","1002","18"
"2017/01/01 13:00:00","LONGIL","2047","18"
"2017/01/01 13:00:00","MHK VL","733","18"
"2017/01/01 13:00:00","MILLWD","275","18"
"2017/01/01 13:00:00","N.Y.C.","4964","18"
"2017/01/01 13:00:00","NORTH","515","18"
"2017/01/01 13:00:00","WEST","1581","18"
"2017/01/01 14:00:00","CAPITL","1270","19"
"2017/01/01 14:00:00","CENTRL","1586","19"
"2017/01/01 14:00:00","DUNWOD","611","19"
"2017/01/01 14:00:00","GENESE","945","19"
"2017/01/01 14:00:00","HUD VL","998","19"
"2017/01/01 14:00:00","LONGIL","2049","19"
"2017/01/01 14:00:00","MHK VL","719","19"
"2017/01/01 14:00:00","MILLWD","273","19"
"2017/01/01 14:00:00","N.Y.C.","4984","19"
"2017/01/01 14:00:00","NORTH","511","19"
"2017/01/01 14:00:00","WEST","1580","19"
"2017/01/01 15:00:00","CAPITL","1294","20"
"2017/01/01 15:00:00","CENTRL","1602","20"
"2017/01/01 15:00:00","DUNWOD","617","20"
"2017/01/01 15:00:00","GENESE","960","20"
"2017/01/01 15:00:00","HUD VL","1011","20"
"2017/01/01 15:00:00","LONGIL","2090","20"
"2017/01/01 15:00:00","MHK VL","736","20"
"2017/01/01 15:00:00","MILLWD","279","20"
"2017/01/01 15:00:00","N.Y.C.","5003","20"
"2017/01/01 15:00:00","NORTH","514","20"
"2017/01/01 15:00:00","WEST","1593","20"
"2017/01/01 16:00:00","CAPITL","1382","21"
"2017/01/01 16:00:00","CENTRL","1696","21"
"2017/01/01 16:00:00","DUNWOD","642","21"
"2017/01/01 16:00:00","GENESE","1023","21"
"2017/01/01 16:00:00","HUD VL","1082","21"
"2017/01/01 16:00:00","LONGIL","2234","21"
"2017/01/01 16:00:00","MHK VL","797","21"
"2017/01/01 16:00:00","MILLWD","297","21"
"2017/01/01 16:00:00","N.Y.C.","5080","21"
"2017/01/01 16:00:00","NORTH","531","21"
"2017/01/01 16:00:00","WEST","1655","21"
"2017/01/01 17:00:00","CAPITL","1499","22"
"2017/01/01 17:00:00","CENTRL","1862","22"
"2017/01/01 17:00:00","DUNWOD","701","22"
"2017/01/01 17:00:00","GENESE","1140","22"
"2017/01/01 17:00:00","HUD VL","1209","22"
"2017/01/01 17:00:00","LONGIL","2495","22"
"2017/01/01 17:00:00","MHK VL","881","22"
"2017/01/01 17:00:00","MILLWD","338","22"
"2017/01/01 17:00:00","N.Y.C.","5272","22"
"2017/01/01 17:00:00","NORTH","552","22"
"2017/01/01 17:00:00","WEST","1789","22"
"2017/01/01 18:00:00","CAPITL","1502","23"
"2017/01/01 18:00:00","CENTRL","1879","23"
"2017/01/01 18:00:00","DUNWOD","712","23"
"2017/01/01 18:00:00","GENESE","1144","23"
"2017/01/01 18:00:00","HUD VL","1227","23"
"2017/01/01 18:00:00","LONGIL","2535","23"
"2017/01/01 18:00:00","MHK VL","872","23"
"2017/01/01 18:00:00","MILLWD","350","23"
"2017/01/01 18:00:00","N.Y.C.","5379","23"
"2017/01/01 18:00:00","NORTH","555","23"
"2017/01/01 18:00:00","WEST","1823","23"
"2017/01/01 19:00:00","CAPITL","1479","0"
"2017/01/01 19:00:00","CENTRL","1865","0"
"2017/01/01 19:00:00","DUNWOD","711","0"
"2017/01/01 19:00:00","GENESE","1131","0"
"2017/01/01 19:00:00","HUD VL","1212","0"
"2017/01/01 19:00:00","LONGIL","2524","0"
"2017/01/01 19:00:00","MHK VL","857","0"
"2017/01/01 19:00:00","MILLWD","350","0"
"2017/01/01 19:00:00","N.Y.C.","5429","0"
"2017/01/01 19:00:00","NORTH","551","0"
"2017/01/01 19:00:00","WEST","1823","0"
"2017/01/01 20:00:00","CAPITL","1445","1"
"2017/01/01 20:00:00","CENTRL","1835","1"
"2017/01/01 20:00:00","DUNWOD","704","1"
"2017/01/01 20:00:00","GENESE","1104","1"
"2017/01/01 20:00:00","HUD VL","1188","1"
"2017/01/01 20:00:00","LONGIL","2495","1"
"2017/01/01 20:00:00","MHK VL","834","1"
"2017/01/01 20:00:00","MILLWD","346","1"
"2017/01/01 20:00:00","N.Y.C.","5431","1"
"2017/01/01 20:00:00","NORTH","545","1"
"2017/01/01 20:00:00","WEST","1808","1"
"2017/01/01 21:00:00","CAPITL","1385","2"
"2017/01/01 21:00:00","CENTRL","1775","2"
"2017/01/01 21:00:00","DUNWOD","689","2"
"2017/01/01 21:00:00","GENESE","1064","2"
"2017/01/01 21:00:00","HUD VL","1141","2"
"2017/01/01 21:00:00","LONGIL","2428","2"
"2017/01/01 21:00:00","MHK VL","785","2"
"2017/01/01 21:00:00","MILLWD","333","2"
"2017/01/01 21:00:00","N.Y.C.","5396","2"
"2017/01/01 21:00:00","NORTH","530","2"
"2017/01/01 21:00:00","WEST","1771","2"
"2017/01/01 22:00:00","CAPITL","1319","3"
"2017/01/01 22:00:00","CENTRL","1700","3"
"2017/01/01 22:00:00","DUNWOD","660","3"
"2017/01/01 22:00:00","GENESE","1014","3"
"2017/01/01 22:00:00","HUD VL","1080","3"
"2017/01/01 22:00:00","LONGIL","2307","3"
"2017/01/01 22:00:00","MHK VL","733","3"
"2017/01/01 22:00:00","MILLWD","311","3"
"2017/01/01 22:00:00","N.Y.C.","5300","3"
"2017/01/01 22:00:00","NORTH","516","3"
"2017/01/01 22:00:00","WEST","1717","3"
"2017/01/01 23:00:00","CAPITL","1251","4"
"2017/01/01 23:00:00","CENTRL","1630","4"
"2017/01/01 23:00:00","DUNWOD","628","4"
"2017/01/01 23:00:00","GENESE","963","4"
"2017/01/01 23:00:00","HUD VL","1013","4"
"2017/01/01 23:00:00","LONGIL","2162","4"
"2017/01/01 23:00:00","MHK VL","689","4"
"2017/01/01 23:00:00","MILLWD","291","4"
"2017/01/01 23:00:00","N.Y.C.","5136","4"
"2017/01/01 23:00:00","NORTH","508","4"
"2017/01/01 23:00:00","WEST","1659","4"
"2017/01/02 00:00:00","CAPITL","1145","5"
"2017/01/02 00:00:00","CENTRL","1506","5"
"2017/01/02 00:00:00","DUNWOD","574","5"
"2017/01/02 00:00:00","GENESE","881","5"
"2017/01/02 00:00:00","HUD VL","923","5"
"2017/01/02 00:00:00","LONGIL","1969","5"
"2017/01/02 00:00:00","MHK VL","628","5"
"2017/01/02 00:00:00","MILLWD","274","5"
"2017/01/02 00:00:00","N.Y.C.","4786","5"
"2017/01/02 00:00:00","NORTH","502","5"
"2017/01/02 00:00:00","WEST","1537","5"
"2017/01/02 01:00:00","CAPITL","1110","6"
"2017/01/02 01:00:00","CENTRL","1470","6"
"2017/01/02 01:00:00","DUNWOD","543","6"
"2017/01/02 01:00:00","GENESE","850","6"
"2017/01/02 01:00:00","HUD VL","877","6"
"2017/01/02 01:00:00","LONGIL","1840","6"
"2017/01/02 01:00:00","MHK VL","615","6"
"2017/01/02 01:00:00","MILLWD","251","6"
"2017/01/02 01:00:00","N.Y.C.","4617","6"
"2017/01/02 01:00:00","NORTH","496","6"
"2017/01/02 01:00:00","WEST","1494","6"
"2017/01/02 02:00:00","CAPITL","1093","7"
"2017/01/02 02:00:00","CENTRL","1435","7"
"2017/01/02 02:00:00","DUNWOD","529","7"
"2017/01/02 02:00:00","GENESE","832","7"
"2017/01/02 02:00:00","HUD VL","846","7"
"2017/01/02 02:00:00","LONGIL","1756","7"
"2017/01/02 02:00:00","MHK VL","608","7"
"2017/01/02 02:00:00","MILLWD","252","7"
"2017/01/02 02:00:00","N.Y.C.","4472","7"
"2017/01/02 02:00:00","NORTH","490","7"
"2017/01/02 02:00:00","WEST","1470","7"
"2017/01/02 03:00:00","CAPITL","1085","8"
"2017/01/02 03:00:00","CENTRL","1424","8"
"2017/01/02 03:00:00","DUNWOD","517","8"
"2017/01/02 03:00:00","GENESE","826","8"
"2017/01/02 03:00:00","HUD VL","841","8"
"2017/01/02 03:00:00","LONGIL","1712","8"
"2017/01/02 03:00:00","MHK VL","602","8"
"2017/01/02 03:00:00","MILLWD","243","8"
"2017/01/02 03:00:00","N.Y.C.","4380","8"
"2017/01/02 03:00:00","NORTH","487","8"
"2017/01/02 03:00:00","WEST","1459","8"
"2017/01/02 04:00:00","CAPITL","1096","9"
"2017/01/02 04:00:00","CENTRL","1447","9"
"2017/01/02 04:00:00","DUNWOD","518","9"
"2017/01/02 04:00:00","GENESE","841","9"
"2017/01/02 04:00:00","HUD VL","851","9"
"2017/01/02 04:00:00","LONGIL","1711","9"
"2017/01/02 04:00:00","MHK VL","613","9"
"2017/01/02 04:00:00","MILLWD","240","9"
"2017/01/02 04:00:00","N.Y.C.","4363","9"
"2017/01/02 04:00:00","NORTH","490","9"
"2017/01/02 04:00:00","WEST","1477","9"
"2017/01/02 05:00:00","CAPITL","1130","10"
"2017/01/02 05:00:00","CENTRL","1500","10"
"2017/01/02 05:00:00","DUNWOD","538","10"
"2017/01/02 05:00:00","GENESE","878","10"
"2017/01/02 05:00:00","HUD VL","869","10"
"2017/01/02 05:00:00","LONGIL","1750","10"
"2017/01/02 05:00:00","MHK VL","660","10"
"2017/01/02 05:00:00","MILLWD","246","10"
"2017/01/02 05:00:00","N.Y.C.","4454","10"
"2017/01/02 05:00:00","NORTH","499","10"
"2017/01/02 05:00:00","WEST","1508","10"
"2017/01/02 06:00:00","CAPITL","1172","11"
"2017/01/02 06:00:00","CENTRL","1581","11"
"2017/01/02 06:00:00","DUNWOD","550","11"
"2017/01/02 06:00:00","GENESE","929","11"
"2017/01/02 06:00:00","HUD VL","900","11"
"2017/01/02 06:00:00","LONGIL","1769","11"
"2017/01/02 06:00:00","MHK VL","691","11"
"2017/01/02 06:00:00","MILLWD","255","11"
"2017/01/02 06:00:00","N.Y.C.","4613","11"
"2017/01/02 06:00:00","NORTH","513","11"
"2017/01/02 06:00:00","WEST","1571","11"
"2017/01/02 07:00:00","CAPITL","1216","12"
"2017/01/02 07:00:00","CENTRL","1656","12"
"2017/01/02 07:00:00","DUNWOD","565","12"
"2017/01/02 07:00:00","GENESE","971","12"
"2017/01/02 07:00:00","HUD VL","946","12"
"2017/01/02 07:00:00","LONGIL","1818","12"
"2017/01/02 07:00:00","MHK VL","714","12"
"2017/01/02 07:00:00","MILLWD","273","12"
"2017/01/02 07:00:00","N.Y.C.","4782","12"
"2017/01/02 07:00:00","NORTH","521","12"
"2017/01/02 07:00:00","WEST","1639","12"
"2017/01/02 08:00:00","CAPITL","1271","13"
"2017/01/02 08:00:00","CENTRL","1717","13"
"2017/01/02 08:00:00","DUNWOD","606","13"
"2017/01/02 08:00:00","GENESE","996","13"
"2017/01/02 08:00:00","HUD VL","1001","13"
"2017/01/02 08:00:00","LONGIL","1928","13"
"2017/01/02 08:00:00","MHK VL","752","13"
"2017/01/02 08:00:00","MILLWD","297","13"
"2017/01/02 08:00:00","N.Y.C.","5056","13"
"2017/01/02 08:00:00","NORTH","534","13"
"2017/01/02 08:00:00","WEST","1659","13"
"2017/01/02 09:00:00","CAPITL","1312","14"
"2017/01/02 09:00:00","CENTRL","1788","14"
"2017/01/02 09:00:00","DUNWOD","644","14"
"2017/01/02 09:00:00","GENESE","1030","14"
"2017/01/02 09:00:00","HUD VL","1066","14"
"2017/01/02 09:00:00","LONGIL","2042","14"
"2017/01/02 09:00:00","MHK VL","796","14"
"2017/01/02 09:00:00","MILLWD","317","14"
"2017/01/02 09:00:00","N.Y.C.","5281","14"
"2017/01/02 09:00:00","NORTH","541","14"
"2017/01/02 09:00:00","WEST","1698","14"
"2017/01/02 10:00:00","CAPITL","1361","15"
"2017/01/02 10:00:00","CENTRL","1843","15"
"2017/01/02 10:00:00","DUNWOD","680","15"
"2017/01/02 10:00:00","GENESE","1077","15"
"2017/01/02 10:00:00","HUD VL","1115","15"
"2017/01/02 10:00:00","LONGIL","2166","15"
"2017/01/02 10:00:00","MHK VL","828","15"
"2017/01/02 10:00:00","MILLWD","329","15"
"2017/01/02 10:00:00","N.Y.C.","5512","15"
"2017/01/02 10:00:00","NORTH","548","15"
"2017/01/02 10:00:00","WEST","1756","15"
"2017/01/02 11:00:00","CAPITL","1365","16"
"2017/01/02 11:00:00","CENTRL","1857","16"
"2017/01/02 11:00:00","DUNWOD","698","16"
"2017/01/02 11:00:00","GENESE","1093","16"
"2017/01/02 11:00:00","HUD VL","1128","16"
"2017/01/02 11:00:00","LONGIL","2226","16"
"2017/01/02 11:00:00","MHK VL","834","16"
"2017/01/02 11:00:00","MILLWD","334","16"
"2017/01/02 11:00:00","N.Y.C.","5742","16"
"2017/01/02 11:00:00","NORTH","544","16"
"2017/01/02 11:00:00","WEST","1771","16"
"2017/01/02 12:00:00","CAPITL","1352","17"
"2017/01/02 12:00:00","CENTRL","1844","17"
"2017/01/02 12:00:00","DUNWOD","703","17"
"2017/01/02 12:00:00","GENESE","1092","17"
"2017/01/02 12:00:00","HUD VL","1127","17"
"2017/01/02 12:00:00","LONGIL","2247","17"
"2017/01/02 12:00:00","MHK VL","824","17"
"2017/01/02 12:00:00","MILLWD","332","17"
"2017/01/02 12:00:00","N.Y.C.","5818","17"
"2017/01/02 12:00:00","NORTH","542","17"
"2017/01/02 12:00:00","WEST","1761","17"
"2017/01/02 13:00:00","CAPITL","1347","18"
"2017/01/02 13:00:00","CENTRL","1809","18"
"2017/01/02 13:00:00","DUNWOD","703","18"
"2017/01/02 13:00:00","GENESE","1085","18"
"2017/01/02 13:00:00","HUD VL","1120","18"
"2017/01/02 13:00:00","LONGIL","2244","18"
"2017/01/02 13:00:00","MHK VL","804","18"
"2017/01/02 13:00:00","MILLWD","329","18"
"2017/01/02 13:00:00","N.Y.C.","5810","18"
"2017/01/02 13:00:00","NORTH","533","18"
"2017/01/02 13:00:00","WEST","1744","18"
"2017/01/02 14:00:00","CAPITL","1367","19"
"2017/01/02 14:00:00","CENTRL","1798","19"
"2017/01/02 14:00:00","DUNWOD","707","19"
"2017/01/02 14:00:00","GENESE","1085","19"
"2017/01/02 14:00:00","HUD VL","1126","19"
"2017/01/02 14:00:00","LONGIL","2270","19"
"2017/01/02 14:00:00","MHK VL","787","19"
"2017/01/02 14:00:00","MILLWD","329","19"
"2017/01/02 14:00:00","N.Y.C.","5826","19"
"2017/01/02 14:00:00","NORTH","526","19"
"2017/01/02 14:00:00","WEST","1741","19"
"2017/01/02 15:00:00","CAPITL","1367","20"
"2017/01/02 15:00:00","CENTRL","1795","20"
"2017/01/02 15:00:00","DUNWOD","705","20"
"2017/01/02 15:00:00","GENESE","1076","20"
"2017/01/02 15:00:00","HUD VL","1119","20"
"2017/01/02 15:00:00","LONGIL","2277","20"
"2017/01/02 15:00:00","MHK VL","790","20"
"2017/01/02 15:00:00","MILLWD","328","20"
"2017/01/02 15:00:00","N.Y.C.","5820","20"
"2017/01/02 15:00:00","NORTH","528","20"
"2017/01/02 15:00:00","WEST","1735","20"
"2017/01/02 16:00:00","CAPITL","1431","21"
"2017/01/02 16:00:00","CENTRL","1831","21"
"2017/01/02 16:00:00","DUNWOD","715","21"
"2017/01/02 16:00:00","GENESE","1104","21"
"2017/01/02 16:00:00","HUD VL","1162","21"
"2017/01/02 16:00:00","LONGIL","2407","21"
"2017/01/02 16:00:00","MHK VL","820","21"
"2017/01/02 16:00:00","MILLWD","335","21"
"2017/01/02 16:00:00","N.Y.C.","5923","21"
"2017/01/02 16:00:00","NORTH","542","21"
"2017/01/02 16:00:00","WEST","1756","21"
"2017/01/02 17:00:00","CAPITL","1578","22"
"2017/01/02 17:00:00","CENTRL","2001","22"
"2017/01/02 17:00:00","DUNWOD","776","22"
"2017/01/02 17:00:00","GENESE","1227","22"
"2017/01/02 17:00:00","HUD VL","1293","22"
"2017/01/02 17:00:00","LONGIL","2740","22"
"2017/01/02 17:00:00","MHK VL","909","22"
"2017/01/02 17:00:00","MILLWD","380","22"
"2017/01/02 17:00:00","N.Y.C.","6149","22"
"2017/01/02 17:00:00","NORTH","564","22"
"2017/01/02 17:00:00","WEST","1913","22"
"2017/01/02 18:00:00","CAPITL","1561","23"
"2017/01/02 18:00:00","CENTRL","1987","23"
"2017/01/02 18:00:00","DUNWOD","775","23"
"2017/01/02 18:00:00","GENESE","1212","23"
"2017/01/02 18:00:00","HUD VL","1296","23"
"2017/01/02 18:00:00","LONGIL","2750","23"
"2017/01/02 18:00:00","MHK VL","894","23"
"2017/01/02 18:00:00","MILLWD","383","23"
"2017/01/02 18:00:00","N.Y.C.","6080","23"
"2017/01/02 18:00:00","NORTH","559","23"
"2017/01/02 18:00:00","WEST","1927","23"
"2017/01/02 19:00:00","CAPITL","1519","0"
"2017/01/02 19:00:00","CENTRL","1932","0"
"2017/01/02 19:00:00","DUNWOD","750","0"
"2017/01/02 19:00:00","GENESE","1179","0"
"2017/01/02 19:00:00","HUD VL","1266","0"
"2017/01/02 19:00:00","LONGIL","2688","0"
"2017/01/02 19:00:00","MHK VL","864","0"
"2017/01/02 19:00:00","MILLWD","371","0"
"2017/01/02 19:00:00","N.Y.C.","5976","0"
"2017/01/02 19:00:00","NORTH","552","0"
"2017/01/02 19:00:00","WEST","1901","0"
"2017/01/02 20:00:00","CAPITL","1457","1"
"2017/01/02 20:00:00","CENTRL","1867","1"
"2017/01/02 20:00:00","DUNWOD","726","1"
"2017/01/02 20:00:00","GENESE","1131","1"
"2017/01/02 20:00:00","HUD VL","1221","1"
"2017/01/02 20:00:00","LONGIL","2596","1"
"2017/01/02 20:00:00","MHK VL","828","1"
"2017/01/02 20:00:00","MILLWD","357","1"
"2017/01/02 20:00:00","N.Y.C.","5822","1"
"2017/01/02 20:00:00","NORTH","541","1"
"2017/01/02 20:00:00","WEST","1863","1"
"2017/01/02 21:00:00","CAPITL","1372","2"
"2017/01/02 21:00:00","CENTRL","1747","2"
"2017/01/02 21:00:00","DUNWOD","688","2"
"2017/01/02 21:00:00","GENESE","1064","2"
"2017/01/02 21:00:00","HUD VL","1153","2"
"2017/01/02 21:00:00","LONGIL","2450","2"
"2017/01/02 21:00:00","MHK VL","769","2"
"2017/01/02 21:00:00","MILLWD","332","2"
"2017/01/02 21:00:00","N.Y.C.","5646","2"
"2017/01/02 21:00:00","NORTH","521","2"
"2017/01/02 21:00:00","WEST","1788","2"
"2017/01/02 22:00:00","CAPITL","1275","3"
"2017/01/02 22:00:00","CENTRL","1620","3"
"2017/01/02 22:00:00","DUNWOD","640","3"
"2017/01/02 22:00:00","GENESE","985","3"
"2017/01/02 22:00:00","HUD VL","1063","3"
"2017/01/02 22:00:00","LONGIL","2243","3"
"2017/01/02 22:00:00","MHK VL","702","3"
"2017/01/02 22:00:00","MILLWD","297","3"
"2017/01/02 22:00:00","N.Y.C.","5359","3"
"2017/01/02 22:00:00","NORTH","502","3"
"2017/01/02 22:00:00","WEST","1686","3"
"2017/01/02 23:00:00","CAPITL","1184","4"
"2017/01/02 23:00:00","CENTRL","1517","4"
"2017/01/02 23:00:00","DUNWOD","593","4"
"2017/01/02 23:00:00","GENESE","922","4"
"2017/01/02 23:00:00","HUD VL","971","4"
"2017/01/02 23:00:00","LONGIL","2015","4"
"2017/01/02 23:00:00","MHK VL","653","4"
"2017/01/02 23:00:00","MILLWD","269","4"
"2017/01/02 23:00:00","N.Y.C.","5023","4"
"2017/01/02 23:00:00","NORTH","490","4"
"2017/01/02 23:00:00","WEST","1587","4"
"2017/01/03 00:00:00","CAPITL","1145","5"
"2017/01/03 00:00:00","CENTRL","1500","5"
"2017/01/03 00:00:00","DUNWOD","540","5"
"2017/01/03 00:00:00","GENESE","903","5"
"2017/01/03 00:00:00","HUD VL","913","5"
"2017/01/03 00:00:00","LONGIL","1883","5"
"2017/01/03 00:00:00","MHK VL","653","5"
"2017/01/03 00:00:00","MILLWD","255","5"
"2017/01/03 00:00:00","N.Y.C.","4742","5"
"2017/01/03 00:00:00","NORTH","492","5"
"2017/01/03 00:00:00","WEST","1533","5"
"2017/01/03 01:00:00","CAPITL","1118","6"
"2017/01/03 01:00:00","CENTRL","1465","6"
"2017/01/03 01:00:00","DUNWOD","521","6"
"2017/01/03 01:00:00","GENESE","878","6"
"2017/01/03 01:00:00","HUD VL","880","6"
"2017/01/03 01:00:00","LONGIL","1795","6"
"2017/01/03 01:00:00","MHK VL","633","6"
"2017/01/03 01:00:00","MILLWD","243","6"
