"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2022/01/01 00:00:00","CAPITL","1106","5"
"2022/01/01 00:00:00","CENTRL","1443","5"
"2022/01/01 00:00:00","DUNWOD","524","5"
"2022/01/01 00:00:00","GENESE","864","5"
"2022/01/01 00:00:00","HUD VL","840","5"
"2022/01/01 00:00:00","LONGIL","1809","5"
"2022/01/01 00:00:00","MHK VL","600","5"
"2022/01/01 00:00:00","MILLWD","246","5"
"2022/01/01 00:00:00","N.Y.C.","4521","5"
"2022/01/01 00:00:00","NORTH","639","5"
"2022/01/01 00:00:00","WEST","1373","5"
"2022/01/01 01:00:00","CAPITL","1069","6"
"2022/01/01 01:00:00","CENTRL","1395","6"
"2022/01/01 01:00:00","DUNWOD","504","6"
"2022/01/01 01:00:00","GENESE","840","6"
"2022/01/01 01:00:00","HUD VL","797","6"
"2022/01/01 01:00:00","LONGIL","1706","6"
"2022/01/01 01:00:00","MHK VL","577","6"
"2022/01/01 01:00:00","MILLWD","235","6"
"2022/01/01 01:00:00","N.Y.C.","4398","6"
"2022/01/01 01:00:00","NORTH","633","6"
"2022/01/01 01:00:00","WEST","1340","6"
"2022/01/01 02:00:00","CAPITL","1047","7"
"2022/01/01 02:00:00","CENTRL","1363","7"
"2022/01/01 02:00:00","DUNWOD","486","7"
"2022/01/01 02:00:00","GENESE","822","7"
"2022/01/01 02:00:00","HUD VL","771","7"
"2022/01/01 02:00:00","LONGIL","1639","7"
"2022/01/01 02:00:00","MHK VL","564","7"
"2022/01/01 02:00:00","MILLWD","229","7"
"2022/01/01 02:00:00","N.Y.C.","4285","7"
"2022/01/01 02:00:00","NORTH","623","7"
"2022/01/01 02:00:00","WEST","1321","7"
"2022/01/01 03:00:00","CAPITL","1033","8"
"2022/01/01 03:00:00","CENTRL","1339","8"
"2022/01/01 03:00:00","DUNWOD","474","8"
"2022/01/01 03:00:00","GENESE","814","8"
"2022/01/01 03:00:00","HUD VL","761","8"
"2022/01/01 03:00:00","LONGIL","1592","8"
"2022/01/01 03:00:00","MHK VL","556","8"
"2022/01/01 03:00:00","MILLWD","221","8"
"2022/01/01 03:00:00","N.Y.C.","4204","8"
"2022/01/01 03:00:00","NORTH","615","8"
"2022/01/01 03:00:00","WEST","1309","8"
"2022/01/01 04:00:00","CAPITL","1036","9"
"2022/01/01 04:00:00","CENTRL","1341","9"
"2022/01/01 04:00:00","DUNWOD","468","9"
"2022/01/01 04:00:00","GENESE","815","9"
"2022/01/01 04:00:00","HUD VL","760","9"
"2022/01/01 04:00:00","LONGIL","1580","9"
"2022/01/01 04:00:00","MHK VL","559","9"
"2022/01/01 04:00:00","MILLWD","217","9"
"2022/01/01 04:00:00","N.Y.C.","4155","9"
"2022/01/01 04:00:00","NORTH","613","9"
"2022/01/01 04:00:00","WEST","1308","9"
"2022/01/01 05:00:00","CAPITL","1038","10"
"2022/01/01 05:00:00","CENTRL","1343","10"
"2022/01/01 05:00:00","DUNWOD","465","10"
"2022/01/01 05:00:00","GENESE","823","10"
"2022/01/01 05:00:00","HUD VL","767","10"
"2022/01/01 05:00:00","LONGIL","1573","10"
"2022/01/01 05:00:00","MHK VL","568","10"
"2022/01/01 05:00:00","MILLWD","215","10"
"2022/01/01 05:00:00","N.Y.C.","4148","10"
"2022/01/01 05:00:00","NORTH","615","10"
"2022/01/01 05:00:00","WEST","1309","10"
"2022/01/01 06:00:00","CAPITL","1051","11"
"2022/01/01 06:00:00","CENTRL","1373","11"
"2022/01/01 06:00:00","DUNWOD","473","11"
"2022/01/01 06:00:00","GENESE","845","11"
"2022/01/01 06:00:00","HUD VL","792","11"
"2022/01/01 06:00:00","LONGIL","1608","11"
"2022/01/01 06:00:00","MHK VL","588","11"
"2022/01/01 06:00:00","MILLWD","220","11"
"2022/01/01 06:00:00","N.Y.C.","4196","11"
"2022/01/01 06:00:00","NORTH","610","11"
"2022/01/01 06:00:00","WEST","1322","11"
"2022/01/01 07:00:00","CAPITL","1081","12"
"2022/01/01 07:00:00","CENTRL","1439","12"
"2022/01/01 07:00:00","DUNWOD","479","12"
"2022/01/01 07:00:00","GENESE","874","12"
"2022/01/01 07:00:00","HUD VL","818","12"
"2022/01/01 07:00:00","LONGIL","1659","12"
"2022/01/01 07:00:00","MHK VL","608","12"
"2022/01/01 07:00:00","MILLWD","246","12"
"2022/01/01 07:00:00","N.Y.C.","4263","12"
"2022/01/01 07:00:00","NORTH","631","12"
"2022/01/01 07:00:00","WEST","1348","12"
"2022/01/01 08:00:00","CAPITL","1137","13"
"2022/01/01 08:00:00","CENTRL","1492","13"
"2022/01/01 08:00:00","DUNWOD","492","13"
"2022/01/01 08:00:00","GENESE","893","13"
"2022/01/01 08:00:00","HUD VL","853","13"
"2022/01/01 08:00:00","LONGIL","1727","13"
"2022/01/01 08:00:00","MHK VL","635","13"
"2022/01/01 08:00:00","MILLWD","269","13"
"2022/01/01 08:00:00","N.Y.C.","4325","13"
"2022/01/01 08:00:00","NORTH","645","13"
"2022/01/01 08:00:00","WEST","1358","13"
"2022/01/01 09:00:00","CAPITL","1192","14"
"2022/01/01 09:00:00","CENTRL","1564","14"
"2022/01/01 09:00:00","DUNWOD","518","14"
"2022/01/01 09:00:00","GENESE","924","14"
"2022/01/01 09:00:00","HUD VL","898","14"
"2022/01/01 09:00:00","LONGIL","1830","14"
"2022/01/01 09:00:00","MHK VL","656","14"
"2022/01/01 09:00:00","MILLWD","294","14"
"2022/01/01 09:00:00","N.Y.C.","4458","14"
"2022/01/01 09:00:00","NORTH","655","14"
"2022/01/01 09:00:00","WEST","1391","14"
"2022/01/01 10:00:00","CAPITL","1222","15"
"2022/01/01 10:00:00","CENTRL","1607","15"
"2022/01/01 10:00:00","DUNWOD","539","15"
"2022/01/01 10:00:00","GENESE","945","15"
"2022/01/01 10:00:00","HUD VL","940","15"
"2022/01/01 10:00:00","LONGIL","1926","15"
"2022/01/01 10:00:00","MHK VL","668","15"
"2022/01/01 10:00:00","MILLWD","309","15"
"2022/01/01 10:00:00","N.Y.C.","4622","15"
"2022/01/01 10:00:00","NORTH","657","15"
