"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2022/01/01 00:00:00","MHK VL","61756","710.3388"
"2022/01/01 01:00:00","MHK VL","61756","689.7622"
"2022/01/01 02:00:00","MHK VL","61756","664.859"
"2022/01/01 03:00:00","MHK VL","61756","659.5616"
"2022/01/01 04:00:00","MHK VL","61756","656.204"
"2022/01/01 05:00:00","MHK VL","61756","671.18"
"2022/01/01 06:00:00","MHK VL","61756","699.0625"
"2022/01/01 07:00:00","MHK VL","61756","724.3428"
"2022/01/01 08:00:00","MHK VL","61756","757.0894"
"2022/01/01 09:00:00","MHK VL","61756","809.8251"
"2022/01/01 10:00:00","MHK VL","61756","838.3807"
"2022/01/01 11:00:00","MHK VL","61756","847.7269"
"2022/01/01 12:00:00","MHK VL","61756","851.4783"
"2022/01/01 13:00:00","MHK VL","61756","851.038"
"2022/01/01 14:00:00","MHK VL","61756","841.9876"
"2022/01/01 15:00:00","MHK VL","61756","851.4091"
"2022/01/01 16:00:00","MHK VL","61756","895.1163"
"2022/01/01 17:00:00","MHK VL","61756","946.3516"
"2022/01/01 18:00:00","MHK VL","61756","918.3714"
"2022/01/01 19:00:00","MHK VL","61756","880.716"
"2022/01/01 20:00:00","MHK VL","61756","849.6399"
"2022/01/01 21:00:00","MHK VL","61756","812.3069"
"2022/01/01 22:00:00","MHK VL","61756","770.5299"
"2022/01/01 23:00:00","MHK VL","61756","723.227"
"2022/01/02 00:00:00","MHK VL","61756","699.2068"
"2022/01/02 01:00:00","MHK VL","61756","676.7785"
"2022/01/02 02:00:00","MHK VL","61756","664.2642"
"2022/01/02 03:00:00","MHK VL","61756","660.1121"
"2022/01/02 04:00:00","MHK VL","61756","664.7444"
"2022/01/02 05:00:00","MHK VL","61756","686.9701"
"2022/01/02 06:00:00","MHK VL","61756","723.2352"
"2022/01/02 07:00:00","MHK VL","61756","770.3468"
"2022/01/02 08:00:00","MHK VL","61756","818.7778"
"2022/01/02 09:00:00","MHK VL","61756","868.7963"
"2022/01/02 10:00:00","MHK VL","61756","922.9003"
"2022/01/02 11:00:00","MHK VL","61756","940.5107"
"2022/01/02 12:00:00","MHK VL","61756","937.6446"
"2022/01/02 13:00:00","MHK VL","61756","930.403"
"2022/01/02 14:00:00","MHK VL","61756","934.4454"
"2022/01/02 15:00:00","MHK VL","61756","957.46"
"2022/01/02 16:00:00","MHK VL","61756","1016.319"
"2022/01/02 17:00:00","MHK VL","61756","1085.6244"
"2022/01/02 18:00:00","MHK VL","61756","1087.252"
"2022/01/02 19:00:00","MHK VL","61756","1062.5095"
"2022/01/02 20:00:00","MHK VL","61756","1022.2805"
"2022/01/02 21:00:00","MHK VL","61756","971.98"
"2022/01/02 22:00:00","MHK VL","61756","910.6024"
"2022/01/02 23:00:00","MHK VL","61756","862.2671"
"2022/01/03 00:00:00","MHK VL","61756","844.6685"
"2022/01/03 01:00:00","MHK VL","61756","831.2852"
"2022/01/03 02:00:00","MHK VL","61756","829.8871"
"2022/01/03 03:00:00","MHK VL","61756","831.4514"
"2022/01/03 04:00:00","MHK VL","61756","853.9853"
"2022/01/03 05:00:00","MHK VL","61756","918.4753"
"2022/01/03 06:00:00","MHK VL","61756","1041.1395"
"2022/01/03 07:00:00","MHK VL","61756","1117.5576"
"2022/01/03 08:00:00","MHK VL","61756","1142.6144"
"2022/01/03 09:00:00","MHK VL","61756","1149.0075"
"2022/01/03 10:00:00","MHK VL","61756","1155.8199"
"2022/01/03 11:00:00","MHK VL","61756","1149.2757"
"2022/01/03 12:00:00","MHK VL","61756","1139.0587"
"2022/01/03 13:00:00","MHK VL","61756","1123.8307"
"2022/01/03 14:00:00","MHK VL","61756","1121.4584"
"2022/01/03 15:00:00","MHK VL","61756","1118.9295"
"2022/01/03 16:00:00","MHK VL","61756","1158.145"
"2022/01/03 17:00:00","MHK VL","61756","1224.3453"
"2022/01/03 18:00:00","MHK VL","61756","1227.1437"
"2022/01/03 19:00:00","MHK VL","61756","1206.2809"
"2022/01/03 20:00:00","MHK VL","61756","1182.2082"
"2022/01/03 21:00:00","MHK VL","61756","1134.7912"
"2022/01/03 22:00:00","MHK VL","61756","1075.2685"
"2022/01/03 23:00:00","MHK VL","61756","1013.3325"
"2022/01/04 00:00:00","MHK VL","61756","982.3101"
"2022/01/04 01:00:00","MHK VL","61756","963.1807"
"2022/01/04 02:00:00","MHK VL","61756","953.6951"
"2022/01/04 03:00:00","MHK VL","61756","953.2741"
"2022/01/04 04:00:00","MHK VL","61756","960.0112"
"2022/01/04 05:00:00","MHK VL","61756","1025.6768"
"2022/01/04 06:00:00","MHK VL","61756","1121.7877"
"2022/01/04 07:00:00","MHK VL","61756","1175.3805"
"2022/01/04 08:00:00","MHK VL","61756","1207.0578"
"2022/01/04 09:00:00","MHK VL","61756","1187.7418"
"2022/01/04 10:00:00","MHK VL","61756","1141.4956"
"2022/01/04 11:00:00","MHK VL","61756","1104.5064"
"2022/01/04 12:00:00","MHK VL","61756","1079.6966"
"2022/01/04 13:00:00","MHK VL","61756","1071.0957"
"2022/01/04 14:00:00","MHK VL","61756","1072.6127"
"2022/01/04 15:00:00","MHK VL","61756","1087.3767"
"2022/01/04 16:00:00","MHK VL","61756","1138.4484"
"2022/01/04 17:00:00","MHK VL","61756","1209.8083"
"2022/01/04 18:00:00","MHK VL","61756","1209.3228"
"2022/01/04 19:00:00","MHK VL","61756","1183.5235"
"2022/01/04 20:00:00","MHK VL","61756","1132.8694"
"2022/01/04 21:00:00","MHK VL","61756","1077.0514"
"2022/01/04 22:00:00","MHK VL","61756","999.2681"
"2022/01/04 23:00:00","MHK VL","61756","953.2509"
"2022/01/05 00:00:00","MHK VL","61756","914.191"
"2022/01/05 01:00:00","MHK VL","61756","888.7392"
"2022/01/05 02:00:00","MHK VL","61756","872.3423"
"2022/01/05 03:00:00","MHK VL","61756","869.5207"
"2022/01/05 04:00:00","MHK VL","61756","890.2255"
"2022/01/05 05:00:00","MHK VL","61756","945.1902"
"2022/01/05 06:00:00","MHK VL","61756","1034.3517"
"2022/01/05 07:00:00","MHK VL","61756","1081.4804"
"2022/01/05 08:00:00","MHK VL","61756","1088.75"
"2022/01/05 09:00:00","MHK VL","61756","1086.4217"
"2022/01/05 10:00:00","MHK VL","61756","1081.8018"
"2022/01/05 11:00:00","MHK VL","61756","1063.8602"
"2022/01/05 12:00:00","MHK VL","61756","1058.8998"
"2022/01/05 13:00:00","MHK VL","61756","1045.9319"
"2022/01/05 14:00:00","MHK VL","61756","1061.4942"
"2022/01/05 15:00:00","MHK VL","61756","1061.2414"
"2022/01/05 16:00:00","MHK VL","61756","1092.5016"
"2022/01/05 17:00:00","MHK VL","61756","1139.8503"
"2022/01/05 18:00:00","MHK VL","61756","1127.5091"
"2022/01/05 19:00:00","MHK VL","61756","1105.4184"
"2022/01/05 20:00:00","MHK VL","61756","1061.6921"
"2022/01/05 21:00:00","MHK VL","61756","999.5044"
"2022/01/05 22:00:00","MHK VL","61756","923.7861"
"2022/01/05 23:00:00","MHK VL","61756","883.7556"
"2022/01/06 00:00:00","MHK VL","61756","858.8562"
"2022/01/06 01:00:00","MHK VL","61756","839.1856"
"2022/01/06 02:00:00","MHK VL","61756","839.1118"
"2022/01/06 03:00:00","MHK VL","61756","841.8726"
"2022/01/06 04:00:00","MHK VL","61756","873.6481"
"2022/01/06 05:00:00","MHK VL","61756","930.2014"
"2022/01/06 06:00:00","MHK VL","61756","1038.6604"
"2022/01/06 07:00:00","MHK VL","61756","1099.1704"
"2022/01/06 08:00:00","MHK VL","61756","1133.3627"
"2022/01/06 09:00:00","MHK VL","61756","1136.1252"
"2022/01/06 10:00:00","MHK VL","61756","1137.4377"
"2022/01/06 11:00:00","MHK VL","61756","1122.8252"
"2022/01/06 12:00:00","MHK VL","61756","1118.4459"
"2022/01/06 13:00:00","MHK VL","61756","1108.4196"
"2022/01/06 14:00:00","MHK VL","61756","1111.1415"
"2022/01/06 15:00:00","MHK VL","61756","1115.3127"
"2022/01/06 16:00:00","MHK VL","61756","1130.443"
"2022/01/06 17:00:00","MHK VL","61756","1169.6399"
"2022/01/06 18:00:00","MHK VL","61756","1159.7136"
"2022/01/06 19:00:00","MHK VL","61756","1143.4455"
"2022/01/06 20:00:00","MHK VL","61756","1112.7009"
"2022/01/06 21:00:00","MHK VL","61756","1079.6511"
"2022/01/06 22:00:00","MHK VL","61756","1028.0847"
"2022/01/06 23:00:00","MHK VL","61756","983.0326"
"2022/01/07 00:00:00","MHK VL","61756","943.1836"
"2022/01/07 01:00:00","MHK VL","61756","910.4008"
"2022/01/07 02:00:00","MHK VL","61756","884.8361"
"2022/01/07 03:00:00","MHK VL","61756","881.7153"
