"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2021/01/01 00:00:00","CAPITL","1213","5"
"2021/01/01 00:00:00","CENTRL","1584","5"
"2021/01/01 00:00:00","DUNWOD","560","5"
"2021/01/01 00:00:00","GENESE","954","5"
"2021/01/01 00:00:00","HUD VL","954","5"
"2021/01/01 00:00:00","LONGIL","2028","5"
"2021/01/01 00:00:00","MHK VL","714","5"
"2021/01/01 00:00:00","MILLWD","306","5"
"2021/01/01 00:00:00","N.Y.C.","4800","5"
"2021/01/01 00:00:00","NORTH","579","5"
"2021/01/01 00:00:00","WEST","1498","5"
"2021/01/01 01:00:00","CAPITL","1174","6"
"2021/01/01 01:00:00","CENTRL","1534","6"
"2021/01/01 01:00:00","DUNWOD","541","6"
"2021/01/01 01:00:00","GENESE","923","6"
"2021/01/01 01:00:00","HUD VL","914","6"
"2021/01/01 01:00:00","LONGIL","1921","6"
"2021/01/01 01:00:00","MHK VL","690","6"
"2021/01/01 01:00:00","MILLWD","294","6"
"2021/01/01 01:00:00","N.Y.C.","4687","6"
"2021/01/01 01:00:00","NORTH","577","6"
"2021/01/01 01:00:00","WEST","1460","6"
"2021/01/01 02:00:00","CAPITL","1146","7"
"2021/01/01 02:00:00","CENTRL","1496","7"
"2021/01/01 02:00:00","DUNWOD","523","7"
"2021/01/01 02:00:00","GENESE","899","7"
"2021/01/01 02:00:00","HUD VL","884","7"
"2021/01/01 02:00:00","LONGIL","1833","7"
"2021/01/01 02:00:00","MHK VL","672","7"
"2021/01/01 02:00:00","MILLWD","287","7"
"2021/01/01 02:00:00","N.Y.C.","4550","7"
"2021/01/01 02:00:00","NORTH","573","7"
"2021/01/01 02:00:00","WEST","1430","7"
"2021/01/01 03:00:00","CAPITL","1133","8"
"2021/01/01 03:00:00","CENTRL","1484","8"
"2021/01/01 03:00:00","DUNWOD","506","8"
"2021/01/01 03:00:00","GENESE","888","8"
"2021/01/01 03:00:00","HUD VL","874","8"
"2021/01/01 03:00:00","LONGIL","1775","8"
"2021/01/01 03:00:00","MHK VL","663","8"
"2021/01/01 03:00:00","MILLWD","274","8"
"2021/01/01 03:00:00","N.Y.C.","4439","8"
"2021/01/01 03:00:00","NORTH","574","8"
"2021/01/01 03:00:00","WEST","1416","8"
"2021/01/01 04:00:00","CAPITL","1136","9"
"2021/01/01 04:00:00","CENTRL","1478","9"
"2021/01/01 04:00:00","DUNWOD","499","9"
"2021/01/01 04:00:00","GENESE","887","9"
"2021/01/01 04:00:00","HUD VL","875","9"
"2021/01/01 04:00:00","LONGIL","1754","9"
"2021/01/01 04:00:00","MHK VL","667","9"
"2021/01/01 04:00:00","MILLWD","270","9"
"2021/01/01 04:00:00","N.Y.C.","4383","9"
"2021/01/01 04:00:00","NORTH","570","9"
"2021/01/01 04:00:00","WEST","1407","9"
"2021/01/01 05:00:00","CAPITL","1153","10"
"2021/01/01 05:00:00","CENTRL","1504","10"
"2021/01/01 05:00:00","DUNWOD","508","10"
"2021/01/01 05:00:00","GENESE","904","10"
"2021/01/01 05:00:00","HUD VL","892","10"
"2021/01/01 05:00:00","LONGIL","1773","10"
"2021/01/01 05:00:00","MHK VL","683","10"
"2021/01/01 05:00:00","MILLWD","273","10"
"2021/01/01 05:00:00","N.Y.C.","4415","10"
"2021/01/01 05:00:00","NORTH","573","10"
"2021/01/01 05:00:00","WEST","1413","10"
"2021/01/01 06:00:00","CAPITL","1184","11"
"2021/01/01 06:00:00","CENTRL","1556","11"
"2021/01/01 06:00:00","DUNWOD","519","11"
"2021/01/01 06:00:00","GENESE","923","11"
"2021/01/01 06:00:00","HUD VL","929","11"
"2021/01/01 06:00:00","LONGIL","1821","11"
"2021/01/01 06:00:00","MHK VL","713","11"
"2021/01/01 06:00:00","MILLWD","283","11"
"2021/01/01 06:00:00","N.Y.C.","4553","11"
"2021/01/01 06:00:00","NORTH","577","11"
"2021/01/01 06:00:00","WEST","1442","11"
"2021/01/01 07:00:00","CAPITL","1201","12"
"2021/01/01 07:00:00","CENTRL","1587","12"
"2021/01/01 07:00:00","DUNWOD","515","12"
"2021/01/01 07:00:00","GENESE","936","12"
"2021/01/01 07:00:00","HUD VL","931","12"
"2021/01/01 07:00:00","LONGIL","1813","12"
"2021/01/01 07:00:00","MHK VL","733","12"
"2021/01/01 07:00:00","MILLWD","299","12"
"2021/01/01 07:00:00","N.Y.C.","4596","12"
"2021/01/01 07:00:00","NORTH","597","12"
"2021/01/01 07:00:00","WEST","1464","12"
"2021/01/01 08:00:00","CAPITL","1217","13"
"2021/01/01 08:00:00","CENTRL","1613","13"
"2021/01/01 08:00:00","DUNWOD","513","13"
"2021/01/01 08:00:00","GENESE","946","13"
"2021/01/01 08:00:00","HUD VL","925","13"
"2021/01/01 08:00:00","LONGIL","1781","13"
"2021/01/01 08:00:00","MHK VL","748","13"
"2021/01/01 08:00:00","MILLWD","312","13"
"2021/01/01 08:00:00","N.Y.C.","4640","13"
"2021/01/01 08:00:00","NORTH","613","13"
"2021/01/01 08:00:00","WEST","1449","13"
"2021/01/01 09:00:00","CAPITL","1230","14"
"2021/01/01 09:00:00","CENTRL","1646","14"
"2021/01/01 09:00:00","DUNWOD","519","14"
"2021/01/01 09:00:00","GENESE","963","14"
"2021/01/01 09:00:00","HUD VL","924","14"
"2021/01/01 09:00:00","LONGIL","1796","14"
"2021/01/01 09:00:00","MHK VL","769","14"
"2021/01/01 09:00:00","MILLWD","316","14"
"2021/01/01 09:00:00","N.Y.C.","4722","14"
"2021/01/01 09:00:00","NORTH","622","14"
"2021/01/01 09:00:00","WEST","1462","14"
"2021/01/01 10:00:00","CAPITL","1238","15"
"2021/01/01 10:00:00","CENTRL","1675","15"
"2021/01/01 10:00:00","DUNWOD","539","15"
"2021/01/01 10:00:00","GENESE","978","15"
"2021/01/01 10:00:00","HUD VL","935","15"
"2021/01/01 10:00:00","LONGIL","1826","15"
"2021/01/01 10:00:00","MHK VL","791","15"
"2021/01/01 10:00:00","MILLWD","317","15"
"2021/01/01 10:00:00","N.Y.C.","4809","15"
"2021/01/01 10:00:00","NORTH","610","15"
"2021/01/01 10:00:00","WEST","1489","15"
"2021/01/01 11:00:00","CAPITL","1247","16"
"2021/01/01 11:00:00","CENTRL","1703","16"
"2021/01/01 11:00:00","DUNWOD","558","16"
"2021/01/01 11:00:00","GENESE","993","16"
"2021/01/01 11:00:00","HUD VL","942","16"
"2021/01/01 11:00:00","LONGIL","1873","16"
"2021/01/01 11:00:00","MHK VL","798","16"
"2021/01/01 11:00:00","MILLWD","322","16"
"2021/01/01 11:00:00","N.Y.C.","4910","16"
"2021/01/01 11:00:00","NORTH","613","16"
"2021/01/01 11:00:00","WEST","1498","16"
"2021/01/01 12:00:00","CAPITL","1250","17"
"2021/01/01 12:00:00","CENTRL","1694","17"
"2021/01/01 12:00:00","DUNWOD","573","17"
"2021/01/01 12:00:00","GENESE","996","17"
"2021/01/01 12:00:00","HUD VL","956","17"
"2021/01/01 12:00:00","LONGIL","1928","17"
"2021/01/01 12:00:00","MHK VL","793","17"
"2021/01/01 12:00:00","MILLWD","324","17"
"2021/01/01 12:00:00","N.Y.C.","4981","17"
"2021/01/01 12:00:00","NORTH","624","17"
"2021/01/01 12:00:00","WEST","1502","17"
"2021/01/01 13:00:00","CAPITL","1271","18"
"2021/01/01 13:00:00","CENTRL","1689","18"
"2021/01/01 13:00:00","DUNWOD","584","18"
"2021/01/01 13:00:00","GENESE","995","18"
"2021/01/01 13:00:00","HUD VL","973","18"
"2021/01/01 13:00:00","LONGIL","1991","18"
"2021/01/01 13:00:00","MHK VL","784","18"
"2021/01/01 13:00:00","MILLWD","327","18"
"2021/01/01 13:00:00","N.Y.C.","5007","18"
"2021/01/01 13:00:00","NORTH","618","18"
"2021/01/01 13:00:00","WEST","1495","18"
"2021/01/01 14:00:00","CAPITL","1295","19"
"2021/01/01 14:00:00","CENTRL","1685","19"
"2021/01/01 14:00:00","DUNWOD","595","19"
"2021/01/01 14:00:00","GENESE","992","19"
"2021/01/01 14:00:00","HUD VL","991","19"
"2021/01/01 14:00:00","LONGIL","2063","19"
"2021/01/01 14:00:00","MHK VL","777","19"
"2021/01/01 14:00:00","MILLWD","327","19"
"2021/01/01 14:00:00","N.Y.C.","5037","19"
"2021/01/01 14:00:00","NORTH","617","19"
"2021/01/01 14:00:00","WEST","1484","19"
"2021/01/01 15:00:00","CAPITL","1328","20"
"2021/01/01 15:00:00","CENTRL","1699","20"
"2021/01/01 15:00:00","DUNWOD","608","20"
"2021/01/01 15:00:00","GENESE","1010","20"
"2021/01/01 15:00:00","HUD VL","1021","20"
"2021/01/01 15:00:00","LONGIL","2140","20"
"2021/01/01 15:00:00","MHK VL","793","20"
"2021/01/01 15:00:00","MILLWD","330","20"
"2021/01/01 15:00:00","N.Y.C.","5081","20"
"2021/01/01 15:00:00","NORTH","613","20"
"2021/01/01 15:00:00","WEST","1500","20"
"2021/01/01 16:00:00","CAPITL","1402","21"
"2021/01/01 16:00:00","CENTRL","1770","21"
"2021/01/01 16:00:00","DUNWOD","638","21"
"2021/01/01 16:00:00","GENESE","1062","21"
"2021/01/01 16:00:00","HUD VL","1083","21"
"2021/01/01 16:00:00","LONGIL","2284","21"
"2021/01/01 16:00:00","MHK VL","833","21"
"2021/01/01 16:00:00","MILLWD","353","21"
"2021/01/01 16:00:00","N.Y.C.","5200","21"
"2021/01/01 16:00:00","NORTH","634","21"
"2021/01/01 16:00:00","WEST","1554","21"
"2021/01/01 17:00:00","CAPITL","1477","22"
"2021/01/01 17:00:00","CENTRL","1853","22"
"2021/01/01 17:00:00","DUNWOD","671","22"
"2021/01/01 17:00:00","GENESE","1128","22"
"2021/01/01 17:00:00","HUD VL","1152","22"
"2021/01/01 17:00:00","LONGIL","2442","22"
"2021/01/01 17:00:00","MHK VL","872","22"
"2021/01/01 17:00:00","MILLWD","380","22"
"2021/01/01 17:00:00","N.Y.C.","5359","22"
"2021/01/01 17:00:00","NORTH","661","22"
"2021/01/01 17:00:00","WEST","1653","22"
"2021/01/01 18:00:00","CAPITL","1445","23"
"2021/01/01 18:00:00","CENTRL","1828","23"
"2021/01/01 18:00:00","DUNWOD","665","23"
"2021/01/01 18:00:00","GENESE","1090","23"
"2021/01/01 18:00:00","HUD VL","1131","23"
"2021/01/01 18:00:00","LONGIL","2405","23"
"2021/01/01 18:00:00","MHK VL","846","23"
"2021/01/01 18:00:00","MILLWD","378","23"
"2021/01/01 18:00:00","N.Y.C.","5352","23"
"2021/01/01 18:00:00","NORTH","647","23"
"2021/01/01 18:00:00","WEST","1634","23"
"2021/01/01 19:00:00","CAPITL","1404","0"
"2021/01/01 19:00:00","CENTRL","1783","0"
"2021/01/01 19:00:00","DUNWOD","653","0"
"2021/01/01 19:00:00","GENESE","1067","0"
"2021/01/01 19:00:00","HUD VL","1109","0"
"2021/01/01 19:00:00","LONGIL","2345","0"
"2021/01/01 19:00:00","MHK VL","820","0"
"2021/01/01 19:00:00","MILLWD","365","0"
"2021/01/01 19:00:00","N.Y.C.","5307","0"
"2021/01/01 19:00:00","NORTH","640","0"
"2021/01/01 19:00:00","WEST","1621","0"
"2021/01/01 20:00:00","CAPITL","1349","1"
"2021/01/01 20:00:00","CENTRL","1741","1"
"2021/01/01 20:00:00","DUNWOD","637","1"
"2021/01/01 20:00:00","GENESE","1030","1"
"2021/01/01 20:00:00","HUD VL","1079","1"
"2021/01/01 20:00:00","LONGIL","2271","1"
"2021/01/01 20:00:00","MHK VL","802","1"
"2021/01/01 20:00:00","MILLWD","350","1"
"2021/01/01 20:00:00","N.Y.C.","5217","1"
"2021/01/01 20:00:00","NORTH","634","1"
"2021/01/01 20:00:00","WEST","1592","1"
"2021/01/01 21:00:00","CAPITL","1298","2"
"2021/01/01 21:00:00","CENTRL","1679","2"
"2021/01/01 21:00:00","DUNWOD","618","2"
"2021/01/01 21:00:00","GENESE","992","2"
"2021/01/01 21:00:00","HUD VL","1043","2"
"2021/01/01 21:00:00","LONGIL","2178","2"
"2021/01/01 21:00:00","MHK VL","769","2"
"2021/01/01 21:00:00","MILLWD","330","2"
"2021/01/01 21:00:00","N.Y.C.","5122","2"
"2021/01/01 21:00:00","NORTH","614","2"
"2021/01/01 21:00:00","WEST","1548","2"
"2021/01/01 22:00:00","CAPITL","1237","3"
"2021/01/01 22:00:00","CENTRL","1605","3"
"2021/01/01 22:00:00","DUNWOD","590","3"
"2021/01/01 22:00:00","GENESE","948","3"
"2021/01/01 22:00:00","HUD VL","988","3"
"2021/01/01 22:00:00","LONGIL","2062","3"
"2021/01/01 22:00:00","MHK VL","721","3"
"2021/01/01 22:00:00","MILLWD","306","3"
"2021/01/01 22:00:00","N.Y.C.","4965","3"
"2021/01/01 22:00:00","NORTH","598","3"
"2021/01/01 22:00:00","WEST","1485","3"
"2021/01/01 23:00:00","CAPITL","1178","4"
"2021/01/01 23:00:00","CENTRL","1536","4"
"2021/01/01 23:00:00","DUNWOD","559","4"
"2021/01/01 23:00:00","GENESE","908","4"
"2021/01/01 23:00:00","HUD VL","930","4"
"2021/01/01 23:00:00","LONGIL","1927","4"
"2021/01/01 23:00:00","MHK VL","686","4"
"2021/01/01 23:00:00","MILLWD","285","4"
"2021/01/01 23:00:00","N.Y.C.","4754","4"
"2021/01/01 23:00:00","NORTH","585","4"
"2021/01/01 23:00:00","WEST","1433","4"
"2021/01/02 00:00:00","CAPITL","1141","5"
"2021/01/02 00:00:00","CENTRL","1482","5"
"2021/01/02 00:00:00","DUNWOD","535","5"
"2021/01/02 00:00:00","GENESE","878","5"
"2021/01/02 00:00:00","HUD VL","908","5"
"2021/01/02 00:00:00","LONGIL","1818","5"
"2021/01/02 00:00:00","MHK VL","662","5"
"2021/01/02 00:00:00","MILLWD","271","5"
"2021/01/02 00:00:00","N.Y.C.","4567","5"
"2021/01/02 00:00:00","NORTH","584","5"
"2021/01/02 00:00:00","WEST","1386","5"
"2021/01/02 01:00:00","CAPITL","1107","6"
"2021/01/02 01:00:00","CENTRL","1440","6"
"2021/01/02 01:00:00","DUNWOD","514","6"
"2021/01/02 01:00:00","GENESE","854","6"
"2021/01/02 01:00:00","HUD VL","875","6"
"2021/01/02 01:00:00","LONGIL","1729","6"
"2021/01/02 01:00:00","MHK VL","639","6"
"2021/01/02 01:00:00","MILLWD","258","6"
"2021/01/02 01:00:00","N.Y.C.","4417","6"
"2021/01/02 01:00:00","NORTH","575","6"
"2021/01/02 01:00:00","WEST","1352","6"
"2021/01/02 02:00:00","CAPITL","1091","7"
"2021/01/02 02:00:00","CENTRL","1420","7"
"2021/01/02 02:00:00","DUNWOD","498","7"
"2021/01/02 02:00:00","GENESE","841","7"
"2021/01/02 02:00:00","HUD VL","856","7"
"2021/01/02 02:00:00","LONGIL","1671","7"
"2021/01/02 02:00:00","MHK VL","626","7"
"2021/01/02 02:00:00","MILLWD","251","7"
"2021/01/02 02:00:00","N.Y.C.","4312","7"
"2021/01/02 02:00:00","NORTH","569","7"
"2021/01/02 02:00:00","WEST","1338","7"
"2021/01/02 03:00:00","CAPITL","1087","8"
"2021/01/02 03:00:00","CENTRL","1411","8"
"2021/01/02 03:00:00","DUNWOD","487","8"
"2021/01/02 03:00:00","GENESE","836","8"
"2021/01/02 03:00:00","HUD VL","848","8"
"2021/01/02 03:00:00","LONGIL","1640","8"
"2021/01/02 03:00:00","MHK VL","623","8"
"2021/01/02 03:00:00","MILLWD","245","8"
"2021/01/02 03:00:00","N.Y.C.","4244","8"
"2021/01/02 03:00:00","NORTH","572","8"
"2021/01/02 03:00:00","WEST","1330","8"
"2021/01/02 04:00:00","CAPITL","1093","9"
"2021/01/02 04:00:00","CENTRL","1419","9"
"2021/01/02 04:00:00","DUNWOD","486","9"
"2021/01/02 04:00:00","GENESE","841","9"
"2021/01/02 04:00:00","HUD VL","850","9"
"2021/01/02 04:00:00","LONGIL","1634","9"
"2021/01/02 04:00:00","MHK VL","628","9"
"2021/01/02 04:00:00","MILLWD","244","9"
"2021/01/02 04:00:00","N.Y.C.","4223","9"
"2021/01/02 04:00:00","NORTH","573","9"
"2021/01/02 04:00:00","WEST","1338","9"
"2021/01/02 05:00:00","CAPITL","1110","10"
"2021/01/02 05:00:00","CENTRL","1448","10"
"2021/01/02 05:00:00","DUNWOD","497","10"
"2021/01/02 05:00:00","GENESE","862","10"
"2021/01/02 05:00:00","HUD VL","864","10"
"2021/01/02 05:00:00","LONGIL","1660","10"
"2021/01/02 05:00:00","MHK VL","644","10"
"2021/01/02 05:00:00","MILLWD","248","10"
"2021/01/02 05:00:00","N.Y.C.","4278","10"
"2021/01/02 05:00:00","NORTH","580","10"
"2021/01/02 05:00:00","WEST","1362","10"
"2021/01/02 06:00:00","CAPITL","1134","11"
"2021/01/02 06:00:00","CENTRL","1482","11"
"2021/01/02 06:00:00","DUNWOD","506","11"
"2021/01/02 06:00:00","GENESE","890","11"
"2021/01/02 06:00:00","HUD VL","881","11"
"2021/01/02 06:00:00","LONGIL","1699","11"
"2021/01/02 06:00:00","MHK VL","662","11"
"2021/01/02 06:00:00","MILLWD","254","11"
