MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
02/01/2021 07:00:00,4884.550,609.155,769.856,102.507,265.780,1661.663,352.514,989.481,1830.571,3467.598,1210.928,541.784,353.936,3448.534,3577.818,1092.152,3311.367
02/01/2021 08:00:00,4878.310,604.265,770.947,100.305,260.620,1646.076,348.198,987.466,1835.190,3442.774,1194.345,542.719,348.090,3459.607,3590.768,1097.645,3275.235
02/01/2021 09:00:00,4997.579,603.453,785.810,99.433,260.963,1635.774,346.274,997.896,1848.924,3454.260,1190.309,542.371,347.234,3464.204,3618.102,1114.341,3273.711
02/01/2021 10:00:00,5094.000,615.711,693.335,100.742,262.668,1669.066,348.238,1007.357,1861.283,3505.868,1195.832,548.225,349.564,3472.715,3614.842,1130.313,3301.840
02/01/2021 11:00:00,5297.641,642.069,704.929,104.062,267.196,1740.540,357.509,1042.598,1913.143,3597.028,1227.513,558.941,359.453,3518.972,3659.767,1155.319,3374.659
02/01/2021 12:00:00,5684.448,679.551,726.284,110.171,278.333,1838.035,385.826,1106.495,2018.365,3786.538,1305.061,579.140,380.983,3607.818,3777.300,1208.094,3555.101
02/01/2021 13:00:00,6231.601,745.879,751.681,119.043,295.484,1986.445,427.622,1189.662,2159.149,4084.111,1412.078,625.010,414.666,3772.826,3977.380,1286.466,3838.142
02/01/2021 14:00:00,6537.166,790.584,766.539,124.731,306.415,2109.626,466.170,1243.727,2295.706,4287.255,1494.596,655.771,442.026,3903.368,4114.534,1313.080,4036.673
02/01/2021 15:00:00,6480.141,797.057,771.984,126.386,308.523,2137.593,470.790,1256.632,2285.985,4247.572,1508.869,668.379,448.400,3887.156,4105.742,1268.299,4068.997
02/01/2021 16:00:00,6263.580,791.746,771.340,128.524,312.622,2153.740,470.149,1263.000,2247.135,4131.979,1517.833,668.228,454.055,3810.407,4030.890,1201.626,4084.144
02/01/2021 17:00:00,5988.262,773.363,762.676,129.271,317.962,2160.559,469.553,1259.694,2204.013,4034.842,1521.536,657.475,455.706,3716.036,3987.874,1136.651,4037.943
02/01/2021 18:00:00,5690.094,736.908,752.020,130.042,314.709,2144.452,465.074,1246.952,2165.682,3895.848,1515.457,634.442,450.516,3649.285,3906.891,1073.455,3964.879
02/01/2021 19:00:00,5429.344,703.924,739.600,127.460,313.186,2114.240,453.953,1223.753,2067.134,3788.910,1499.868,638.803,443.530,3574.598,3860.813,1013.477,3874.533
02/01/2021 20:00:00,5248.614,673.054,731.761,125.039,306.727,2061.617,442.315,1191.932,2020.334,3673.770,1477.997,636.726,435.550,3513.775,3849.493,972.524,3800.061
02/01/2021 21:00:00,5056.618,635.827,725.296,122.369,301.997,1996.206,424.872,1158.477,1960.858,3560.451,1453.502,630.581,417.406,3472.100,3810.660,940.549,3716.243
02/01/2021 22:00:00,4930.025,619.884,709.793,116.703,289.690,1947.178,417.957,1139.662,1978.218,3469.633,1424.093,627.756,402.705,3398.583,3813.713,924.023,3667.725
02/01/2021 23:00:00,4958.109,627.799,702.743,118.927,287.922,1938.680,427.005,1148.353,2035.506,3450.087,1434.395,632.352,401.970,3293.546,3884.132,935.354,3650.549
02/02/2021 00:00:00,5148.656,672.793,711.972,129.743,294.909,2047.581,449.212,1210.745,2087.894,3544.565,1500.463,644.438,421.454,3318.891,3959.051,969.531,3734.524
02/02/2021 01:00:00,5557.053,722.569,733.700,135.923,307.393,2131.302,471.042,1255.514,2161.677,3775.711,1565.813,663.909,441.770,3490.302,4012.370,1067.174,3925.385
02/02/2021 02:00:00,5700.074,728.921,739.484,134.373,310.495,2084.318,461.996,1242.019,2151.207,3839.416,1541.241,667.369,436.342,3488.229,3953.671,1113.159,3940.207
02/02/2021 03:00:00,5745.094,729.309,742.172,130.444,308.158,2050.247,450.384,1222.086,2152.573,3844.161,1505.918,660.487,428.135,3466.159,3885.349,1135.448,3909.617
02/02/2021 04:00:00,5669.081,713.992,780.937,125.222,299.732,1997.191,434.160,1185.724,2064.889,3793.799,1449.012,653.665,415.466,3433.458,3770.651,1133.295,3820.607
02/02/2021 05:00:00,5480.339,692.757,776.350,116.989,291.944,1903.338,406.584,1123.363,2025.515,3678.418,1366.638,610.601,396.820,3348.273,3697.897,1110.984,3690.120
02/02/2021 06:00:00,5313.008,678.266,767.207,110.284,281.726,1820.849,384.665,1085.056,1972.540,3552.986,1300.752,606.567,378.935,3273.057,3599.484,1088.614,3553.914
02/02/2021 07:00:00,5241.311,670.534,785.231,105.869,276.741,1776.558,373.444,1058.751,1901.963,3472.965,1262.801,599.789,368.392,3224.480,3495.729,1081.834,3455.022
02/02/2021 08:00:00,5250.987,673.608,804.139,102.767,268.585,1752.400,369.239,1055.332,1864.587,3415.086,1245.516,589.894,364.164,3203.069,3512.192,1086.216,3423.896
02/02/2021 09:00:00,5285.638,679.567,792.542,102.429,261.645,1732.730,368.942,1046.501,1909.074,3441.368,1245.385,581.077,363.015,3223.944,3526.351,1094.403,3395.033
02/02/2021 10:00:00,5349.350,687.862,759.229,103.644,263.573,1731.712,371.180,1055.445,1914.926,3459.709,1250.466,583.393,365.672,3294.575,3525.446,1097.475,3409.791
02/02/2021 11:00:00,5488.862,706.811,764.520,106.461,268.551,1793.081,379.802,1069.267,1943.812,3539.497,1285.358,595.645,372.563,3365.474,3537.376,1119.275,3466.539
02/02/2021 12:00:00,5811.488,748.129,734.614,112.416,278.316,1885.775,406.137,1126.474,2010.746,3691.613,1356.634,613.227,393.724,3498.429,3627.216,1158.782,3631.131
02/02/2021 13:00:00,6266.858,809.301,756.589,120.521,293.630,2033.915,450.286,1226.808,2163.627,3953.063,1469.355,642.510,427.447,3659.174,3843.728,1225.001,3900.128
02/02/2021 14:00:00,6498.994,834.302,765.158,125.926,311.553,2176.584,482.327,1265.630,2257.258,4134.301,1550.255,675.069,446.955,3748.398,4018.049,1248.605,4058.449
02/02/2021 15:00:00,6398.240,814.479,771.332,128.517,317.229,2188.797,485.597,1293.450,2223.878,4105.978,1556.488,666.630,451.243,3701.998,4013.139,1208.512,4077.880
02/02/2021 16:00:00,6152.957,778.019,764.425,130.541,317.243,2216.816,486.231,1292.447,2178.199,3961.550,1561.777,654.201,449.978,3707.609,3982.795,1148.516,3990.735
02/02/2021 17:00:00,5845.560,738.941,750.324,129.137,320.512,2202.472,482.714,1277.598,2153.990,3850.395,1558.134,649.540,440.623,3632.648,3877.512,1081.474,3943.206
02/02/2021 18:00:00,5555.462,691.456,742.529,126.022,317.379,2162.019,476.653,1234.591,2113.948,3742.842,1542.800,642.360,415.078,3577.194,3795.793,1023.835,3870.932
02/02/2021 19:00:00,5293.577,640.012,730.092,116.350,309.533,2063.657,467.935,1170.547,2046.883,3636.035,1518.634,628.124,399.693,3511.092,3734.296,972.874,3750.718
02/02/2021 20:00:00,5091.008,606.691,720.276,109.084,300.315,1959.092,459.735,1101.056,1998.827,3540.395,1483.604,621.631,386.059,3456.393,3678.297,933.652,3678.949
02/02/2021 21:00:00,4917.308,581.023,713.606,106.480,294.873,1871.968,453.020,1055.145,1949.866,3438.185,1449.984,608.752,372.072,3432.725,3705.314,903.920,3577.419
02/02/2021 22:00:00,4792.240,563.179,698.926,107.578,286.906,1822.727,451.352,1040.246,1892.869,3359.503,1426.838,601.771,365.161,3424.075,3605.368,893.584,3444.769
02/02/2021 23:00:00,4777.520,570.140,689.045,112.347,283.723,1826.210,457.941,1058.629,1928.532,3344.998,1435.724,593.566,366.227,3419.385,3643.027,906.434,3432.150
02/03/2021 00:00:00,4967.386,607.248,692.640,123.207,292.302,1913.807,467.961,1116.732,1963.669,3389.003,1489.517,590.449,383.023,3419.045,3754.625,947.861,3524.615
02/03/2021 01:00:00,5396.519,661.913,711.493,130.622,305.304,1989.616,475.344,1186.205,2067.441,3608.637,1547.815,617.803,407.422,3487.991,3814.611,1036.433,3736.442
02/03/2021 02:00:00,5508.316,666.536,715.953,129.101,300.500,1922.645,463.417,1186.263,2067.952,3655.532,1530.144,640.660,402.112,3551.703,3837.214,1081.596,3770.930
02/03/2021 03:00:00,5542.715,661.232,713.822,124.851,297.243,1835.143,452.227,1181.439,2058.331,3705.432,1495.923,641.585,396.437,3516.869,3811.686,1105.752,3753.185
02/03/2021 04:00:00,5462.741,645.227,718.246,119.239,291.323,1751.167,433.426,1153.305,1983.320,3651.696,1436.022,637.421,383.343,3489.520,3774.144,1107.355,3689.196
02/03/2021 05:00:00,5281.680,617.739,755.837,111.653,281.016,1653.847,404.990,1101.855,1904.840,3530.400,1359.435,603.938,364.626,3414.412,3734.700,1086.795,3610.486
02/03/2021 06:00:00,5129.471,600.457,786.591,105.479,272.319,1582.991,382.713,1062.546,1855.822,3406.853,1288.966,577.969,348.833,3349.820,3631.328,1055.245,3499.912
02/03/2021 07:00:00,5079.102,590.930,791.937,102.294,263.995,1537.209,369.344,1047.965,1829.791,3372.247,1250.354,575.497,339.714,3307.033,3498.462,1051.527,3423.213
02/03/2021 08:00:00,5080.048,589.450,785.139,101.190,261.349,1532.296,363.538,1038.270,1827.033,3346.036,1230.296,571.394,334.969,3270.110,3469.364,1055.212,3384.291
02/03/2021 09:00:00,5127.118,604.599,787.819,100.518,258.497,1528.522,361.413,1044.019,1819.650,3355.572,1224.663,570.888,335.395,3270.115,3470.274,1063.616,3376.343
02/03/2021 10:00:00,5203.328,613.794,791.922,101.780,262.852,1548.197,363.520,1056.376,1809.379,3366.264,1227.414,576.822,338.896,3264.800,3533.525,1084.715,3377.385
02/03/2021 11:00:00,5369.721,636.315,784.712,104.791,269.415,1597.584,371.451,1076.238,1855.134,3442.486,1256.457,585.143,347.101,3343.328,3646.094,1103.734,3445.786
02/03/2021 12:00:00,5743.938,681.414,746.226,110.243,282.636,1706.602,398.067,1130.858,1960.155,3608.378,1321.790,614.966,370.085,3447.957,3687.041,1145.066,3554.369
