MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
11/01/2020 06:00:00,3991.655,415.167,694.900,76.208,188.708,1316.930,256.646,744.337,1570.737,2616.898,996.846,509.499,260.449,2957.281,3453.225,793.373,2624.979
11/01/2020 07:00:00,3918.180,410.445,699.288,74.195,186.297,1289.767,252.596,737.188,1584.124,2582.254,986.024,502.617,254.334,2914.470,3446.509,787.564,2582.004
11/01/2020 08:00:00,3908.448,414.017,696.991,72.950,186.931,1276.442,251.562,729.980,1572.486,2554.642,980.204,503.121,251.327,2893.727,3481.804,788.683,2555.568
11/01/2020 09:00:00,3925.466,415.978,697.654,72.709,187.022,1280.482,251.760,728.018,1608.862,2556.785,977.232,500.889,250.819,2885.732,3500.397,794.031,2549.711
11/01/2020 10:00:00,3950.999,421.831,697.717,74.107,187.200,1292.186,254.132,737.658,1621.149,2567.068,988.406,506.309,252.071,2900.566,3525.112,798.973,2569.882
11/01/2020 11:00:00,4029.596,437.922,701.653,76.288,189.101,1318.393,261.222,758.241,1644.039,2593.324,1007.204,509.483,256.985,2941.895,3548.303,811.159,2613.271
11/01/2020 12:00:00,4134.706,454.542,708.646,79.954,195.861,1367.075,273.542,784.783,1677.146,2665.354,1033.094,514.832,267.589,2967.453,3596.215,836.283,2695.470
11/01/2020 13:00:00,4283.823,476.199,622.288,84.092,198.278,1426.785,291.329,813.353,1735.193,2748.665,1074.886,534.567,276.751,3039.487,3632.573,866.865,2788.861
11/01/2020 14:00:00,4460.208,497.639,627.895,87.143,198.598,1461.603,305.465,845.162,1778.240,2812.997,1108.054,530.542,279.992,3091.428,3542.507,896.591,2869.160
11/01/2020 15:00:00,4499.252,503.547,633.745,88.320,201.558,1504.540,315.121,872.661,1808.379,2859.916,1157.169,538.736,284.121,3141.503,3611.880,900.272,2927.220
11/01/2020 16:00:00,4457.722,494.558,639.202,87.810,204.944,1535.054,320.803,883.808,1802.144,2867.445,1191.859,548.276,287.143,3152.860,3593.214,881.452,2979.081
11/01/2020 17:00:00,4363.305,478.630,638.900,87.787,207.466,1547.148,325.023,871.205,1791.511,2843.562,1193.185,555.299,290.031,3177.973,3565.518,853.890,3006.112
11/01/2020 18:00:00,4283.146,465.354,634.725,89.219,207.962,1549.330,326.304,849.841,1756.936,2848.017,1183.667,560.850,292.805,3172.951,3541.146,839.679,3012.163
11/01/2020 19:00:00,4242.613,451.508,629.574,88.744,207.220,1527.028,328.212,830.062,1696.140,2844.804,1164.783,558.681,291.444,3175.281,3510.244,823.711,2983.733
11/01/2020 20:00:00,4216.628,440.396,631.098,87.808,204.077,1500.022,321.814,806.429,1676.593,2818.517,1147.808,550.742,287.890,3164.520,3504.681,810.552,2932.023
11/01/2020 21:00:00,4188.458,436.294,636.657,87.745,202.032,1470.839,316.227,787.172,1628.355,2818.397,1131.859,540.676,285.887,3172.778,3494.369,803.400,2889.708
11/01/2020 22:00:00,4198.786,443.678,635.035,91.374,203.242,1479.760,316.581,797.227,1638.915,2828.478,1132.698,537.597,291.660,3160.997,3531.915,803.966,2903.109
11/01/2020 23:00:00,4256.240,460.119,636.236,99.126,206.003,1518.820,327.063,827.358,1700.610,2861.797,1163.593,535.042,306.009,3147.720,3587.600,822.700,2938.741
11/02/2020 00:00:00,4428.031,501.850,646.161,108.579,216.714,1635.192,350.946,894.088,1814.789,2956.633,1247.004,550.970,332.834,3176.494,3695.986,851.787,3105.355
11/02/2020 01:00:00,4577.255,526.606,657.857,111.244,225.417,1692.583,358.336,927.816,1890.147,3095.586,1280.858,592.515,341.128,3276.940,3767.588,900.524,3218.585
11/02/2020 02:00:00,4571.456,535.501,656.383,109.460,225.913,1686.145,352.011,926.839,1876.184,3144.065,1266.718,608.321,338.063,3239.130,3768.506,906.738,3221.401
11/02/2020 03:00:00,4490.986,530.046,654.585,106.460,227.221,1650.753,342.840,911.553,1815.255,3115.358,1239.475,596.118,330.389,3163.672,3740.207,901.058,3154.651
11/02/2020 04:00:00,4353.175,519.575,658.215,101.137,226.732,1601.677,328.924,887.773,1784.461,3067.129,1200.474,585.313,318.751,3157.089,3667.447,883.419,3077.427
