MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
07/01/2020 06:00:00,5920.299,575.566,895.980,147.178,313.201,2045.756,438.329,1138.031,2438.452,4396.513,1544.629,832.786,400.070,4358.216,2818.545,1138.964,4424.948
07/01/2020 07:00:00,5616.815,538.192,874.273,137.042,302.950,1948.903,381.618,1082.531,2356.178,4131.594,1335.621,765.270,379.551,4197.737,2762.118,1078.437,4172.412
07/01/2020 08:00:00,5402.185,516.524,858.504,130.032,293.803,1843.217,356.038,1057.593,2281.700,3924.995,1243.893,704.539,366.535,4086.465,2688.402,1038.483,3997.838
07/01/2020 09:00:00,5265.766,500.849,849.581,125.394,291.266,1790.419,340.991,1021.791,2223.361,3853.719,1189.064,690.056,358.611,4021.484,2649.442,1007.726,3849.174
07/01/2020 10:00:00,5216.133,497.331,803.695,126.107,292.254,1771.497,337.189,995.533,2173.007,3870.234,1183.188,685.701,357.703,3981.104,2638.887,991.447,3725.692
07/01/2020 11:00:00,5259.129,513.674,795.341,123.551,285.267,1682.863,348.385,1004.762,2215.422,3924.315,1228.410,692.561,373.006,3985.184,2678.871,987.770,3715.896
07/01/2020 12:00:00,5367.164,539.286,760.759,120.617,291.570,1575.139,372.559,1014.749,2248.105,4003.075,1283.297,720.837,389.843,4008.372,2792.436,991.835,3822.922
07/01/2020 13:00:00,5717.412,586.765,788.462,123.031,292.392,1921.523,393.627,1025.811,2404.010,4183.420,1356.748,781.984,422.397,4052.760,2941.864,1028.203,4024.099
07/01/2020 14:00:00,6177.673,640.289,826.726,125.217,293.000,1970.207,415.471,1050.615,2509.561,4547.533,1427.458,824.787,455.562,4197.503,3105.704,1091.124,4253.781
07/01/2020 15:00:00,6656.354,687.564,862.863,127.517,298.928,2010.880,443.669,1058.596,2643.215,4892.717,1515.867,857.003,476.468,4381.533,3242.506,1161.481,4483.968
07/01/2020 16:00:00,7187.901,722.516,897.616,131.554,305.374,2042.335,473.915,1106.703,2794.294,5086.032,1637.099,881.491,472.986,4601.946,3417.664,1238.323,4759.412
07/01/2020 17:00:00,7702.515,756.402,934.300,138.804,312.532,2130.729,510.788,1154.633,2894.761,5394.248,1779.088,917.276,451.197,4835.744,3542.530,1318.722,5054.254
07/01/2020 18:00:00,8065.325,768.041,951.842,151.789,338.082,2264.932,547.888,1221.098,2981.607,5710.785,1901.984,868.473,445.985,5081.143,3592.667,1377.954,5286.807
07/01/2020 19:00:00,8463.121,785.564,970.713,166.096,360.925,2440.493,577.686,1323.846,3051.729,5904.397,2011.206,841.144,443.006,5285.444,3653.821,1431.264,5488.969
07/01/2020 20:00:00,8773.682,816.594,991.097,180.083,369.745,2558.410,602.389,1403.387,3119.170,5973.051,2097.621,947.443,440.491,5448.794,3693.053,1486.016,5629.858
07/01/2020 21:00:00,9016.275,844.268,1011.351,188.657,362.206,2584.996,616.882,1467.318,3180.733,6147.234,2153.743,990.670,446.326,5581.805,3718.713,1520.330,5682.995
07/01/2020 22:00:00,8961.215,867.709,1016.934,195.031,371.306,2675.618,626.880,1477.186,3235.866,6236.192,2202.637,1001.431,467.429,5651.931,3768.748,1548.218,5680.176
07/01/2020 23:00:00,8893.681,881.034,1007.360,199.811,371.976,2757.267,627.943,1509.887,3234.928,6225.681,2223.063,996.449,502.612,5660.746,3803.148,1557.449,5678.863
07/02/2020 00:00:00,8701.129,871.484,989.683,200.883,367.202,2713.379,619.198,1504.774,3240.176,6112.400,2197.918,996.898,513.913,5611.438,3779.406,1552.436,5647.460
07/02/2020 01:00:00,8371.016,846.663,965.771,194.076,362.938,2592.908,593.764,1453.180,3203.475,5980.243,2125.841,978.015,493.233,5506.322,3753.493,1525.724,5501.771
07/02/2020 02:00:00,7966.616,807.147,939.234,181.098,339.260,2456.897,559.051,1381.479,3131.203,5729.828,2014.335,941.314,476.123,5325.468,3707.324,1465.185,5263.966
07/02/2020 03:00:00,7700.312,772.355,916.908,168.801,329.397,2372.394,532.903,1328.799,3046.335,5546.737,1923.490,922.578,465.614,5154.489,3631.430,1436.876,5093.734
07/02/2020 04:00:00,7223.881,715.163,931.083,153.473,309.550,2211.617,491.682,1230.131,2934.560,5238.931,1792.983,881.317,434.490,4955.029,3552.287,1361.855,4798.781
07/02/2020 05:00:00,6712.600,648.168,942.951,136.349,287.251,2003.162,438.040,1119.813,2774.810,4879.833,1620.544,832.474,397.519,4729.690,3318.781,1266.975,4419.792
07/02/2020 06:00:00,6283.226,593.500,917.694,122.685,271.547,1853.866,396.097,1008.380,2594.454,4555.962,1476.455,788.371,366.534,4540.387,3107.021,1187.933,4155.019
07/02/2020 07:00:00,5951.748,556.148,893.481,112.135,258.571,1734.947,366.200,934.927,2499.307,4274.694,1369.725,757.400,345.785,4369.897,2956.811,1119.919,3910.175
07/02/2020 08:00:00,5696.934,530.287,873.953,105.215,249.307,1643.922,347.915,884.698,2374.400,4100.343,1298.646,728.949,334.171,4247.943,2828.470,1071.423,3726.855
07/02/2020 09:00:00,5487.875,519.167,859.472,100.778,242.780,1596.391,335.339,868.680,2357.294,3972.061,1251.463,713.251,323.933,4183.688,2789.318,1035.673,3654.726
07/02/2020 10:00:00,5354.397,518.850,852.891,100.540,241.334,1581.969,331.517,857.889,2337.418,3891.933,1234.387,703.581,322.279,4115.848,2775.043,1011.147,3636.982
07/02/2020 11:00:00,5361.845,533.778,853.668,102.162,247.633,1639.082,340.839,865.729,2350.184,3907.768,1259.438,723.421,333.809,4115.844,2817.322,1004.322,3670.525
07/02/2020 12:00:00,5450.383,555.535,857.294,105.242,256.043,1717.052,366.856,894.414,2387.059,3941.014,1310.936,747.579,347.206,4154.800,2921.704,1008.199,3796.845
07/02/2020 13:00:00,5741.169,601.486,788.845,115.645,275.431,1893.915,408.534,987.654,2545.864,4101.080,1449.626,777.775,378.706,4188.335,3141.686,1043.253,3964.092
07/02/2020 14:00:00,6214.709,661.761,818.875,127.485,284.932,2000.442,449.113,1074.427,2668.798,4413.740,1597.242,804.895,426.489,4327.189,3345.013,1107.353,4128.323
07/02/2020 15:00:00,6750.950,736.440,855.828,138.706,296.995,2108.999,471.236,1158.483,2824.474,4774.177,1719.111,837.123,484.198,4515.919,3518.935,1187.675,4276.580
07/02/2020 16:00:00,7313.895,812.826,898.659,151.505,307.928,2246.743,490.910,1269.293,2910.904,5187.734,1836.367,871.995,539.007,4706.844,3631.229,1271.242,4569.779
07/02/2020 17:00:00,7849.740,874.227,931.045,166.847,336.961,2481.096,514.995,1378.326,3048.284,5550.071,1947.040,921.845,585.624,4924.585,3758.932,1352.826,4937.156
07/02/2020 18:00:00,8262.176,920.098,937.591,184.036,353.526,2649.170,548.894,1466.580,3123.025,5830.539,2030.819,968.234,625.956,5113.253,3848.802,1420.192,5261.797
07/02/2020 19:00:00,8359.754,950.240,916.190,198.307,368.575,2798.506,576.849,1542.089,3204.013,6000.343,2108.205,1013.188,659.572,5308.757,3841.052,1481.775,5499.061
07/02/2020 20:00:00,8266.088,970.491,909.223,207.660,378.492,2917.028,599.141,1592.517,3261.598,5857.981,2163.309,1042.232,682.850,5464.017,3871.492,1507.642,5670.171
07/02/2020 21:00:00,8221.819,975.955,895.414,214.657,386.353,2984.347,615.409,1622.043,3315.704,5767.024,2200.282,1048.909,687.928,5472.189,3909.878,1485.801,5770.602
07/02/2020 22:00:00,8089.368,917.753,885.773,218.766,382.224,3010.339,625.378,1633.896,3335.119,5732.032,2224.257,1054.660,681.233,5435.400,3897.717,1477.197,5812.121
07/02/2020 23:00:00,7936.380,809.956,867.918,222.674,373.421,3010.207,626.413,1647.218,3301.192,5646.914,2235.088,1039.131,642.020,5380.204,3862.116,1466.030,5722.248
07/03/2020 00:00:00,7718.129,759.834,859.413,219.517,362.327,2914.809,610.456,1624.299,3205.197,5454.703,2188.886,998.223,608.873,5325.605,3866.387,1435.112,5566.651
07/03/2020 01:00:00,7406.004,724.909,845.808,210.888,354.171,2749.004,579.974,1568.764,3151.018,5253.209,2098.977,948.042,558.878,5229.457,3821.718,1389.634,5343.900
07/03/2020 02:00:00,7095.988,680.475,817.405,195.640,340.259,2595.325,545.693,1471.497,3060.781,4968.993,1987.324,900.734,509.952,5060.815,3702.772,1333.177,5068.114
07/03/2020 03:00:00,6849.515,653.138,793.306,182.943,334.116,2498.459,524.246,1397.630,2969.370,4778.774,1906.695,869.187,475.400,4955.787,3607.778,1292.833,4876.314
07/03/2020 04:00:00,6460.441,604.798,812.656,165.036,315.262,2329.532,490.072,1286.955,2852.243,4492.290,1785.599,841.360,435.836,4811.712,3498.506,1233.062,4600.115
07/03/2020 05:00:00,5979.328,548.487,826.916,146.814,292.096,2115.638,444.942,1154.278,2731.534,4178.213,1633.895,825.141,398.403,4644.303,3285.723,1148.538,4280.530
07/03/2020 06:00:00,5559.972,496.868,804.511,131.484,275.041,1945.236,406.884,1041.469,2594.518,3868.387,1498.394,780.075,361.185,4475.206,3091.640,1064.270,3964.843
07/03/2020 07:00:00,5244.811,466.392,782.369,119.976,258.139,1806.991,378.850,963.332,2499.085,3602.600,1400.320,726.762,335.314,4305.087,2983.601,1005.783,3660.901
07/03/2020 08:00:00,5007.997,442.774,768.514,111.350,251.708,1702.375,359.209,909.486,2417.740,3428.611,1333.135,704.043,316.497,4185.744,2919.384,968.402,3443.487
07/03/2020 09:00:00,4836.917,428.061,759.350,106.590,242.869,1609.104,345.077,876.221,2341.287,3300.331,1291.236,682.238,303.222,4097.435,2855.460,940.788,3315.499
07/03/2020 10:00:00,4758.466,425.323,759.606,106.271,240.695,1488.782,341.315,848.599,2284.561,3216.538,1275.382,662.945,297.848,4025.025,2819.088,922.601,3201.837
07/03/2020 11:00:00,4751.770,435.770,760.393,106.540,243.554,1591.729,345.462,861.386,2275.102,3231.029,1290.642,668.852,304.089,4010.845,2806.631,916.283,3185.243
07/03/2020 12:00:00,4722.936,442.449,753.949,107.205,242.504,1596.941,351.909,867.002,2280.241,3212.314,1295.955,682.079,306.093,4024.154,2845.940,918.170,3184.316
07/03/2020 13:00:00,4937.962,475.181,763.412,117.256,252.101,1681.900,372.365,939.778,2362.893,3293.493,1387.976,706.772,326.540,4045.989,3013.936,948.110,3278.989
07/03/2020 14:00:00,5310.461,531.419,740.508,133.586,272.428,1971.966,412.877,1065.449,2481.054,3583.267,1541.430,744.048,366.112,4202.757,3238.294,1019.156,3511.742
07/03/2020 15:00:00,5848.190,597.768,743.207,153.105,296.508,2200.154,444.277,1195.923,2615.773,3953.574,1716.409,762.907,419.484,4429.153,3414.945,1103.105,3807.858
07/03/2020 16:00:00,6472.770,663.539,783.616,170.895,318.904,2398.984,468.525,1315.243,2722.480,4355.073,1855.763,758.568,475.477,4660.558,3542.615,1194.116,4076.281
07/03/2020 17:00:00,7080.873,720.156,825.303,186.550,334.388,2566.711,494.563,1398.136,2820.686,4787.716,1940.707,798.850,525.433,4901.722,3647.385,1286.813,4323.539
07/03/2020 18:00:00,7607.207,769.717,864.405,197.372,346.477,2710.538,512.103,1463.858,2907.875,5144.658,2006.922,842.274,559.819,5118.122,3720.537,1374.650,4540.112
07/03/2020 19:00:00,7954.383,806.578,881.106,205.153,362.844,2824.807,522.763,1512.774,2971.008,5467.414,2052.094,882.340,584.823,5309.917,3685.273,1444.243,4748.548
07/03/2020 20:00:00,7979.729,819.158,889.857,213.748,365.710,2894.059,539.267,1556.153,3028.855,5588.723,2071.714,909.323,595.730,5435.849,3706.020,1500.163,4839.565
07/03/2020 21:00:00,7946.539,811.348,900.302,219.729,358.927,2840.265,566.447,1573.568,3074.727,5698.498,2071.342,929.417,591.184,5514.458,3762.700,1520.664,4911.844
07/03/2020 22:00:00,7851.668,806.534,910.590,214.536,341.338,2623.492,587.907,1540.308,3116.315,5786.275,2047.493,942.692,538.997,5536.272,3787.648,1533.250,4984.714
07/03/2020 23:00:00,7664.993,805.890,910.123,202.984,315.440,2400.599,594.359,1473.099,3137.766,5742.124,2064.373,938.355,517.453,5510.863,3808.173,1524.557,4996.115
07/04/2020 00:00:00,7398.299,794.661,897.187,187.158,302.499,2298.393,586.332,1401.556,3120.957,5632.124,2035.676,924.556,517.097,5430.597,3845.321,1512.171,4895.654
07/04/2020 01:00:00,7088.627,761.076,877.835,179.463,297.715,2267.050,565.805,1321.879,3065.477,5449.257,1960.330,896.338,500.675,5296.450,3782.139,1469.070,4714.246
07/04/2020 02:00:00,6806.960,701.341,931.621,172.400,290.930,2191.606,530.780,1281.226,2954.541,5177.396,1858.895,856.014,475.137,5092.802,3702.168,1397.117,4446.200
07/04/2020 03:00:00,6540.866,657.275,918.764,166.203,293.108,2192.898,501.641,1236.169,2841.342,4970.573,1764.945,826.420,449.625,4961.591,3586.950,1352.550,4235.603
07/04/2020 04:00:00,6189.966,604.982,892.487,155.422,286.162,2119.229,467.768,1172.414,2724.225,4676.159,1658.336,796.240,412.873,4792.966,3471.140,1286.536,3982.797
07/04/2020 05:00:00,5781.901,549.300,859.606,142.699,274.564,1983.732,433.751,1085.608,2611.783,4382.283,1545.375,756.040,382.116,4621.465,3301.176,1209.117,3722.813
