MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
06/01/2021 06:00:00,4000.858,411.590,742.212,76.230,201.518,1252.980,272.176,672.378,1242.536,2669.903,1034.983,467.309,260.724,2904.485,2297.263,789.524,2627.835
06/01/2021 07:00:00,3842.911,396.140,740.906,72.743,198.569,1210.100,257.124,662.658,1209.051,2585.634,986.128,465.720,251.642,2865.834,2331.565,764.444,2559.996
06/01/2021 08:00:00,3761.083,390.937,679.491,71.210,192.947,1183.664,249.045,664.965,1202.847,2550.174,957.177,469.486,247.600,2846.433,2307.010,753.930,2526.799
06/01/2021 09:00:00,3718.772,396.593,649.863,71.564,190.570,1175.923,245.113,662.943,1205.625,2523.356,943.601,468.175,246.292,2837.798,2296.996,750.012,2517.309
06/01/2021 10:00:00,3732.059,406.796,652.965,72.933,194.037,1193.599,248.456,670.328,1235.381,2549.290,956.391,476.335,250.848,2831.484,2342.715,750.924,2549.573
06/01/2021 11:00:00,3908.050,436.111,672.074,76.375,203.135,1277.210,264.542,705.948,1283.975,2681.702,1008.115,494.027,266.444,2861.628,2478.950,768.598,2681.038
06/01/2021 12:00:00,4187.438,479.487,685.321,81.030,214.522,1373.153,289.481,760.855,1370.680,2858.728,1095.588,520.202,287.518,2932.944,2606.279,808.526,2881.163
06/01/2021 13:00:00,4476.375,516.812,700.128,85.341,229.751,1475.649,323.797,814.948,1526.776,3096.481,1244.108,545.362,307.784,2991.433,2845.229,861.343,3080.838
06/01/2021 14:00:00,4726.791,543.560,709.298,90.245,240.397,1556.706,350.479,852.185,1607.216,3262.588,1325.528,570.755,323.389,3056.260,2949.084,876.223,3221.083
06/01/2021 15:00:00,4945.230,563.755,728.196,94.099,245.090,1604.420,369.097,871.886,1664.396,3369.490,1397.015,582.526,335.229,3090.817,3031.018,889.217,3298.300
06/01/2021 16:00:00,5044.453,578.299,736.337,97.496,248.316,1647.247,387.856,897.657,1734.990,3462.103,1461.871,589.758,346.029,3116.941,3126.759,890.510,3382.856
06/01/2021 17:00:00,5153.917,583.530,739.223,99.808,250.678,1705.524,399.543,899.973,1785.124,3543.547,1510.105,596.769,351.656,3180.226,3202.839,902.216,3445.180
06/01/2021 18:00:00,5251.066,589.541,743.046,100.516,255.435,1739.132,413.659,909.208,1794.483,3590.360,1553.501,607.265,354.866,3242.396,3249.124,912.579,3486.305
06/01/2021 19:00:00,5290.256,589.364,745.716,101.639,258.432,1758.549,422.440,924.361,1813.890,3597.481,1603.761,618.669,356.773,3308.885,3304.076,887.884,3525.838
06/01/2021 20:00:00,5364.684,580.085,737.748,102.423,255.738,1767.706,429.178,937.448,1816.867,3552.294,1656.116,621.147,351.324,3369.637,3329.365,909.057,3528.725
06/01/2021 21:00:00,5386.039,573.681,730.503,106.877,256.107,1776.669,430.010,943.542,1777.651,3579.406,1684.200,627.495,349.031,3404.817,3361.777,933.605,3520.250
06/01/2021 22:00:00,5396.624,573.454,726.562,111.821,256.038,1788.100,425.390,947.137,1835.337,3565.311,1687.660,624.487,345.763,3428.524,3366.365,943.883,3511.339
06/01/2021 23:00:00,5338.805,575.162,722.655,113.100,255.818,1805.448,425.332,956.177,1824.077,3519.571,1659.455,611.701,342.792,3461.749,3355.175,964.480,3481.697
06/02/2021 00:00:00,5295.812,571.342,718.728,112.459,252.814,1775.928,426.508,956.835,1802.800,3503.576,1606.739,599.479,338.048,3449.427,3332.210,969.096,3451.162
06/02/2021 01:00:00,5197.851,567.238,716.441,111.116,250.806,1746.079,415.109,936.721,1803.183,3474.026,1559.052,588.903,334.237,3384.055,3324.418,962.059,3383.125
06/02/2021 02:00:00,5137.056,569.450,723.601,108.059,247.343,1712.695,401.921,913.847,1754.393,3488.149,1520.708,583.305,336.472,3302.423,3245.731,966.487,3332.015
06/02/2021 03:00:00,5063.224,556.956,814.543,106.269,254.449,1711.695,389.846,895.220,1729.082,3480.106,1492.457,580.183,328.616,3286.388,3183.556,969.975,3309.571
06/02/2021 04:00:00,4794.314,518.009,803.145,96.364,237.482,1613.753,357.154,810.094,1650.083,3342.604,1394.612,570.143,308.932,3223.126,3024.840,957.773,3148.843
06/02/2021 05:00:00,4448.053,482.573,789.980,86.014,220.869,1503.446,319.756,727.669,1551.521,3147.697,1274.358,544.506,288.761,3105.705,2813.326,912.774,2925.838
06/02/2021 06:00:00,4160.669,457.788,774.250,78.394,217.553,1411.686,291.101,668.739,1434.639,2990.383,1186.404,519.828,273.426,2988.156,2692.091,862.808,2769.209
06/02/2021 07:00:00,3962.240,438.976,763.445,73.214,208.965,1369.740,272.340,632.388,1398.702,2886.264,1130.365,505.701,263.178,2923.582,2637.791,847.114,2689.798
06/02/2021 08:00:00,3837.581,429.774,765.016,70.962,205.825,1330.758,261.239,616.114,1369.249,2811.436,1104.130,503.227,257.952,2883.808,2602.648,829.630,2635.961
06/02/2021 09:00:00,3775.873,426.835,766.184,71.013,205.752,1307.933,255.587,613.013,1353.207,2759.814,1083.925,496.949,257.080,2840.661,2590.036,812.737,2606.389
06/02/2021 10:00:00,3793.222,435.003,769.988,71.865,209.986,1309.655,258.556,635.053,1392.415,2754.857,1087.906,496.781,261.259,2831.439,2596.679,827.134,2622.453
06/02/2021 11:00:00,3944.517,463.669,684.293,75.170,217.878,1365.479,272.193,653.742,1433.541,2866.331,1124.081,514.346,277.308,2857.675,2635.387,830.256,2729.369
06/02/2021 12:00:00,4167.763,497.056,694.883,78.620,222.748,1443.729,295.942,709.972,1510.098,2989.735,1182.470,534.537,296.043,2916.907,2766.661,836.916,2886.435
06/02/2021 13:00:00,4403.157,530.515,712.182,84.066,233.576,1550.711,330.172,767.554,1603.102,3125.287,1276.957,560.225,316.664,2954.752,2914.203,848.369,3083.480
06/02/2021 14:00:00,4568.269,556.455,729.324,88.308,234.413,1625.417,357.710,814.676,1677.241,3282.124,1357.825,580.567,332.713,3014.763,3018.037,845.763,3241.658
06/02/2021 15:00:00,4768.815,572.973,740.044,89.498,249.883,1676.214,378.869,842.697,1740.719,3392.212,1434.634,595.367,344.492,3064.813,3102.791,868.424,3358.976
06/02/2021 16:00:00,4965.505,579.316,750.128,92.726,253.738,1740.093,401.142,874.436,1782.391,3513.045,1503.918,610.515,352.719,3160.990,3215.391,885.218,3489.531
06/02/2021 17:00:00,5148.159,587.848,757.234,98.157,260.104,1791.718,416.440,898.256,1810.612,3562.454,1569.949,623.264,359.140,3247.705,3307.771,913.375,3568.036
06/02/2021 18:00:00,5306.825,591.967,766.934,105.054,267.440,1836.518,432.229,935.026,1799.265,3622.117,1628.584,628.090,358.239,3341.432,3355.363,915.862,3640.603
06/02/2021 19:00:00,5484.843,594.118,775.601,109.359,270.270,1879.339,445.334,964.455,1866.714,3690.986,1692.251,643.726,362.508,3464.603,3439.517,934.288,3715.810
06/02/2021 20:00:00,5663.483,589.902,776.240,113.375,280.217,1914.429,454.769,989.095,1914.501,3788.444,1745.925,652.307,360.629,3554.843,3461.717,955.518,3782.538
06/02/2021 21:00:00,5773.780,588.335,768.484,120.105,282.685,1953.447,466.615,1030.688,1932.101,3851.434,1799.398,662.997,359.711,3630.579,3518.041,991.425,3813.093
06/02/2021 22:00:00,5774.920,589.729,767.840,126.654,284.200,1979.445,476.034,1050.478,1946.697,3929.934,1846.812,663.559,356.967,3697.406,3512.458,1014.360,3833.139
06/02/2021 23:00:00,5728.572,602.262,767.581,131.454,283.580,2004.670,483.532,1061.537,1954.279,3939.035,1869.892,650.445,351.138,3693.971,3512.549,1030.278,3811.119
06/03/2021 00:00:00,5619.912,610.927,760.205,133.082,281.202,1958.278,483.904,1053.318,1950.070,3933.569,1843.893,635.522,344.839,3638.323,3507.293,1031.735,3753.558
06/03/2021 01:00:00,5440.762,600.031,748.810,130.029,269.347,1892.483,464.170,1003.489,1907.346,3893.368,1780.195,624.693,342.061,3505.791,3491.749,1020.767,3667.824
06/03/2021 02:00:00,5305.270,594.710,747.552,122.862,256.310,1843.851,445.633,985.432,1865.973,3804.504,1699.032,602.860,343.367,3396.540,3423.785,998.635,3564.100
06/03/2021 03:00:00,5243.425,592.017,741.385,116.583,260.027,1828.241,427.458,956.360,1829.961,3705.856,1623.726,595.764,337.901,3380.057,3355.072,1007.916,3508.312
06/03/2021 04:00:00,4873.964,548.310,719.972,105.043,249.771,1718.766,388.348,859.953,1734.068,3471.117,1499.973,580.203,316.564,3276.118,3178.162,978.514,3295.780
06/03/2021 05:00:00,4492.515,504.499,695.221,91.570,230.341,1601.014,342.470,774.680,1638.831,3234.770,1357.673,563.583,294.392,3157.483,2956.476,937.771,3074.875
06/03/2021 06:00:00,4217.882,472.783,724.720,81.775,215.912,1494.279,306.948,710.361,1549.138,2990.559,1251.280,541.165,276.589,3019.683,2791.734,905.057,2887.330
06/03/2021 07:00:00,4026.577,456.547,761.981,76.013,209.170,1405.212,285.497,673.980,1480.692,2874.353,1199.162,517.593,265.316,2921.357,2676.779,867.284,2751.231
06/03/2021 08:00:00,3907.966,444.838,765.584,72.844,204.527,1346.040,273.812,657.069,1459.496,2809.964,1154.603,507.117,261.954,2869.862,2651.227,868.478,2671.414
06/03/2021 09:00:00,3845.838,440.519,763.626,72.899,200.942,1321.026,266.722,638.538,1435.380,2722.197,1132.884,503.363,260.165,2847.329,2623.420,859.220,2633.524
06/03/2021 10:00:00,3839.091,447.002,766.507,73.890,205.623,1331.271,266.431,639.776,1429.139,2707.864,1139.169,510.847,265.445,2859.786,2629.662,847.872,2651.530
06/03/2021 11:00:00,3957.733,470.619,776.346,76.353,214.382,1381.977,279.847,668.195,1454.131,2775.802,1169.267,523.192,279.099,2896.315,2683.157,853.217,2758.264
06/03/2021 12:00:00,4129.069,504.898,787.403,79.600,218.901,1458.434,301.689,705.134,1539.407,2904.323,1225.032,539.244,294.758,2935.233,2821.406,845.900,2917.339
06/03/2021 13:00:00,4368.270,545.557,808.243,86.142,236.812,1586.947,337.154,760.718,1612.829,3075.682,1327.451,559.119,315.684,2999.289,2969.923,853.127,3120.352
06/03/2021 14:00:00,4653.556,567.058,737.278,91.246,249.076,1671.615,366.437,815.489,1706.726,3294.740,1419.639,580.037,334.972,3091.485,3106.916,855.335,3321.718
06/03/2021 15:00:00,4899.805,591.330,754.037,96.986,261.662,1758.373,392.197,861.068,1777.320,3489.074,1503.921,614.484,350.006,3151.465,3230.882,888.886,3484.555
06/03/2021 16:00:00,5223.022,604.399,776.546,103.650,273.468,1857.291,419.039,908.050,1799.107,3691.658,1598.402,634.178,363.656,3234.910,3343.584,931.467,3662.237
06/03/2021 17:00:00,5551.787,633.239,799.426,112.535,285.241,1956.414,441.389,956.541,1889.511,3877.039,1682.861,656.413,378.606,3324.807,3436.116,963.822,3817.524
06/03/2021 18:00:00,5822.153,652.248,821.992,119.935,294.599,2042.062,459.710,1006.765,1935.214,4109.445,1757.636,675.081,391.425,3408.750,3513.570,997.947,3939.661
06/03/2021 19:00:00,6112.735,671.742,836.639,129.275,297.557,2145.001,478.033,1037.653,1972.270,4336.035,1829.331,695.534,405.945,3493.873,3594.475,1030.581,4084.857
06/03/2021 20:00:00,6267.836,689.965,837.506,137.760,303.931,2256.125,494.363,1052.815,2024.910,4471.049,1886.610,705.649,416.248,3578.530,3640.416,1052.718,4211.262
06/03/2021 21:00:00,6317.192,703.465,845.805,145.903,310.625,2313.731,510.026,1108.131,2091.889,4518.414,1947.159,715.230,427.941,3632.833,3703.277,1082.094,4314.071
