MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/01/2022 07:00:00,3950.636,388.867,656.087,96.166,227.045,1704.224,424.834,747.687,2228.222,2903.081,1409.336,619.031,263.546,3186.594,4545.209,936.775,3204.577
01/01/2022 08:00:00,3869.667,380.203,648.983,94.652,227.282,1692.773,424.514,753.399,2165.884,2855.510,1399.876,615.719,256.545,3167.828,4541.383,924.935,3186.078
01/01/2022 09:00:00,3767.005,372.408,651.609,93.576,225.706,1688.118,424.960,763.284,2179.524,2815.434,1399.643,613.385,250.425,3172.144,4522.231,907.678,3170.016
01/01/2022 10:00:00,3720.973,375.123,654.927,94.175,228.303,1703.409,427.001,772.329,2218.097,2797.530,1395.156,611.160,246.693,3183.884,4472.796,900.696,3180.260
01/01/2022 11:00:00,3714.701,380.933,656.266,95.583,232.809,1738.430,432.976,789.679,2230.757,2828.568,1405.913,613.871,247.665,3163.079,4503.034,911.338,3215.825
01/01/2022 12:00:00,3742.652,395.236,659.378,99.291,238.816,1794.696,442.979,816.136,2281.020,2904.820,1431.085,617.663,253.495,3185.830,4519.597,926.945,3287.817
01/01/2022 13:00:00,3845.064,414.247,664.199,104.126,245.057,1872.026,457.720,858.171,2328.781,3023.688,1462.562,629.955,260.475,3239.706,4539.920,962.827,3411.496
01/01/2022 14:00:00,3967.363,441.610,670.985,109.078,251.281,1957.145,470.088,888.827,2352.263,3182.739,1492.462,635.673,269.341,3317.906,4582.127,1016.399,3525.549
01/01/2022 15:00:00,4139.221,465.402,679.756,114.353,253.230,2031.734,483.558,933.577,2391.367,3331.525,1516.778,646.402,275.361,3373.432,4589.615,1098.522,3624.207
01/01/2022 16:00:00,4375.144,497.729,695.121,121.380,260.780,2125.506,500.895,978.975,2432.351,3506.931,1571.135,651.852,281.983,3412.111,4592.416,1172.215,3741.849
01/01/2022 17:00:00,4594.748,527.050,715.298,129.032,268.941,2203.754,520.727,1031.208,2452.282,3682.845,1622.016,658.692,296.756,3461.642,4579.728,1237.308,3829.900
01/01/2022 18:00:00,4738.894,539.577,718.691,133.822,275.392,2269.740,535.509,1075.996,2452.611,3853.043,1675.239,662.716,311.400,3485.534,4615.460,1281.793,3944.020
01/01/2022 19:00:00,4848.207,549.442,727.394,137.960,282.056,2333.352,537.748,1093.057,2446.787,3970.742,1691.856,664.655,316.202,3469.863,4571.807,1324.603,3991.406
01/01/2022 20:00:00,4954.209,565.620,734.664,139.654,284.499,2373.187,533.095,1102.736,2380.967,4081.005,1678.820,663.417,324.552,3473.559,4497.625,1344.751,4018.322
01/01/2022 21:00:00,5043.857,589.048,742.318,141.569,285.843,2392.373,527.201,1111.585,2357.486,4180.504,1664.585,666.976,329.966,3459.678,4440.022,1364.337,4046.099
01/01/2022 22:00:00,5113.751,622.050,748.931,142.139,287.690,2400.836,525.653,1107.490,2339.925,4267.709,1655.649,666.000,340.240,3502.230,4438.437,1398.319,4096.958
01/01/2022 23:00:00,5201.610,660.238,764.254,145.839,293.353,2443.203,530.531,1162.628,2380.228,4366.270,1680.131,669.895,364.592,3583.862,4480.224,1457.696,4175.920
01/02/2022 00:00:00,5381.979,711.422,799.832,152.804,305.864,2554.953,553.623,1238.154,2459.612,4544.425,1751.606,685.358,394.782,3663.261,4588.206,1545.781,4335.853
01/02/2022 01:00:00,5475.115,731.010,786.205,152.465,308.674,2565.339,551.258,1228.528,2480.149,4633.975,1744.979,693.854,399.355,3799.114,4621.391,1592.713,4363.495
01/02/2022 02:00:00,5421.634,744.243,797.284,148.889,307.316,2518.350,537.499,1217.034,2455.975,4630.331,1704.137,683.422,400.552,3845.727,4634.997,1605.177,4331.425
01/02/2022 03:00:00,5383.884,751.651,780.124,145.537,302.998,2486.327,526.765,1215.334,2452.421,4626.434,1676.849,667.256,402.036,3863.367,4646.390,1612.647,4278.543
01/02/2022 04:00:00,5330.566,749.344,777.977,141.720,298.037,2445.262,513.292,1180.141,2423.264,4597.521,1637.863,665.167,397.195,3854.480,4606.783,1629.171,4200.626
01/02/2022 05:00:00,5246.293,739.155,772.571,136.034,291.370,2374.245,491.677,1148.610,2363.122,4537.767,1587.417,644.390,389.134,3784.605,4588.488,1602.090,4088.528
01/02/2022 06:00:00,5195.722,732.072,764.619,130.403,287.031,2303.849,475.064,1126.334,2300.724,4474.510,1542.167,619.363,380.515,3720.641,4527.033,1576.226,3980.338
01/02/2022 07:00:00,5150.096,729.243,759.819,126.105,281.778,2258.329,462.962,1120.612,2301.453,4395.878,1508.570,606.631,377.413,3656.127,4486.614,1553.224,3885.572
01/02/2022 08:00:00,5139.185,734.547,755.982,123.395,279.742,2227.760,459.201,1114.103,2318.135,4361.130,1492.935,597.292,375.072,3603.729,4443.560,1539.201,3832.901
01/02/2022 09:00:00,5182.637,734.052,756.511,121.305,277.027,2218.906,460.004,1112.233,2295.783,4327.387,1486.578,597.084,373.144,3597.097,4418.877,1536.693,3806.072
01/02/2022 10:00:00,5248.348,742.861,757.558,121.070,276.952,2222.373,460.793,1109.796,2333.366,4308.473,1485.676,596.794,375.770,3578.774,4412.589,1540.686,3794.938
01/02/2022 11:00:00,5395.142,756.493,761.456,121.987,279.390,2240.005,465.105,1123.640,2354.488,4316.446,1490.525,604.466,380.432,3552.904,4422.319,1546.691,3805.452
01/02/2022 12:00:00,5608.015,780.085,764.487,124.799,283.783,2269.142,476.057,1147.557,2421.089,4369.481,1511.184,610.975,389.383,3546.181,4444.543,1565.550,3859.117
01/02/2022 13:00:00,5877.148,811.659,775.059,128.049,290.264,2325.491,490.946,1179.818,2477.608,4448.583,1543.313,626.848,403.067,3584.157,4485.239,1591.397,3960.678
01/02/2022 14:00:00,6187.568,838.905,799.352,132.071,290.329,2393.596,504.002,1221.692,2523.675,4557.220,1574.940,635.418,414.629,3649.040,4533.157,1638.449,4059.563
01/02/2022 15:00:00,6513.480,861.944,800.094,136.070,292.823,2409.640,506.662,1223.593,2509.722,4609.594,1586.302,636.369,422.717,3664.160,4544.630,1642.440,4139.118
01/02/2022 16:00:00,6741.577,857.512,802.689,138.653,294.056,2397.514,496.345,1221.077,2429.323,4610.618,1577.608,637.143,430.145,3552.731,4545.030,1597.105,4142.099
01/02/2022 17:00:00,6774.146,826.306,797.975,140.854,294.166,2376.104,486.534,1206.236,2364.868,4550.934,1568.406,626.108,434.149,3514.323,4483.689,1521.595,4123.675
01/02/2022 18:00:00,6791.644,794.569,785.649,142.201,294.970,2355.482,476.738,1185.290,2278.341,4461.829,1562.041,596.499,437.566,3397.812,4435.492,1447.587,4097.653
01/02/2022 19:00:00,6763.911,761.738,776.229,140.500,291.265,2293.777,466.828,1144.836,2187.401,4375.090,1544.474,581.522,424.603,3324.285,4352.256,1380.395,4037.850
01/02/2022 20:00:00,6645.138,729.257,768.817,136.103,286.754,2207.718,455.614,1089.034,2126.397,4224.799,1517.672,570.211,404.673,3249.444,4283.153,1314.542,3957.364
01/02/2022 21:00:00,6454.407,695.185,731.709,133.328,283.083,2156.529,446.427,1058.871,2057.227,4090.298,1495.201,568.361,392.706,3178.689,4224.457,1266.605,3878.800
01/02/2022 22:00:00,6293.816,688.270,730.195,134.170,279.973,2155.735,446.811,1033.879,2050.733,4034.066,1489.719,567.605,391.519,3136.650,4208.160,1234.469,3847.042
01/02/2022 23:00:00,6272.972,722.060,753.830,139.307,284.651,2220.737,461.827,1069.121,2079.958,4060.507,1535.170,572.122,411.807,3145.025,4262.327,1253.190,3913.085
01/03/2022 00:00:00,6629.647,790.093,776.372,151.673,300.582,2393.702,499.974,1179.896,2221.202,4294.757,1656.402,599.452,451.003,3253.911,4425.599,1340.403,4176.771
01/03/2022 01:00:00,6845.797,815.851,791.179,154.919,308.362,2452.481,509.064,1186.983,2257.546,4478.678,1687.164,617.420,459.370,3397.135,4478.538,1430.531,4307.035
01/03/2022 02:00:00,6824.735,817.531,793.227,151.267,309.333,2442.024,501.197,1157.446,2224.892,4478.008,1668.095,621.640,452.711,3483.223,4469.500,1467.071,4284.925
01/03/2022 03:00:00,6767.821,811.613,773.726,146.711,309.489,2415.823,492.511,1128.088,2227.104,4474.772,1641.335,624.845,445.939,3480.006,4444.544,1476.095,4236.360
01/03/2022 04:00:00,6674.408,807.119,774.293,141.969,311.851,2371.521,479.124,1099.251,2193.364,4434.393,1601.470,622.706,434.582,3472.852,4405.084,1478.901,4147.913
01/03/2022 05:00:00,6464.135,786.917,767.584,135.144,302.883,2297.566,456.564,1052.397,2153.971,4331.815,1540.042,611.243,418.938,3410.442,4273.766,1451.314,4009.740
01/03/2022 06:00:00,6277.448,773.800,755.890,128.896,290.589,2226.626,438.661,1026.249,2067.508,4200.071,1479.355,602.999,404.768,3350.412,4158.804,1421.566,3869.517
01/03/2022 07:00:00,6196.922,768.937,750.035,125.294,290.772,2182.468,427.559,1015.028,2121.507,4118.052,1440.725,601.608,396.866,3323.875,4081.875,1409.799,3811.350
01/03/2022 08:00:00,6181.421,768.331,744.603,123.039,291.267,2158.343,421.675,1012.395,2094.679,4107.266,1419.508,595.082,393.751,3295.188,4005.020,1397.606,3771.304
