MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
12/01/2021 07:00:00,4022.373,437.845,674.703,82.173,232.583,1457.552,288.094,702.262,1646.333,2885.596,1070.995,591.119,286.175,3419.031,3460.196,905.407,2958.345
12/01/2021 08:00:00,3980.201,432.308,668.177,80.110,229.625,1435.271,279.355,680.806,1646.363,2805.754,1047.160,584.721,277.443,3379.016,3426.069,872.618,2911.921
12/01/2021 09:00:00,3959.144,428.512,666.702,79.360,229.620,1425.774,276.670,674.518,1656.710,2802.057,1038.888,571.199,273.781,3342.926,3429.377,863.572,2925.748
12/01/2021 10:00:00,3989.533,428.785,672.216,80.384,232.344,1437.412,277.937,664.979,1653.184,2852.558,1041.811,580.106,273.485,3326.641,3435.663,865.629,2957.453
12/01/2021 11:00:00,4085.689,438.985,685.264,82.840,235.849,1471.392,288.514,680.794,1671.522,2936.994,1058.527,594.943,280.383,3360.699,3450.092,897.091,3030.060
12/01/2021 12:00:00,4329.255,469.594,701.793,88.305,247.946,1577.599,311.961,740.815,1771.121,3122.524,1120.188,600.896,300.196,3444.587,3551.910,936.360,3210.604
12/01/2021 13:00:00,4759.406,528.829,723.848,96.690,265.867,1746.338,354.946,821.182,1916.937,3381.549,1233.754,627.275,331.535,3569.382,3765.753,1011.938,3484.682
12/01/2021 14:00:00,4928.925,554.160,732.412,100.544,273.277,1839.082,385.857,878.260,2033.520,3549.287,1311.879,654.723,350.751,3651.939,3911.210,1037.393,3647.463
12/01/2021 15:00:00,4891.388,543.225,724.689,98.435,276.395,1802.545,386.781,918.740,2013.519,3525.583,1304.302,657.236,350.169,3634.804,3886.863,1013.071,3599.406
12/01/2021 16:00:00,4842.346,518.818,717.714,94.543,272.529,1738.610,380.135,968.198,2000.767,3457.636,1295.326,663.419,346.402,3591.452,3828.914,981.314,3524.283
12/01/2021 17:00:00,4755.962,504.943,738.090,91.989,271.588,1702.360,376.476,980.093,1931.858,3446.038,1294.713,661.852,347.405,3598.400,3804.427,975.797,3472.101
12/01/2021 18:00:00,4698.874,495.527,734.905,90.074,266.023,1689.335,381.814,951.283,1905.621,3406.261,1294.024,664.788,346.714,3563.472,3749.189,957.644,3446.934
12/01/2021 19:00:00,4702.251,489.841,729.931,89.400,270.026,1685.085,372.077,939.483,1848.169,3392.395,1284.500,661.664,346.524,3524.419,3704.491,931.732,3447.317
12/01/2021 20:00:00,4715.564,487.407,709.735,90.091,266.478,1687.074,370.636,895.848,1846.950,3421.710,1282.135,657.448,348.646,3519.833,3651.996,929.988,3436.272
12/01/2021 21:00:00,4699.009,483.918,699.688,93.879,269.589,1691.703,365.353,878.971,1769.675,3407.643,1274.120,660.075,347.647,3545.182,3705.433,932.915,3418.925
12/01/2021 22:00:00,4681.495,488.221,688.979,96.246,265.566,1683.237,360.588,832.958,1787.877,3393.637,1259.502,657.488,348.545,3541.170,3715.958,921.542,3403.175
12/01/2021 23:00:00,4670.274,499.251,686.632,100.775,262.590,1721.830,367.263,792.174,1783.652,3397.388,1284.582,663.020,352.824,3558.115,3700.889,929.612,3453.974
12/02/2021 00:00:00,4797.771,535.253,698.212,110.667,273.950,1855.244,390.514,852.285,1879.936,3524.398,1356.418,666.827,374.827,3591.898,3802.544,976.667,3617.763
12/02/2021 01:00:00,4869.389,548.798,704.335,110.728,276.994,1852.975,390.473,867.165,1903.894,3582.371,1356.318,668.573,373.176,3696.123,3779.297,1021.213,3660.454
12/02/2021 02:00:00,4803.647,548.810,702.073,108.120,269.503,1813.400,378.257,858.947,1876.640,3526.417,1331.484,652.597,364.425,3709.926,3724.133,1010.422,3610.201
12/02/2021 03:00:00,4721.721,549.359,701.256,103.930,266.626,1754.676,364.430,840.638,1848.172,3489.540,1294.530,646.202,355.720,3669.095,3687.261,1004.660,3518.141
12/02/2021 04:00:00,4574.123,524.185,693.181,97.968,257.583,1661.899,344.934,810.936,1795.837,3375.045,1242.032,623.515,340.314,3632.686,3619.557,986.639,3394.563
12/02/2021 05:00:00,4341.960,494.070,687.370,89.797,247.803,1565.570,319.184,760.697,1707.453,3279.188,1160.779,601.793,319.928,3580.112,3509.597,953.633,3228.130
12/02/2021 06:00:00,4121.991,464.373,678.803,82.495,236.029,1470.118,294.226,726.481,1651.538,3128.916,1086.861,584.997,300.740,3509.515,3429.294,928.072,3066.023
12/02/2021 07:00:00,3991.984,450.922,670.431,78.480,228.398,1406.277,279.634,699.885,1597.541,3026.995,1044.016,578.928,286.725,3433.604,3348.876,909.403,2946.917
12/02/2021 08:00:00,3940.044,443.563,676.519,76.296,218.327,1375.249,271.688,684.512,1585.051,2957.037,1022.663,569.589,280.452,3396.972,3306.958,902.587,2897.522
12/02/2021 09:00:00,3918.986,443.144,677.417,75.113,222.055,1360.705,267.803,667.579,1592.368,2927.945,1008.127,563.594,280.199,3392.317,3289.155,908.471,2884.236
12/02/2021 10:00:00,3947.827,449.076,679.587,76.742,224.349,1362.826,267.203,674.862,1546.297,2987.866,1008.663,555.876,281.135,3389.844,3305.128,923.700,2892.864
12/02/2021 11:00:00,4090.992,467.206,688.301,79.525,230.484,1397.232,276.601,674.335,1608.270,3039.245,1028.313,552.444,288.572,3395.122,3348.175,937.322,2965.780
12/02/2021 12:00:00,4401.054,501.466,701.035,85.121,240.111,1500.101,299.464,714.715,1686.153,3201.126,1089.580,563.847,311.065,3463.310,3371.442,978.400,3118.977
12/02/2021 13:00:00,4862.682,563.951,717.862,92.929,265.852,1646.650,340.161,810.889,1847.387,3474.472,1206.288,601.634,344.690,3579.624,3568.721,1049.558,3386.738
12/02/2021 14:00:00,5086.677,581.412,746.845,95.874,274.245,1728.513,371.522,886.957,1975.769,3608.127,1283.680,625.836,359.195,3687.109,3787.558,1084.651,3529.946
12/02/2021 15:00:00,5000.859,563.085,740.196,95.554,275.412,1713.274,376.945,904.793,1957.259,3615.814,1286.759,628.741,359.841,3677.648,3837.688,1044.465,3527.761
