MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/01/2022 06:00:00,3913.486,422.574,649.693,69.942,219.792,1337.286,286.522,757.788,1550.798,3190.265,1165.180,608.359,275.752,3688.418,3090.586,932.414,2782.259
10/01/2022 07:00:00,3770.539,407.938,646.015,66.440,215.843,1290.421,271.279,728.583,1498.901,3055.460,1124.032,589.337,264.578,3595.726,3056.152,900.137,2677.092
10/01/2022 08:00:00,3673.289,397.160,640.661,64.332,207.865,1254.529,260.830,694.775,1492.404,2967.184,1104.900,575.681,257.837,3549.310,3030.132,876.184,2617.471
10/01/2022 09:00:00,3596.645,394.255,632.462,63.727,206.122,1234.100,254.240,678.525,1461.376,2903.290,1090.946,580.432,253.999,3514.331,3015.702,864.526,2589.916
10/01/2022 10:00:00,3575.590,395.474,629.567,64.073,205.763,1234.687,254.633,685.137,1465.210,2863.568,1087.264,579.851,255.957,3496.547,3026.246,855.103,2584.963
10/01/2022 11:00:00,3608.684,394.829,628.542,66.446,207.138,1252.637,260.065,702.730,1495.422,2855.829,1099.721,578.283,262.187,3483.995,3074.099,850.358,2634.105
10/01/2022 12:00:00,3712.583,408.599,636.968,70.479,210.916,1307.539,270.381,721.765,1532.520,2906.522,1135.669,586.211,272.054,3501.003,3172.660,861.523,2705.537
10/01/2022 13:00:00,3775.475,425.491,637.666,72.841,206.728,1340.201,282.971,754.001,1577.092,2910.718,1171.510,591.763,274.756,3530.379,3273.664,884.640,2732.384
10/01/2022 14:00:00,3968.485,445.454,624.296,75.226,210.884,1386.397,299.188,788.778,1611.310,3005.058,1213.728,598.775,285.384,3519.847,3358.692,921.838,2799.535
10/01/2022 15:00:00,4154.411,450.849,630.173,77.443,219.140,1425.382,319.131,795.004,1642.280,3124.321,1257.801,587.776,295.988,3503.479,3432.153,953.376,2853.160
10/01/2022 16:00:00,4312.727,452.502,640.743,79.348,223.169,1462.143,338.676,811.187,1668.093,3252.020,1300.997,593.190,305.062,3631.245,3456.387,989.922,2961.028
10/01/2022 17:00:00,4475.154,456.272,639.659,80.413,228.945,1497.126,357.285,820.109,1714.677,3429.498,1352.367,613.652,311.729,3733.291,3481.795,1027.353,3095.219
10/01/2022 18:00:00,4664.517,467.874,663.803,81.886,230.341,1530.243,373.199,834.957,1749.809,3651.439,1393.557,641.580,319.393,3832.537,3505.289,1064.029,3231.173
10/01/2022 19:00:00,4927.878,481.277,684.879,85.363,236.797,1562.651,388.146,862.187,1783.111,3899.986,1440.130,686.457,328.577,3959.004,3550.110,1108.646,3390.819
10/01/2022 20:00:00,5175.352,490.749,695.215,90.069,244.669,1603.887,399.112,902.628,1828.876,4131.855,1481.985,717.267,338.783,4067.861,3605.642,1160.155,3527.726
10/01/2022 21:00:00,5420.723,515.110,705.477,96.779,252.328,1656.443,411.678,929.839,1868.449,4318.780,1523.516,741.096,353.616,4162.486,3634.527,1205.733,3670.269
10/01/2022 22:00:00,5603.445,533.666,716.180,104.244,260.088,1709.405,413.414,967.755,1923.979,4472.368,1557.629,759.825,367.515,4211.359,3662.195,1238.535,3799.564
10/01/2022 23:00:00,5612.792,544.713,718.582,109.298,260.736,1725.597,412.968,998.957,1936.779,4501.286,1560.283,767.250,370.284,4207.151,3670.122,1251.539,3829.070
10/02/2022 00:00:00,5367.957,534.484,681.204,108.967,253.240,1691.510,389.285,978.579,1880.656,4386.152,1516.842,757.190,360.247,4164.527,3612.401,1219.431,3716.583
10/02/2022 01:00:00,5116.677,521.092,667.701,105.466,251.940,1677.539,374.288,925.384,1806.337,4173.919,1475.495,745.053,355.397,4109.033,3566.548,1154.721,3574.726
10/02/2022 02:00:00,4939.124,514.679,662.299,99.154,242.662,1633.732,361.362,890.501,1797.465,4014.372,1442.835,710.417,340.018,4059.907,3495.127,1117.046,3444.810
10/02/2022 03:00:00,4688.387,494.838,647.639,91.937,233.142,1560.336,342.126,858.656,1749.693,3799.565,1386.033,663.278,322.351,3927.576,3385.303,1059.931,3263.845
10/02/2022 04:00:00,4423.489,469.844,608.715,84.178,221.640,1473.160,322.651,835.220,1681.229,3587.666,1321.119,638.990,302.810,3815.072,3298.463,1003.621,3071.576
10/02/2022 05:00:00,4125.916,439.253,539.730,77.025,214.346,1379.016,301.789,785.653,1608.860,3337.044,1253.259,610.380,284.088,3693.856,3186.309,943.253,2874.769
10/02/2022 06:00:00,3887.644,415.420,521.851,71.733,207.836,1309.744,279.897,757.174,1514.721,3141.911,1188.097,581.099,270.046,3600.081,3103.537,897.532,2729.039
10/02/2022 07:00:00,3710.381,400.360,597.607,68.237,203.203,1257.783,264.021,722.571,1412.328,3010.720,1140.047,560.031,259.566,3540.907,3038.909,866.613,2634.090
10/02/2022 08:00:00,3614.882,392.571,624.383,65.291,200.184,1227.698,254.436,701.751,1379.965,2912.368,1109.388,568.413,252.782,3484.990,3015.909,829.195,2577.593
10/02/2022 09:00:00,3545.798,384.529,621.370,64.167,197.905,1200.348,248.083,681.813,1363.405,2816.584,1089.636,563.890,250.276,3451.297,3002.907,830.827,2541.809
10/02/2022 10:00:00,3525.956,383.139,659.740,64.315,195.314,1192.955,245.624,673.192,1403.147,2773.512,1083.488,562.837,250.847,3431.861,3017.033,827.067,2542.881
10/02/2022 11:00:00,3578.096,388.504,666.294,65.950,196.507,1204.064,248.188,666.893,1421.687,2784.868,1083.321,569.046,254.743,3439.336,3048.143,830.233,2587.789
