FIPS,2016,2017,2018,2019,2020,2021,2022,2023
p01091,19525.0,19396.0,19056.0,18863.0,19270,18985.0,18791.0,18684.0
p01093,29960.0,29792.0,29750.0,29709.0,29176,29001.0,29182.0,29244.0
p01095,95113.0,95572.0,96170.0,96774.0,97702,98286.0,99428.0,100756.0
p01097,414945.0,414045.0,413908.0,413210.0,414377,413383.0,411398.0,411640.0
p01099,21548.0,21290.0,21062.0,20733.0,19706,19550.0,19412.0,19229.0
p01101,227170.0,227265.0,226504.0,226486.0,228342,226935.0,226301.0,224980.0
p01103,119006.0,118918.0,119203.0,119679.0,123288,123375.0,124231.0,125133.0
p01105,9532.0,9302.0,9070.0,8923.0,8458,8328.0,7904.0,7738.0
p01107,20325.0,20204.0,19980.0,19930.0,18969,18618.0,18749.0,18688.0
p01109,33464.0,33349.0,33242.0,33114.0,32900,32746.0,33008.0,33137.0
p01111,22504.0,22687.0,22727.0,22722.0,22086,22184.0,22460.0,22786.0
p01113,58185.0,56985.0,57784.0,57961.0,59258,58681.0,58594.0,58744.0
p01115,87306.0,87926.0,88654.0,89512.0,91657,92874.0,93881.0,95552.0
p01117,211282.0,213633.0,215583.0,217702.0,223912,227453.0,230033.0,233000.0
p01119,12967.0,12749.0,12634.0,12427.0,12191,11967.0,11889.0,11727.0
p01121,80552.0,80142.0,80137.0,79978.0,81575,80734.0,80748.0,81132.0
p01123,40586.0,40613.0,40535.0,40367.0,41284,41099.0,40913.0,40677.0
p01125,206464.0,207618.0,208319.0,209355.0,231547,235670.0,236690.0,237373.0
p01127,64533.0,63895.0,63669.0,63521.0,65138,64636.0,64438.0,64728.0
p01129,16621.0,16522.0,16402.0,16326.0,15329,15223.0,15094.0,15022.0
p01131,10844.0,10691.0,10599.0,10373.0,10534,10423.0,10139.0,9944.0
p01133,23907.0,23760.0,23693.0,23629.0,23493,23655.0,23741.0,23611.0
p04001,71381.0,71545.0,71731.0,71887.0,65913,65389.0,65533.0,65036.0
p04003,125686.0,124864.0,126411.0,125922.0,125527,126119.0,125487.0,124640.0
p04005,140407.0,141001.0,142523.0,143476.0,145192,142897.0,144223.0,144472.0
p04007,53356.0,53578.0,53801.0,54018.0,53351,53549.0,53922.0,54003.0
p04009,37807.0,37481.0,37995.0,38837.0,38646,38921.0,38822.0,39525.0
p04011,9643.0,9443.0,9448.0,9498.0,9528,9400.0,9327.0,9369.0
p04012,20648.0,20706.0,21039.0,21108.0,16569,16385.0,16535.0,16710.0
p04013,4256143.0,4327184.0,4402403.0,4485414.0,4445059,4499438.0,4555833.0,4585871.0
p04015,205412.0,207017.0,209292.0,212181.0,214185,217164.0,220905.0,223682.0
p04017,108467.0,109079.0,110242.0,110924.0,106763,107726.0,108800.0,109175.0
p04019,1016707.0,1026391.0,1036554.0,1047279.0,1045175,1048914.0,1057476.0,1063162.0
p04021,417193.0,431564.0,446806.0,462789.0,430187,448993.0,465037.0,484239.0
p04023,46400.0,46566.0,46395.0,46498.0,47712,47956.0,48680.0,49158.0
p04025,224575.0,228082.0,231772.0,235099.0,237217,242352.0,246230.0,249081.0
p04027,207247.0,209507.0,211612.0,213787.0,205659,207284.0,208874.0,213221.0
p05001,18154.0,17872.0,17726.0,17486.0,17107,16687.0,16498.0,16307.0
p05003,20530.0,20311.0,20012.0,19657.0,18957,18654.0,18348.0,18262.0
p05005,41131.0,41308.0,41624.0,41932.0,41686,42224.0,42485.0,42875.0
p05007,259212.0,266585.0,272266.0,279141.0,286618,294297.0,302822.0,311013.0
p05009,37259.0,37459.0,37385.0,37432.0,37381,37894.0,38280.0,38530.0
p05011,10959.0,10813.0,10838.0,10763.0,10495,10343.0,10168.0,10104.0
p05013,5143.0,5201.0,5227.0,5189.0,4736,4728.0,4687.0,4641.0
p05015,27728.0,27865.0,28097.0,28380.0,28240,28539.0,28717.0,28814.0
p05017,10899.0,10647.0,10442.0,10118.0,10156,10052.0,9834.0,9538.0
p05019,22602.0,22184.0,22313.0,22320.0,21385,21244.0,21276.0,21274.0
p05021,15060.0,14865.0,14763.0,14551.0,14529,14362.0,14271.0,14201.0
p05023,25173.0,25059.0,24994.0,24919.0,24704,25028.0,25253.0,25445.0
p05025,8245.0,8162.0,7995.0,7956.0,7552,7486.0,7467.0,7378.0
p05027,24026.0,23695.0,23586.0,23457.0,22744,22490.0,22286.0,22150.0
p05029,20874.0,20810.0,20825.0,20846.0,20730,20902.0,21021.0,21077.0
p05031,105932.0,107188.0,108816.0,110332.0,111619,111794.0,112863.0,113993.0
p05033,62263.0,62894.0,63379.0,63257.0,60142,60430.0,61041.0,61891.0
p05035,49306.0,48716.0,48363.0,47955.0,48076,47438.0,47051.0,47139.0
p05037,17025.0,16792.0,16630.0,16419.0,16795,16672.0,16590.0,16420.0
p05039,7399.0,7307.0,7152.0,7009.0,6444,6309.0,6196.0,6185.0
p05041,11905.0,11743.0,11507.0,11361.0,11324,11048.0,10758.0,10479.0
p05043,18553.0,18370.0,18328.0,18219.0,17313,17057.0,16912.0,16945.0
p05045,122206.0,123530.0,125138.0,126007.0,123820,125608.0,127565.0,129951.0
p05047,17655.0,17809.0,17764.0,17715.0,17139,17166.0,17270.0,17468.0
p05049,12099.0,12131.0,12308.0,12477.0,12054,12147.0,12355.0,12421.0
p05051,98282.0,98327.0,98966.0,99386.0,100258,100393.0,99982.0,99784.0
p05053,18064.0,18103.0,18180.0,18265.0,18018,18123.0,18129.0,18383.0
p05055,44730.0,44993.0,45339.0,45325.0,45864,46341.0,46408.0,46743.0
p05057,22032.0,21876.0,21685.0,21532.0,19989,19667.0,19481.0,19343.0
p05059,33438.0,33606.0,33672.0,33771.0,33075,33079.0,33149.0,33258.0
p05061,13350.0,13365.0,13302.0,13202.0,12757,12695.0,12622.0,12533.0
p05063,37117.0,37391.0,37768.0,37825.0,37940,38100.0,38254.0,38320.0
p05065,13488.0,13666.0,13582.0,13629.0,13602,13921.0,14029.0,14169.0
p05067,17282.0,17017.0,16753.0,16719.0,16761,16781.0,16654.0,16784.0
p05069,70407.0,69238.0,68067.0,66824.0,66830,65637.0,64295.0,63661.0
p05071,26127.0,26401.0,26659.0,26578.0,25724,25957.0,25970.0,26129.0
p05073,6888.0,6797.0,6679.0,6624.0,6293,6159.0,6129.0,6095.0
p05075,16639.0,16571.0,16432.0,16406.0,16218,16329.0,16194.0,16318.0
p05077,9337.0,9127.0,8976.0,8857.0,8526,8560.0,8367.0,8201.0
p05079,13728.0,13475.0,13184.0,13024.0,12890,13168.0,12910.0,12898.0
p05081,12406.0,12373.0,12297.0,12259.0,11974,11973.0,11865.0,11805.0
p05083,21732.0,21739.0,21673.0,21466.0,21100,21229.0,21258.0,21400.0
p05085,71803.0,72778.0,73391.0,73309.0,74055,74770.0,75199.0,75944.0
p05087,16112.0,16299.0,16362.0,16576.0,16545,16944.0,17463.0,17775.0
p05089,16376.0,16429.0,16665.0,16694.0,16873,16984.0,17289.0,17514.0
p05091,43713.0,43736.0,43362.0,43257.0,42588,42494.0,42608.0,42415.0
p05093,42900.0,42112.0,41236.0,40651.0,40538,39534.0,38863.0,38663.0
p05095,7205.0,7013.0,6880.0,6701.0,6776,6648.0,6568.0,6512.0
p05097,8936.0,8890.0,8910.0,8986.0,8485,8635.0,8543.0,8620.0
p05099,8378.0,8309.0,8308.0,8252.0,8284,8184.0,8179.0,8120.0
p05101,7848.0,7815.0,7800.0,7753.0,7196,7167.0,7101.0,7071.0
p05103,24013.0,23817.0,23620.0,23382.0,22615,22312.0,21994.0,21793.0
p05105,10286.0,10346.0,10380.0,10455.0,9997,9995.0,10073.0,10184.0
p05107,19050.0,18599.0,18054.0,17782.0,16440,15825.0,15350.0,14961.0
p05109,10826.0,10735.0,10666.0,10718.0,10162,10114.0,10159.0,10208.0
p05111,23974.0,24071.0,23903.0,23528.0,22954,22691.0,22453.0,22397.0
p05113,20145.0,20147.0,20019.0,19964.0,19177,19333.0,19334.0,19436.0
p05115,63897.0,63634.0,63594.0,64072.0,63410,63778.0,64053.0,64593.0
p05117,8252.0,8248.0,8082.0,8062.0,8249,8095.0,8077.0,8036.0
p05119,394151.0,393280.0,391918.0,391911.0,399274,398108.0,399387.0,400009.0
p05121,17444.0,17665.0,17970.0,17958.0,18595,18839.0,18852.0,18907.0
p05123,26347.0,25997.0,25509.0,24994.0,23021,22715.0,22402.0,22101.0
p05125,117656.0,119520.0,121074.0,122437.0,123826,125382.0,127415.0,129574.0
p05127,10332.0,10369.0,10339.0,10281.0,9834,9795.0,9796.0,9851.0
p05129,7968.0,7927.0,7930.0,7881.0,7840,7893.0,7906.0,7806.0
p05131,127385.0,127786.0,127570.0,127827.0,127808,128342.0,129109.0,129098.0
p05133,16971.0,17103.0,17061.0,17007.0,15778,15714.0,15738.0,15632.0
p05135,17007.0,17147.0,17290.0,17442.0,17314,17691.0,17836.0,17968.0
p05137,12509.0,12520.0,12454.0,12506.0,12349,12441.0,12585.0,12671.0
p05139,39879.0,39460.0,39139.0,38682.0,38931,38375.0,37813.0,37397.0
p05141,16669.0,16552.0,16635.0,16545.0,15799,15777.0,16103.0,16142.0
p05143,228482.0,232732.0,236611.0,239187.0,246774,251767.0,256682.0,261549.0
p05145,78917.0,78844.0,78381.0,78753.0,76860,77109.0,77616.0,78452.0
p05147,6600.0,6575.0,6466.0,6320.0,6224,6146.0,6057.0,5964.0
p05149,21502.0,21509.0,21462.0,21341.0,20212,20135.0,20091.0,20044.0
p06001,1650950.0,1660196.0,1666756.0,1671329.0,1680466,1644047.0,1628259.0,1622188.0
p06003,1047.0,1111.0,1089.0,1129.0,1205,1229.0,1190.0,1141.0
p06005,37429.0,38529.0,39405.0,39752.0,40525,41228.0,41493.0,41811.0
p06007,226231.0,228696.0,230339.0,219186.0,210151,206336.0,207369.0,207172.0
p06009,45322.0,45681.0,45698.0,45905.0,45348,46249.0,46556.0,46565.0
p06011,21496.0,21579.0,21418.0,21547.0,21864,21919.0,21909.0,22037.0
p06013,1137268.0,1145535.0,1150519.0,1153526.0,1166069,1163941.0,1157019.0,1155025.0
p06015,27382.0,27351.0,27740.0,27812.0,27604,27584.0,27112.0,26589.0
p06017,185976.0,188679.0,190746.0,192843.0,191245,193704.0,192787.0,192215.0
p06019,976830.0,985238.0,991950.0,999101.0,1009552,1013103.0,1015359.0,1017162.0
p06021,27840.0,27926.0,27967.0,28393.0,28904,28718.0,28360.0,28129.0
p06023,136290.0,136507.0,136244.0,135558.0,136262,134897.0,134944.0,133985.0
p06025,180179.0,181649.0,181523.0,181215.0,179612,179138.0,178940.0,179057.0
p06027,17922.0,17868.0,17946.0,18039.0,18987,18924.0,18742.0,18527.0
p06029,880856.0,887356.0,893758.0,900202.0,905910,912709.0,916751.0,913820.0
p06031,149382.0,149665.0,151382.0,152940.0,152844,152775.0,152987.0,152682.0
p06033,63903.0,64111.0,64317.0,64386.0,68199,68645.0,68172.0,67878.0
p06035,30721.0,30920.0,30618.0,30573.0,32315,31885.0,30020.0,28861.0
p06037,10105708.0,10103711.0,10073906.0,10039107.0,9992813,9809462.0,9719765.0,9663345.0
p06039,153956.0,155423.0,156882.0,157327.0,156345,158966.0,160329.0,162858.0
p06041,260562.0,259749.0,259662.0,258826.0,261306,259278.0,256154.0,254407.0
p06043,17456.0,17414.0,17405.0,17203.0,17119,17127.0,17053.0,16919.0
p06045,87285.0,87576.0,87401.0,86749.0,91367,91321.0,90007.0,89108.0
p06047,267628.0,271096.0,274151.0,277680.0,281830,284610.0,290210.0,291920.0
p06049,8961.0,8876.0,8800.0,8841.0,8681,8641.0,8619.0,8500.0
p06051,14273.0,14354.0,14403.0,14444.0,13228,13271.0,13002.0,13066.0
p06053,433953.0,434534.0,433950.0,434061.0,438322,437158.0,432884.0,430723.0
p06055,140840.0,139878.0,138789.0,137744.0,137459,136265.0,134370.0,133216.0
p06057,98913.0,99367.0,99508.0,99755.0,102265,103517.0,102401.0,102037.0
p06059,3164986.0,3174289.0,3175973.0,3175692.0,3185734,3160611.0,3150372.0,3135755.0
p06061,378943.0,385115.0,392330.0,398329.0,405927,413047.0,418074.0,423561.0
p06063,18665.0,18660.0,18741.0,18807.0,19746,19958.0,19443.0,19131.0
p06065,2380081.0,2414964.0,2445789.0,2470546.0,2422993,2453399.0,2474241.0,2492442.0
p06067,1510987.0,1527301.0,1538746.0,1552058.0,1586566,1588810.0,1584380.0,1584288.0
p06069,59225.0,60164.0,61467.0,62808.0,64530,66709.0,67643.0,68175.0
p06071,2131960.0,2150945.0,2166753.0,2180085.0,2183391,2193087.0,2194908.0,2195611.0
p06073,3306089.0,3321237.0,3333861.0,3338330.0,3295298,3274432.0,3277176.0,3269973.0
p06075,871512.0,878040.0,880696.0,881549.0,870518,811935.0,807774.0,808988.0
p06077,732809.0,743296.0,752491.0,762148.0,780617,788354.0,794293.0,800965.0
p06079,281803.0,282481.0,283354.0,283111.0,281884,279464.0,282046.0,281639.0
p06081,767906.0,768901.0,768681.0,766573.0,762479,739149.0,728929.0,726353.0
p06083,444340.0,445298.0,445780.0,446499.0,448424,437521.0,443915.0,441257.0
p06085,1928368.0,1932510.0,1932337.0,1927852.0,1931168,1885173.0,1878335.0,1877592.0
p06087,274396.0,274856.0,273841.0,273213.0,270474,260475.0,264240.0,261547.0
p06089,178571.0,179384.0,179709.0,180080.0,182002,182135.0,180937.0,180366.0
p06091,2951.0,3002.0,2997.0,3005.0,3225,3294.0,3222.0,3200.0
p06093,43376.0,43622.0,43550.0,43539.0,43995,44139.0,43786.0,42905.0
p06095,438858.0,443511.0,445725.0,447643.0,452723,450653.0,448885.0,449218.0
p06097,502547.0,502469.0,498643.0,494336.0,488282,484519.0,482669.0,481812.0
p06099,539255.0,544717.0,548126.0,550660.0,553257,552723.0,551226.0,551430.0
p06101,95742.0,96204.0,96348.0,96971.0,99479,99152.0,98569.0,97948.0
p06103,63453.0,63847.0,64018.0,65084.0,65687,65446.0,65299.0,64896.0
p06105,12828.0,12726.0,12567.0,12285.0,16091,16082.0,15778.0,15670.0
p06107,459235.0,462308.0,464589.0,466195.0,473914,477176.0,477884.0,479468.0
p06109,53770.0,53976.0,54387.0,54478.0,55379,55131.0,54587.0,54204.0
p06111,847323.0,849044.0,848142.0,846006.0,843371,839471.0,832871.0,829590.0
p06113,215627.0,218477.0,220118.0,220500.0,216291,213141.0,222018.0,220544.0
p06115,74952.0,76578.0,77557.0,78668.0,81958,83227.0,84353.0,85722.0
p08001,497734.0,503590.0,511354.0,517421.0,520500,523544.0,527509.0,533365.0
p08003,16053.0,16108.0,16248.0,16233.0,16377,16579.0,16587.0,16655.0
p08005,638950.0,644478.0,651797.0,656590.0,655272,656855.0,656269.0,656061.0
p08007,12825.0,13295.0,13730.0,14029.0,13424,13806.0,13989.0,14189.0
p08009,3530.0,3554.0,3584.0,3581.0,3480,3490.0,3435.0,3344.0
p08011,5833.0,5827.0,5808.0,5577.0,5473,5339.0,5439.0,5681.0
p08013,321250.0,322441.0,324636.0,326196.0,330938,327084.0,327339.0,326831.0
p08014,66513.0,68263.0,69324.0,70465.0,74490,75411.0,76195.0,76860.0
p08015,19110.0,19666.0,20041.0,20356.0,19484,19741.0,20265.0,20617.0
p08017,1850.0,1853.0,1859.0,1831.0,1746,1719.0,1731.0,1727.0
p08019,9353.0,9574.0,9604.0,9700.0,9393,9457.0,9367.0,9147.0
p08021,8050.0,8139.0,8181.0,8205.0,7451,7582.0,7587.0,7521.0
p08023,3693.0,3756.0,3812.0,3887.0,3502,3613.0,3615.0,3628.0
p08025,5285.0,5840.0,5957.0,6061.0,5688,5735.0,5627.0,5636.0
p08027,4588.0,4857.0,4934.0,5068.0,4723,5063.0,5337.0,5534.0
p08029,30346.0,30519.0,30884.0,31162.0,31056,31392.0,31560.0,31746.0
p08031,696159.0,704961.0,716265.0,727211.0,717606,711467.0,713453.0,716577.0
p08033,2056.0,2045.0,2060.0,2055.0,2331,2375.0,2460.0,2513.0
p08035,328219.0,335816.0,342989.0,351154.0,360323,369783.0,375937.0,383906.0
p08037,54541.0,54929.0,54943.0,55127.0,55657,55774.0,55218.0,54381.0
p08039,25157.0,25765.0,26303.0,26729.0,26216,27159.0,27842.0,28806.0
p08041,688277.0,700099.0,712089.0,720403.0,732384,737287.0,740596.0,744215.0
p08043,46976.0,47548.0,47959.0,47839.0,48878,49237.0,49616.0,50318.0
p08045,58785.0,59032.0,59701.0,60061.0,61794,62107.0,62256.0,62707.0
p08047,5914.0,6018.0,6112.0,6243.0,5820,5893.0,5886.0,5926.0
p08049,15179.0,15364.0,15511.0,15734.0,15747,15851.0,15734.0,15935.0
p08051,16414.0,16863.0,17167.0,17462.0,16950,17294.0,17320.0,17321.0
p08053,788.0,791.0,808.0,820.0,788,773.0,771.0,765.0
p08055,6580.0,6628.0,6887.0,6897.0,6827,6934.0,7097.0,7055.0
p08057,1358.0,1375.0,1395.0,1392.0,1379,1359.0,1314.0,1309.0
p08059,571413.0,575417.0,579392.0,582881.0,583081,580703.0,575811.0,576366.0
p08061,1342.0,1365.0,1379.0,1406.0,1455,1454.0,1434.0,1384.0
p08063,7626.0,7137.0,7159.0,7097.0,7062,6927.0,6983.0,6994.0
p08065,7590.0,7750.0,7846.0,8127.0,7408,7395.0,7346.0,7365.0
p08067,55316.0,55563.0,56299.0,56221.0,55673,56169.0,56553.0,56407.0
p08069,338984.0,344084.0,350660.0,356899.0,359923,362747.0,367577.0,370771.0
p08071,14073.0,14201.0,14508.0,14506.0,14490,14334.0,14311.0,14348.0
p08073,5551.0,5523.0,5606.0,5701.0,5662,5473.0,5510.0,5480.0
p08075,22435.0,22317.0,22268.0,22409.0,21210,21006.0,20792.0,20619.0
p08077,149736.0,151170.0,152951.0,154210.0,156011,157439.0,158531.0,159681.0
p08079,756.0,753.0,772.0,769.0,874,929.0,931.0,944.0
p08081,13144.0,13088.0,13183.0,13283.0,13269,13165.0,13205.0,13327.0
p08083,25994.0,26112.0,26152.0,26183.0,25887,26234.0,26467.0,26531.0
p08085,41151.0,41753.0,42206.0,42758.0,42818,43236.0,43807.0,44156.0
p08087,28199.0,28295.0,28769.0,29068.0,29076,29006.0,29266.0,29524.0
p08089,18266.0,18345.0,18338.0,18278.0,18664,18527.0,18311.0,18136.0
p08091,4789.0,4813.0,4822.0,4952.0,4882,5063.0,5103.0,5176.0
p08093,17343.0,17894.0,18525.0,18845.0,17418,17744.0,17921.0,18117.0
p08095,4280.0,4288.0,4285.0,4265.0,4527,4502.0,4448.0,4476.0
p08097,17975.0,17973.0,17976.0,17767.0,17355,17337.0,16847.0,16640.0
p08099,11926.0,11998.0,12079.0,12172.0,12017,11990.0,11873.0,11751.0
p08101,164774.0,166283.0,167422.0,168424.0,168337,169316.0,169472.0,169422.0
p08103,6436.0,6352.0,6330.0,6324.0,6520,6442.0,6549.0,6569.0
p08105,11337.0,11297.0,11271.0,11267.0,11541,11406.0,11337.0,11188.0
p08107,24682.0,25171.0,25507.0,25638.0,24832,25058.0,25072.0,25064.0
p08109,6412.0,6633.0,6840.0,6824.0,6389,6511.0,6627.0,6688.0
p08111,691.0,712.0,764.0,728.0,711,741.0,806.0,802.0
p08113,8017.0,8034.0,8180.0,8179.0,8054,8080.0,8008.0,7868.0
p08115,2400.0,2311.0,2276.0,2248.0,2389,2326.0,2286.0,2299.0
p08117,30552.0,30820.0,30817.0,31011.0,31001,30998.0,30636.0,30465.0
p08119,24058.0,24674.0,25113.0,25388.0,24744,24945.0,24860.0,24617.0
p08121,4834.0,4921.0,4888.0,4908.0,4813,4868.0,4847.0,4855.0
p08123,295712.0,305885.0,314815.0,324492.0,331458,339897.0,350266.0,359442.0
p08125,10055.0,9959.0,9947.0,10019.0,9971,9925.0,9895.0,9862.0
p10001,174542.0,176499.0,178540.0,180786.0,182315,185043.0,187758.0,189789.0
p10003,555058.0,555976.0,557550.0,558753.0,570918,572029.0,575254.0,578592.0
p10005,219321.0,224348.0,229389.0,234225.0,238629,247809.0,256447.0,263509.0
p11001,685815.0,694906.0,701547.0,705749.0,670839,669037.0,670949.0,678972.0
p12001,263959.0,266309.0,268851.0,269043.0,279737,281889.0,284041.0,285994.0
p12003,27884.0,28254.0,28353.0,29210.0,28116,28669.0,27786.0,28368.0
p12005,183634.0,184736.0,186240.0,174705.0,174525,179520.0,185210.0,190769.0
p12007,26740.0,27142.0,27752.0,28201.0,28222,28050.0,27296.0,27858.0
p12009,576874.0,587769.0,595203.0,601942.0,608775,617900.0,630707.0,643979.0
p12011,1912583.0,1934516.0,1946107.0,1952778.0,1943398,1935575.0,1946889.0,1962531.0
p12013,14330.0,14428.0,14543.0,14105.0,13707,13518.0,13465.0,13470.0
p12015,177671.0,181522.0,184849.0,188910.0,187995,194934.0,202582.0,206134.0
p12017,142804.0,145415.0,147682.0,149657.0,154568,158167.0,162508.0,166696.0
p12019,207246.0,212228.0,215908.0,219252.0,218951,222648.0,226634.0,232439.0
p12021,365445.0,372678.0,378201.0,384902.0,377310,387226.0,397516.0,404310.0
p12023,69265.0,69999.0,70668.0,71686.0,69740,69932.0,71870.0,73063.0
p12027,36255.0,37241.0,37368.0,38001.0,34086,34333.0,35320.0,35979.0
p12029,16465.0,16615.0,16685.0,16826.0,16687,16933.0,17120.0,17465.0
p12031,926010.0,937933.0,948652.0,957755.0,997784,1002774.0,1017011.0,1030822.0
p12033,311473.0,313249.0,315104.0,318316.0,322568,323459.0,323860.0,326928.0
p12035,107406.0,109999.0,112085.0,115081.0,116028,120974.0,126758.0,131439.0
p12037,11823.0,11724.0,11676.0,12125.0,12468,12183.0,12492.0,12594.0
p12039,46086.0,45993.0,45927.0,45660.0,43411,43599.0,43393.0,43833.0
p12041,17622.0,17900.0,18284.0,18582.0,17882,18316.0,19002.0,19587.0
p12043,13406.0,13580.0,13686.0,13811.0,12078,12266.0,12463.0,12786.0
p12045,16062.0,16105.0,16146.0,13639.0,14259,14462.0,15299.0,15693.0
p12047,14303.0,14364.0,14262.0,14428.0,13729,13072.0,13194.0,13471.0
p12049,27219.0,27154.0,27168.0,26937.0,25339,25322.0,25651.0,25760.0
p12051,40037.0,41018.0,41336.0,42022.0,39723,40215.0,41391.0,43333.0
p12053,182459.0,186704.0,190582.0,193920.0,195624,200693.0,206935.0,212807.0
p12055,102041.0,103852.0,104933.0,106221.0,101349,103279.0,105649.0,107614.0
p12057,1396693.0,1426736.0,1451919.0,1471968.0,1466255,1484607.0,1513473.0,1535564.0
p12059,19398.0,19427.0,19443.0,19617.0,19578,19309.0,19653.0,19944.0
p12061,151159.0,154241.0,157187.0,159923.0,160446,163869.0,167267.0,169795.0
p12063,48299.0,48289.0,48112.0,46414.0,47096,47119.0,48255.0,48622.0
p12065,13960.0,14165.0,14321.0,14246.0,14399,14494.0,15069.0,15450.0
p12067,8747.0,8602.0,8691.0,8422.0,8218,7952.0,7777.0,8078.0
p12069,334913.0,345432.0,356720.0,367118.0,386216,396352.0,410090.0,424462.0
p12071,722649.0,740000.0,754470.0,770577.0,765547,790888.0,822391.0,834573.0
p12073,286744.0,290965.0,291657.0,293582.0,293955,296007.0,297282.0,296913.0
p12075,39837.0,40276.0,40798.0,41503.0,43059,44156.0,45253.0,46545.0
p12077,8300.0,8236.0,8427.0,8354.0,7804,7290.0,7613.0,7706.0
p12079,18316.0,18474.0,18540.0,18493.0,17869,18099.0,18230.0,18519.0
p12081,375373.0,385506.0,394387.0,403253.0,401619,413716.0,429169.0,441095.0
p12083,347469.0,353339.0,359062.0,365579.0,377472,385135.0,396437.0,409959.0
p12085,158325.0,159701.0,160742.0,161000.0,158671,160197.0,161987.0,163315.0
p12086,2692213.0,2713295.0,2714854.0,2716940.0,2695685,2669748.0,2673056.0,2686867.0
p12087,76872.0,76483.0,74757.0,74228.0,82847,82220.0,81618.0,80614.0
p12089,80055.0,82925.0,85936.0,88625.0,91031,94399.0,97826.0,101501.0
p12091,200071.0,203478.0,206934.0,210738.0,212085,213641.0,216464.0,218464.0
